centered_active_experts,centered_active_experts_ratio,centered_gini_load,centered_max_load,centered_routing_entropy,common_margin,common_winner_agreement,delta_active_experts,delta_max_load,dominance_ratio,gate_reconstruction_max_error,gate_weight_std,layer,lm_loss,model_seed,num_experts,raw_active_experts,raw_active_experts_ratio,raw_gini_load,raw_max_load,raw_routing_entropy,residual_margin,step,token_count,variant
8,1.0,0.27570462226867676,0.23628997802734375,0.939681351184845,0.7139877080917358,0.9910297393798828,0,0.7547397613525391,24.763382357835,0.0,0.020520703867077827,4,10.723121643066406,0,8,8,1.0,0.8682975769042969,0.9910297393798828,0.032393936067819595,0.028832398489612387,10,2097152,normal
8,1.0,0.41864216327667236,0.3793168067932129,0.8490330576896667,1.1637189388275146,0.9913163185119629,0,0.61199951171875,33.02841312525897,0.0,0.020406344905495644,5,10.723121643066406,0,8,8,1.0,0.8701272010803223,0.9913163185119629,0.03026117943227291,0.035233873768447665,10,2097152,normal
8,1.0,0.10608386993408203,0.16491270065307617,0.991366446018219,0.047807514667510986,0.29858875274658203,0,0.13367605209350586,0.27886085343547284,0.0,0.02041138894855976,0,9.5305757522583,0,8,8,1.0,0.4698183536529541,0.29858875274658203,0.8045392632484436,0.17143860128999222,20,2097152,normal
8,1.0,0.11210274696350098,0.15525531768798828,0.9895457625389099,0.13839244842529297,0.9054369926452637,0,0.7501816749572754,2.9941876863860855,0.0,0.020156174898147583,1,9.5305757522583,0,8,8,1.0,0.8455600738525391,0.9054369926452637,0.16934919357299805,0.04622036522778217,20,2097152,normal
8,1.0,0.3348654508590698,0.35097599029541016,0.8985165357589722,0.7942472696304321,0.9950571060180664,0,0.6440811157226562,26.181176512187967,0.0,0.020219963043928146,2,9.5305757522583,0,8,8,1.0,0.87163245677948,0.9950571060180664,0.018978899344801903,0.030336576710396912,20,2097152,normal
8,1.0,0.26906466484069824,0.22004985809326172,0.9433642625808716,0.5023443102836609,0.995110034942627,0,0.7750601768493652,25.94576368298621,0.0,0.019946154206991196,3,9.5305757522583,0,8,8,1.0,0.8725029230117798,0.995110034942627,0.018035974353551865,0.01936132296668802,20,2097152,normal
8,1.0,0.20619630813598633,0.26856279373168945,0.9589986205101013,0.02010321617126465,0.7817540168762207,0,0.5131912231445312,1.3923508722373878,0.0,0.02053469605743885,4,9.5305757522583,0,8,8,1.0,0.8181833028793335,0.7817540168762207,0.26595538854599,0.014438326266827062,20,2097152,normal
8,1.0,0.36300134658813477,0.2644314765930176,0.8962147235870361,0.1306138038635254,0.9598073959350586,0,0.695375919342041,7.147001832701933,0.0,0.020389501005411148,5,9.5305757522583,0,8,8,1.0,0.8636690378189087,0.9598073959350586,0.08865978568792343,0.018275328161507787,20,2097152,normal
8,1.0,0.29151010513305664,0.24995994567871094,0.9273812770843506,0.7065680027008057,0.6477656364440918,0,0.39780569076538086,1.4922468745743527,0.0,0.02076849155128002,0,8.048175811767578,0,8,8,1.0,0.7746829986572266,0.6477656364440918,0.36093732714653015,0.4734927006647922,50,2097152,normal
8,1.0,0.6693371534347534,0.49252843856811523,0.5682554244995117,1.1125514507293701,0.6632022857666016,0,0.17067384719848633,4.627913102580115,0.0,0.02035941369831562,1,8.048175811767578,0,8,8,1.0,0.7875864505767822,0.6632022857666016,0.3220025897026062,0.24040024651912972,50,2097152,normal
8,1.0,0.5990903377532959,0.36495208740234375,0.6655563116073608,0.020171165466308594,0.03488302230834961,0,0.1162862777709961,0.09330595196615238,0.0,0.02036198228597641,2,8.048175811767578,0,8,8,1.0,0.7111536264419556,0.48123836517333984,0.48043254017829895,0.2161830520053627,50,2097152,normal
8,1.0,0.5824849605560303,0.33121347427368164,0.6675775051116943,0.27076923847198486,0.9869012832641602,0,0.6556878089904785,1.7282119855216764,0.0,0.02007785625755787,3,8.048175811767578,0,8,8,1.0,0.8690855503082275,0.9869012832641602,0.041003357619047165,0.15667594064871082,50,2097152,normal
8,1.0,0.504549503326416,0.31596803665161133,0.7821406126022339,0.7390861511230469,0.9962344169616699,0,0.6802663803100586,17.49752253235534,0.0,0.020681895315647125,4,8.048175811767578,0,8,8,1.0,0.8739837408065796,0.9962344169616699,0.012201006524264812,0.04223947417449381,50,2097152,normal
8,1.0,0.5898239612579346,0.3818473815917969,0.6940225958824158,0.02446448802947998,0.5838947296142578,1,0.20204734802246094,0.260596189148517,0.0,0.02057630941271782,5,8.048175811767578,0,8,7,0.875,0.7699728012084961,0.5838947296142578,0.3372442126274109,0.09387891706865048,50,2097152,normal
8,1.0,0.4508087635040283,0.320465087890625,0.8312737941741943,0.3633155822753906,0.3698258399963379,0,0.04936075210571289,0.1879298968824407,0.0,0.021343404427170753,0,7.308693885803223,0,8,8,1.0,0.6098449230194092,0.3698258399963379,0.6420314311981201,1.933250580681488,100,2097152,normal
8,1.0,0.642180323600769,0.5149779319763184,0.6274612545967102,2.428311347961426,0.7766613960266113,0,0.26168346405029297,2.786678872346472,0.0,0.02043730393052101,1,7.308693885803223,0,8,8,1.0,0.8028078079223633,0.7766613960266113,0.3285033702850342,0.8713997770100832,100,2097152,normal
8,1.0,0.6314612627029419,0.5062165260314941,0.6498300433158875,0.20329022407531738,0.6814312934875488,0,0.1752147674560547,0.7036418728905315,0.0,0.020592112094163895,2,7.308693885803223,0,8,8,1.0,0.7066062688827515,0.6814312934875488,0.513504683971405,0.28891149305854924,100,2097152,normal
8,1.0,0.4947439432144165,0.3470783233642578,0.7931455969810486,0.1900157332420349,0.6750993728637695,0,0.3280210494995117,1.3852424325645893,0.0,0.02016669139266014,3,7.308693885803223,0,8,8,1.0,0.73055100440979,0.6750993728637695,0.48323944211006165,0.13717146455746843,100,2097152,normal
8,1.0,0.5337536334991455,0.5431356430053711,0.720326840877533,0.7467384338378906,0.8829574584960938,0,0.33982181549072266,6.323099391817264,0.0,0.02080909162759781,4,7.308693885803223,0,8,8,1.0,0.8211109638214111,0.8829574584960938,0.24140992760658264,0.11809689956862712,100,2097152,normal
8,1.0,0.5411585569381714,0.5032405853271484,0.7363163232803345,0.08928442001342773,0.6374034881591797,0,0.13416290283203125,0.6700523198781397,0.0,0.020872270688414574,5,7.308693885803223,0,8,8,1.0,0.7323822975158691,0.6374034881591797,0.48638293147087097,0.13324992297566496,100,2097152,normal
8,1.0,0.45100998878479004,0.3035883903503418,0.8209498524665833,0.158758282661438,0.30811595916748047,0,0.004527568817138672,0.057100311630246835,0.0,0.02179248444736004,0,7.578973293304443,0,8,8,1.0,0.4893397092819214,0.30811595916748047,0.7807716727256775,2.780340038938448,200,2097152,normal
8,1.0,0.5276244878768921,0.4857611656188965,0.7549173831939697,3.047670364379883,0.857943058013916,0,0.37218189239501953,3.328969345315591,0.0,0.020605813711881638,1,7.578973293304443,0,8,8,1.0,0.8216586112976074,0.857943058013916,0.2594597339630127,0.9154996782017406,200,2097152,normal
8,1.0,0.3529859781265259,0.24100446701049805,0.8837754726409912,0.09680485725402832,0.6278796195983887,0,0.3868751525878906,0.5347764854064896,0.0,0.02054634876549244,2,7.578973293304443,0,8,8,1.0,0.658618688583374,0.6278796195983887,0.5907084941864014,0.1810192854318302,200,2097152,normal
8,1.0,0.4605520963668823,0.2980036735534668,0.8111363649368286,0.0130348801612854,0.5743346214294434,0,0.27633094787597656,0.11032039297073626,0.0,0.020192498341202736,3,7.578973293304443,0,8,8,1.0,0.6459147930145264,0.5743346214294434,0.6205691695213318,0.11815476549963932,200,2097152,normal
8,1.0,0.49547278881073,0.3363523483276367,0.7921457290649414,0.09825742244720459,0.5777616500854492,0,0.2414093017578125,0.6403986910861593,0.0,0.020758770406246185,4,7.578973293304443,0,8,8,1.0,0.6381800174713135,0.5777616500854492,0.624591588973999,0.15343164159276057,200,2097152,normal
8,1.0,0.569016695022583,0.4761686325073242,0.7187455296516418,0.2241806983947754,0.6875505447387695,1,0.2113819122314453,1.2412108058212505,0.0,0.0208401158452034,5,7.578973293304443,0,8,7,0.875,0.7392275333404541,0.6875505447387695,0.4725010097026825,0.18061452361143893,200,2097152,normal
8,1.0,0.4850027561187744,0.3000459671020508,0.7952933311462402,0.15118515491485596,0.1790328025817871,0,0.004127979278564453,0.04688589249008327,0.0,0.022171253338456154,0,7.88822603225708,0,8,8,1.0,0.5096205472946167,0.30417394638061523,0.7599082589149475,3.224534009816125,300,2097152,normal
8,1.0,0.5166186094284058,0.48097658157348633,0.76529860496521,3.4340577125549316,0.7978353500366211,0,0.31685876846313477,2.9073305163285483,0.0,0.02064546011388302,1,7.88822603225708,0,8,8,1.0,0.8159734010696411,0.7978353500366211,0.2856428623199463,1.1811721072881483,300,2097152,normal
8,1.0,0.4172172546386719,0.2565269470214844,0.8281000256538391,0.028260767459869385,0.3038959503173828,0,0.04736900329589844,0.12622665399117125,0.0,0.020581021904945374,2,7.88822603225708,0,8,8,1.0,0.47752153873443604,0.3038959503173828,0.7934350371360779,0.22388906436390243,300,2097152,normal
8,1.0,0.4480702877044678,0.29026079177856445,0.8344064354896545,0.08638995885848999,0.5693469047546387,0,0.2790861129760742,0.7594628502744688,0.0,0.020168181508779526,3,7.88822603225708,0,8,8,1.0,0.645226240158081,0.5693469047546387,0.6172778606414795,0.11375139524898259,300,2097152,normal
8,1.0,0.5424805879592896,0.40940380096435547,0.7486622333526611,0.04761064052581787,0.39212656021118164,0,-0.017277240753173828,0.27602555514786936,0.0,0.020738469436764717,4,7.88822603225708,0,8,8,1.0,0.5716264247894287,0.39212656021118164,0.7193132042884827,0.1724863500421634,300,2097152,normal
8,1.0,0.3550999164581299,0.29265928268432617,0.8921282291412354,0.12601125240325928,0.49257421493530273,0,0.19991493225097656,0.6168929533237906,0.0,0.020842522382736206,5,7.88822603225708,0,8,8,1.0,0.5407732725143433,0.49257421493530273,0.7364905476570129,0.20426761519047432,300,2097152,normal
8,1.0,0.05763113498687744,0.15427350997924805,0.9972195029258728,0.06416909396648407,0.24878501892089844,0,0.09451150894165039,0.26158784837415644,0.0,0.019942229613661766,0,,1,8,8,1.0,0.26895761489868164,0.24878501892089844,0.9441054463386536,0.24530609646171797,0,2097152,freeze_last_layer_hidden_producer
8,1.0,0.06660902500152588,0.14426851272583008,0.9964878559112549,0.054410964250564575,0.25443601608276367,0,0.1101675033569336,0.23312420939857015,0.0,0.020152654498815536,1,,1,8,8,1.0,0.3324393033981323,0.25443601608276367,0.9116486310958862,0.23339902960287873,0,2097152,freeze_last_layer_hidden_producer
8,1.0,0.12348878383636475,0.1817302703857422,0.9878276586532593,0.0698438286781311,0.21942424774169922,0,0.03769397735595703,0.2810867469487524,0.0,0.020417630672454834,2,,1,8,8,1.0,0.1900726556777954,0.21942424774169922,0.9665151834487915,0.2484778433572501,0,2097152,freeze_last_layer_hidden_producer
8,1.0,0.09278810024261475,0.1707172393798828,0.9927377700805664,0.06765773892402649,0.28710317611694336,0,0.11638593673706055,0.27167692023038836,0.0,0.020175108686089516,3,,1,8,8,1.0,0.3958088159561157,0.28710317611694336,0.8719810843467712,0.24903749227814842,0,2097152,freeze_last_layer_hidden_producer
8,1.0,0.09533870220184326,0.15886449813842773,0.9931086301803589,0.0821462869644165,0.20162534713745117,0,0.04276084899902344,0.3430869672286348,0.0,0.02030816301703453,4,,1,8,8,1.0,0.2509191036224365,0.20162534713745117,0.9454596042633057,0.23943284009874333,0,2097152,freeze_last_layer_hidden_producer
8,1.0,0.06305074691772461,0.15040159225463867,0.9967972040176392,0.1882818341255188,0.29226016998291016,0,0.14185857772827148,0.7760971128955882,0.0,0.020159326493740082,5,,1,8,8,1.0,0.2544659376144409,0.29226016998291016,0.9416900873184204,0.24260086914000567,0,2097152,freeze_last_layer_hidden_producer
8,1.0,0.05763113498687744,0.15427350997924805,0.9972195029258728,0.06416909396648407,0.24878501892089844,0,0.09451150894165039,0.26158784837415644,0.0,0.019942229613661766,0,12.017239570617676,1,8,8,1.0,0.26895761489868164,0.24878501892089844,0.9441054463386536,0.24530609646171797,1,2097152,freeze_last_layer_hidden_producer
8,1.0,0.06660902500152588,0.14426851272583008,0.9964878559112549,0.054410964250564575,0.25443601608276367,0,0.1101675033569336,0.23312420939857015,0.0,0.020152654498815536,1,12.017239570617676,1,8,8,1.0,0.3324393033981323,0.25443601608276367,0.9116486310958862,0.23339902960287873,1,2097152,freeze_last_layer_hidden_producer
8,1.0,0.12348878383636475,0.1817302703857422,0.9878276586532593,0.0698438286781311,0.21942424774169922,0,0.03769397735595703,0.2810867469487524,0.0,0.020417630672454834,2,12.017239570617676,1,8,8,1.0,0.1900726556777954,0.21942424774169922,0.9665151834487915,0.2484778433572501,1,2097152,freeze_last_layer_hidden_producer
8,1.0,0.09278810024261475,0.1707172393798828,0.9927377700805664,0.06765773892402649,0.28710317611694336,0,0.11638593673706055,0.27167692023038836,0.0,0.020175108686089516,3,12.017239570617676,1,8,8,1.0,0.3958088159561157,0.28710317611694336,0.8719810843467712,0.24903749227814842,1,2097152,freeze_last_layer_hidden_producer
8,1.0,0.09533870220184326,0.15886449813842773,0.9931086301803589,0.0821462869644165,0.20162534713745117,0,0.04276084899902344,0.3430869672286348,0.0,0.02030816301703453,4,12.017239570617676,1,8,8,1.0,0.2509191036224365,0.20162534713745117,0.9454596042633057,0.23943284009874333,1,2097152,freeze_last_layer_hidden_producer
8,1.0,0.06744039058685303,0.1495680809020996,0.9963845610618591,0.1979997754096985,0.2938847541809082,0,0.1443166732788086,0.8111893070074312,0.0,0.02016284316778183,5,12.017239570617676,1,8,8,1.0,0.2474151849746704,0.2938847541809082,0.942366898059845,0.2440857808396686,1,2097152,freeze_last_layer_hidden_producer
8,1.0,0.05763113498687744,0.15427350997924805,0.9972195029258728,0.06416909396648407,0.24878501892089844,0,0.09451150894165039,0.26158784837415644,0.0,0.019942229613661766,0,12.032292366027832,1,8,8,1.0,0.26895761489868164,0.24878501892089844,0.9441054463386536,0.24530609646171797,2,2097152,freeze_last_layer_hidden_producer
8,1.0,0.06660902500152588,0.14426851272583008,0.9964878559112549,0.054410964250564575,0.25443601608276367,0,0.1101675033569336,0.23312420939857015,0.0,0.020152654498815536,1,12.032292366027832,1,8,8,1.0,0.3324393033981323,0.25443601608276367,0.9116486310958862,0.23339902960287873,2,2097152,freeze_last_layer_hidden_producer
8,1.0,0.12348878383636475,0.1817302703857422,0.9878276586532593,0.0698438286781311,0.21942424774169922,0,0.03769397735595703,0.2810867469487524,0.0,0.020417630672454834,2,12.032292366027832,1,8,8,1.0,0.1900726556777954,0.21942424774169922,0.9665151834487915,0.2484778433572501,2,2097152,freeze_last_layer_hidden_producer
8,1.0,0.09278810024261475,0.1707172393798828,0.9927377700805664,0.06765773892402649,0.28710317611694336,0,0.11638593673706055,0.27167692023038836,0.0,0.020175108686089516,3,12.032292366027832,1,8,8,1.0,0.3958088159561157,0.28710317611694336,0.8719810843467712,0.24903749227814842,2,2097152,freeze_last_layer_hidden_producer
8,1.0,0.09533870220184326,0.15886449813842773,0.9931086301803589,0.0821462869644165,0.20162534713745117,0,0.04276084899902344,0.3430869672286348,0.0,0.02030816301703453,4,12.032292366027832,1,8,8,1.0,0.2509191036224365,0.20162534713745117,0.9454596042633057,0.23943284009874333,2,2097152,freeze_last_layer_hidden_producer
8,1.0,0.0712059736251831,0.14991140365600586,0.9959691762924194,0.19605490565299988,0.2882194519042969,0,0.13830804824829102,0.801206323773851,0.0,0.02016250416636467,5,12.032292366027832,1,8,8,1.0,0.24187088012695312,0.2882194519042969,0.9449477791786194,0.24469964831223479,2,2097152,freeze_last_layer_hidden_producer
8,1.0,0.05763113498687744,0.15427350997924805,0.9972195029258728,0.06416909396648407,0.24878501892089844,0,0.09451150894165039,0.26158784837415644,0.0,0.019942229613661766,0,12.028708457946777,1,8,8,1.0,0.26895761489868164,0.24878501892089844,0.9441054463386536,0.24530609646171797,3,2097152,freeze_last_layer_hidden_producer
8,1.0,0.06660902500152588,0.14426851272583008,0.9964878559112549,0.054410964250564575,0.25443601608276367,0,0.1101675033569336,0.23312420939857015,0.0,0.020152654498815536,1,12.028708457946777,1,8,8,1.0,0.3324393033981323,0.25443601608276367,0.9116486310958862,0.23339902960287873,3,2097152,freeze_last_layer_hidden_producer
8,1.0,0.12348878383636475,0.1817302703857422,0.9878276586532593,0.0698438286781311,0.21942424774169922,0,0.03769397735595703,0.2810867469487524,0.0,0.020417630672454834,2,12.028708457946777,1,8,8,1.0,0.1900726556777954,0.21942424774169922,0.9665151834487915,0.2484778433572501,3,2097152,freeze_last_layer_hidden_producer
8,1.0,0.09278810024261475,0.1707172393798828,0.9927377700805664,0.06765773892402649,0.28710317611694336,0,0.11638593673706055,0.27167692023038836,0.0,0.020175108686089516,3,12.028708457946777,1,8,8,1.0,0.3958088159561157,0.28710317611694336,0.8719810843467712,0.24903749227814842,3,2097152,freeze_last_layer_hidden_producer
8,1.0,0.09533870220184326,0.15886449813842773,0.9931086301803589,0.0821462869644165,0.20162534713745117,0,0.04276084899902344,0.3430869672286348,0.0,0.02030816301703453,4,12.028708457946777,1,8,8,1.0,0.2509191036224365,0.20162534713745117,0.9454596042633057,0.23943284009874333,3,2097152,freeze_last_layer_hidden_producer
8,1.0,0.07476532459259033,0.1542949676513672,0.9955393671989441,0.18927881121635437,0.2812075614929199,0,0.12691259384155273,0.7709663241211357,0.0,0.020165858790278435,5,12.028708457946777,1,8,8,1.0,0.23768103122711182,0.2812075614929199,0.9475800395011902,0.24550853298569564,3,2097152,freeze_last_layer_hidden_producer
