model_seed,step,set_name,layer,num_splits,seqs_per_split,tokens_per_split,cos_to_global_mean,cos_to_global_min,pairwise_cos_mean,pairwise_cos_min,pairwise_cos_median,winner_match_global_rate,pairwise_same_winner_rate,unique_common_winners,margin_mean,margin_std,margin_cv,norm_mean,norm_std,norm_cv
1,10,secondary,0,8,128,32768,0.9901913329958916,0.9620689749717712,0.9777163394859859,0.9314541816711426,0.9864223003387451,0.5,0.42857142857142855,2,0.0416259728372097,0.0242751539913185,0.5831732530613386,14.558422207832336,0.6558622555894429,0.04505036646324169
1,10,secondary,1,8,128,32768,0.9989576861262321,0.9964374899864197,0.9976189072643008,0.9929574131965637,0.9984800815582275,1.0,1.0,1,0.6892623007297516,0.02258135063652018,0.032761621537421,21.204689979553223,0.16541946014495065,0.007801078926617535
1,10,secondary,2,8,128,32768,0.9995746240019798,0.9984878897666931,0.999027988740376,0.9973170757293701,0.9993656277656555,1.0,1.0,1,0.2520185112953186,0.015288666433748288,0.060664854955169656,21.909600019454956,0.08533672578091486,0.0038949467678615238
1,10,secondary,3,8,128,32768,0.9997548684477806,0.9991030693054199,0.9994396695068904,0.9984813332557678,0.9996381103992462,1.0,1.0,1,0.9615554437041283,0.008961060381038426,0.009319338203232882,22.10761284828186,0.06868388464346198,0.0031067978761352287
1,10,secondary,4,8,128,32768,0.9998347610235214,0.9993933439254761,0.9996223662580762,0.9989609718322754,0.9997443556785583,1.0,1.0,1,1.1567332744598389,0.009630253183096004,0.008325387879581016,22.189720392227173,0.06582023913189701,0.002966249144579269
1,10,secondary,5,8,128,32768,0.9998850375413895,0.9995758533477783,0.999737275498254,0.9992567300796509,0.9998225271701813,1.0,1.0,1,1.934202253818512,0.010731175427236238,0.005548114426012428,22.237550973892212,0.06464387855743861,0.0029069693255940436
1,300,primary,0,8,128,32768,0.9955661371350288,0.9893910884857178,0.989889566387449,0.9687649607658386,0.9922682046890259,1.0,1.0,1,4.189498096704483,0.1633104031465825,0.03898089923350119,10.754167914390564,0.23072070373323753,0.021454073022655833
1,300,primary,1,8,128,32768,0.9983387812972069,0.9952732920646667,0.996207424572536,0.985950231552124,0.9975992441177368,1.0,1.0,1,1.3631906807422638,0.07361160194868185,0.053999490305054014,12.547704100608826,0.26815292251118233,0.021370676289550954
1,300,primary,2,8,128,32768,0.9982910975813866,0.9950752258300781,0.9960979223251343,0.9844194650650024,0.9975827634334564,1.0,1.0,1,0.03656616806983948,0.004570070134323282,0.1249808327083846,12.98723304271698,0.21244060837165943,0.016357649675870913
1,300,primary,3,8,128,32768,0.9982272163033485,0.9950155019760132,0.9959523677825928,0.9835416078567505,0.9973715543746948,0.875,0.75,2,0.04129757732152939,0.02243002409656595,0.5431317174354597,13.265700340270996,0.2111723738223593,0.01591867510992227
1,300,primary,4,8,128,32768,0.9981794059276581,0.9951013326644897,0.9958429421697345,0.9827079176902771,0.9972361922264099,1.0,1.0,1,0.3430238366127014,0.023444011911691997,0.06834513934424322,13.594839453697205,0.188548867201116,0.013869149969979153
1,300,primary,5,8,128,32768,0.998248465359211,0.9954356551170349,0.9960004133837563,0.9833123683929443,0.997299075126648,1.0,1.0,1,0.08311488479375839,0.009376954205940766,0.11281919272593324,14.081007719039917,0.15142341174710652,0.010753734020211942
1,300,secondary,0,8,128,32768,0.9888094216585159,0.9661469459533691,0.9745665575776782,0.9135626554489136,0.9810908436775208,1.0,1.0,1,4.325437068939209,0.23365641713162563,0.05401914613658422,11.020759463310242,0.20849113723402213,0.018918037175942398
1,300,secondary,1,8,128,32768,0.9955317378044128,0.9842207431793213,0.989812182528632,0.9616367220878601,0.9924689531326294,1.0,1.0,1,1.418508306145668,0.10880241281475182,0.07670199204570523,12.73862874507904,0.33966074798249146,0.026663839160372984
1,300,secondary,2,8,128,32768,0.9954336136579514,0.9833676815032959,0.9895878391606467,0.9583607316017151,0.9923805594444275,1.0,1.0,1,0.03445346653461456,0.012832183502546482,0.372449706610924,13.12872588634491,0.30713715804672864,0.023394285226579353
1,300,secondary,3,8,128,32768,0.9954123720526695,0.9829632043838501,0.9895394550902503,0.9579651355743408,0.9922634065151215,0.875,0.75,2,0.047783054411411285,0.022413808070487443,0.4690744103025507,13.40131425857544,0.2997788476523488,0.022369361830353443
1,300,secondary,4,8,128,32768,0.9954681545495987,0.9830040335655212,0.9896659106016159,0.958634614944458,0.9925701022148132,1.0,1.0,1,0.34301718696951866,0.02956417880402151,0.08618862239882065,13.706610083580017,0.28084853103895235,0.020490006597283884
1,300,secondary,5,8,128,32768,0.9957132339477539,0.983962893486023,0.990223405616624,0.9609542489051819,0.9930781424045563,1.0,1.0,1,0.09269910305738449,0.03394591537439757,0.36619464757262726,14.156623840332031,0.25735628479539924,0.01817921332784125
2,0,primary,0,8,128,32768,0.9889329001307487,0.9840664863586426,0.9748503693512508,0.9600239992141724,0.9753516316413879,1.0,1.0,1,0.18596011959016323,0.02424357387436205,0.13036974770608,8.867451667785645,0.34719855584700554,0.03915426538024842
