mode,condition,num_seeds,full_ntp_ce_mean,full_ntp_ce_min,full_ntp_ce_max,target_ce_mean,target_ce_min,target_ce_max,target_accuracy_mean,target_accuracy_min,target_accuracy_max,probe_slot_from_h_b_mean,probe_slot_from_h_b_min,probe_slot_from_h_b_max,nmi_route_slot_mean,nmi_route_slot_min,nmi_route_slot_max,nmi_route_b_id_mean,nmi_route_b_id_min,nmi_route_b_id_max,best_perm_diag_purity_mean,best_perm_diag_purity_min,best_perm_diag_purity_max,assignment_utility_agreement_mean,assignment_utility_agreement_min,assignment_utility_agreement_max,logit_margin_mean_mean,logit_margin_mean_min,logit_margin_mean_max,logit_margin_min_mean,logit_margin_min_min,logit_margin_min_max,selected_gate_confidence_mean,selected_gate_confidence_min,selected_gate_confidence_max
multi_b_primary,C0,3,0.2252654316378575,0.2250615682672052,0.2253845640841652,0.0060156708717537,0.0056319548010833,0.0063016503863764,1.0,1.0,1.0,1.0,1.0,1.0,0.3474938614918129,1.000088900581841e-06,0.5282171451318456,0.04279120754389,1.0000889005818413e-06,0.0848502979716982,0.4446874999999999,0.25,0.58171875,0.9245833333333332,0.83171875,1.0,-1.356604807078838,-2.6563918169806984,0.0560286198468769,-7.960223197937012,-8.537967681884766,-7.030110359191895,0.9097116531110278,0.8660183969665977,0.979735816226286
multi_b_primary,C1,3,0.2252365137432136,0.2250143745366264,0.2253548643168281,0.0063479304369017,0.005206017854507,0.0079354244210662,1.0,1.0,1.0,1.0,1.0,1.0,0.4562287799047819,0.0939636678728288,0.6404502675337868,0.0856724868657536,0.0612793233638549,0.108658392545207,0.5485416666666666,0.28296875,0.6828125,0.9153125,0.8740625,0.96703125,3.1920854791122326,-0.2054238941739587,5.031353922451244,-16.966219266255695,-20.67586708068848,-12.560952186584473,0.9702878606085684,0.9626274529625388,0.9798691518166486
multi_b_primary,C2,3,0.2251957251745111,0.2249767070307451,0.2254038470632889,0.0048784655729105,0.0048065008225603,0.0049573856862843,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000001803,1.0000000000001803,1.0000000000001803,0.023293241787134,0.0224171156331514,0.0246068450674814,1.0,1.0,1.0,1.0,1.0,1.0,10.125823544520957,9.713845870074104,10.481596610125374,2.225329081217448,1.309333324432373,3.2372074127197266,0.9989691879235062,0.9987692832946776,0.9992477052352008
multi_b_primary,C3,3,0.2252471037939483,0.2250608083079843,0.2254197869230719,0.0059231853154778,0.0056792548605517,0.0062471812601143,1.0,1.0,1.0,1.0,1.0,1.0,0.3217070481709587,0.0884033584311939,0.5855867471938796,0.1082734299001068,0.0691144235739647,0.1804235877892442,0.4439062499999999,0.37984375,0.571875,0.81640625,0.668125,0.90125,-0.949345617929437,-1.67347234136918,0.0825997485012254,-7.216379324595134,-7.587868690490723,-6.813990592956543,0.8853104114532471,0.870270823731142,0.9115098504459156
multi_b_primary,C4,3,0.2252778460582097,0.2250310489360024,0.22546507944079,0.0057737712526795,0.0049043546632674,0.0070161970093613,1.0,1.0,1.0,1.0,1.0,1.0,0.572347660194468,1.000088900581841e-06,0.8594677349182551,0.0229829171803084,1.0000889005818413e-06,0.052372406848978,0.6430729166666667,0.25,0.93046875,0.97640625,0.93046875,1.0,1.5530897378921509,-1.4598060425590067,3.4515921929303337,-4.900323390960693,-6.318109512329102,-4.086380481719971,0.940516772223454,0.9182140231132508,0.9606893378145556
multi_b_primary,C5,3,0.2252599906687643,0.2250092073398477,0.2255095944685094,0.0049188502545318,0.0047973527618887,0.0051167494374749,1.0,1.0,1.0,1.0,1.0,1.0,1.0000000000001803,1.0000000000001803,1.0000000000001803,0.023293241787134,0.0224171156331514,0.0246068450674814,1.0,1.0,1.0,1.0,1.0,1.0,4.268630065169989,4.058923020082362,4.558177751653335,2.3039302031199136,2.165672063827514,2.468517541885376,0.967345679507536,0.9616943001747132,0.97249677251367
