role,band,band_index,b,q,j,e,q_enrichment,j_enrichment,layer,split,floor_ratio
coarse,F6,6,0.002568364143371582,0.008990067553167311,0.3615143895149231,1.001360287326089,1.1824463008529527,0.9464785171804574,9,confirmation,1e-06
coarse,F7,7,0.002540077781304717,0.0101187996121925,0.4045223891735077,0.9903319291706514,1.3309062584623093,1.0590774867494803,9,confirmation,1e-06
coarse,F8,8,0.0022009301465004683,0.00882993791140775,0.3695749342441559,0.8581041942873379,1.1613847569395488,0.9675817779198921,9,confirmation,1e-06
coarse,F9,9,0.0022235207725316286,0.008920569840799052,0.36556610465049744,0.8669118845176427,1.1733054003623176,0.9570862867320418,9,confirmation,1e-06
coarse,F10,10,0.0021789001766592264,0.00874155645927105,0.3456743061542511,0.84951509410583,1.1497601144632823,0.9050076959737546,9,confirmation,1e-06
coarse,F11,11,0.002323899883776903,0.00932328179765198,0.4025924503803253,0.906047945475944,1.2262733297881907,1.0540247263056395,9,confirmation,1e-06
coarse,F12,12,0.002078790683299303,0.008339925264924837,0.3727532625198364,0.8104841524484037,1.09693433565203,0.9759029389047017,9,confirmation,1e-06
coarse,F13,13,0.002176071284338832,0.008730206730767898,0.4138593077659607,0.8484121584360281,1.1482673064943913,1.083522413758547,9,confirmation,1e-06
coarse,F14,14,0.0019227927550673485,0.007714075213998852,0.34426912665367126,0.7496632869026162,1.014617481720789,0.90132880448657,9,confirmation,1e-06
coarse,F15,15,0.0019095357274636626,0.007660889799798632,0.38855695724487305,0.7444946035581703,1.0076221064459696,1.0172784912565613,9,confirmation,1e-06
coarse,F16,16,0.0020394115708768368,0.008181940087012042,0.4014461934566498,0.7951309248183673,1.0761548489454185,1.0510237183654467,9,confirmation,1e-06
fine,F1,1,0.00453647505491972,0.001531813124350203,0.42203086614608765,1.972084754652524,0.2257448842716975,1.1036220038956803,9,confirmation,1e-06
fine,F2,2,0.0030266917310655117,0.003541835869459448,0.3982203006744385,1.315755635731757,0.5219640148987761,1.0413567382773723,9,confirmation,1e-06
fine,F3,3,0.002595038153231144,0.00471306884491453,0.340992271900177,1.1281083038644295,0.6945698297310926,0.8917039122374218,9,confirmation,1e-06
fine,F4,4,0.002574545331299305,0.0061100878113283155,0.3878653943538666,1.1191997170823285,0.9004499595492953,1.0142783812651963,9,confirmation,1e-06
fine,F5,5,0.0024513318203389645,0.007215676628871007,0.4147752821445465,1.0656366568669784,1.0633817269436572,1.0846484576516897,9,confirmation,1e-06
fine,F6,6,0.0023964717984199524,0.008397554338542734,0.375580757856369,1.04178804940047,1.2375562672658134,0.9821537282219157,9,confirmation,1e-06
fine,F7,7,0.0021931095980107784,0.00872915611889314,0.39501190185546875,0.9533829572872454,1.2864247645645592,1.0329666895441543,9,confirmation,1e-06
fine,F8,8,0.0020588275510817766,0.008259835294986511,0.3891703486442566,0.8950082116165883,1.2172604693937352,1.0176908716408506,9,confirmation,1e-06
fine,F9,9,0.002029026858508587,0.008140276823769627,0.36963707208633423,0.8820533312766337,1.1996410138481997,0.9666108309453422,9,confirmation,1e-06
fine,F10,10,0.0020537152886390686,0.008239325528863924,0.3574286997318268,0.8927858220513434,1.2142379239499188,0.9346856106759739,9,confirmation,1e-06
fine,F11,11,0.0019472113344818354,0.007812040395917461,0.37560567259788513,0.8464866973430719,1.1512684720274242,0.982218880937426,9,confirmation,1e-06
fine,F12,12,0.0018502536695450544,0.007423055109709843,0.36676397919654846,0.8043375109034439,1.0939433081269117,0.9590976161860544,9,confirmation,1e-06
fine,F13,13,0.0018382745329290628,0.007374996300549932,0.39558932185173035,0.7991299714794857,1.086860831720632,1.0344766582798133,9,confirmation,1e-06
fine,F14,14,0.0018035044195130467,0.0072355014376564485,0.3529323935508728,0.784014797306776,1.0663033295163447,0.9229276497408718,9,confirmation,1e-06
fine,F15,15,0.0016885374207049608,0.006774263804074244,0.38570067286491394,0.7340366396198507,0.9983302624629237,1.0086175766673475,9,confirmation,1e-06
fine,F16,16,0.001762505155056715,0.007071016008576819,0.39117932319641113,0.766191702633608,1.0420629417290204,1.0229443938328902,9,confirmation,1e-06
coarse,F1,1,0.004604675807058811,0.0017071490696479617,0.2541912794113159,1.8212627563424402,0.22616789868486414,0.8854659200591269,9,design,1e-06
coarse,F2,2,0.003319329582154751,0.0038694227900579236,0.29451069235801697,1.3128766491523276,0.5126319880964999,1.0259171037652552,9,design,1e-06
coarse,F3,3,0.0027973135001957417,0.0051169159553921175,0.2804947793483734,1.1064064245110377,0.6779033828702126,0.9770931892025898,9,design,1e-06
coarse,F4,4,0.0029948358424007893,0.00711034065267838,0.31073200702667236,1.1845313784659088,0.9419978799399481,1.0824234534359205,9,design,1e-06
coarse,F5,5,0.0027498272247612476,0.008086098678161596,0.29295414686203003,1.087624432355654,1.0712690409487167,1.0204949351019168,9,design,1e-06
coarse,F6,6,0.002537382300943136,0.008898451217356046,0.2854863703250885,1.003597229630372,1.1788917846490135,0.9944812117460535,9,design,1e-06
coarse,F7,7,0.0024703494273126125,0.009840378261021843,0.29606345295906067,0.9770840761947421,1.3036809222632642,1.031326087887051,9,design,1e-06
coarse,F8,8,0.002245043171569705,0.009006916208294418,0.2675960063934326,0.8879698997468622,1.1932615309808103,0.9321607907008338,9,design,1e-06
coarse,F9,9,0.0022616449277848005,0.00907352007222007,0.27949514985084534,0.8945363034528689,1.202085397751545,0.9736110168212365,9,design,1e-06
coarse,F10,10,0.0021503912284970284,0.008627181190514224,0.2872639000415802,0.8505327237203875,1.1429531703605416,1.0006731707679795,9,design,1e-06
coarse,F11,11,0.002342711202800274,0.009398750490285768,0.299592524766922,0.9266000129663082,1.2451728360720236,1.0436194789999937,9,design,1e-06
coarse,F12,12,0.002038027858361602,0.008176388998444474,0.298883318901062,0.8060902418216485,1.0832309559173803,1.0411489865976604,9,design,1e-06
coarse,F13,13,0.002101810183376074,0.008432277890061601,0.31512781977653503,0.8313177231752131,1.1171318342547236,1.0977361045621867,9,design,1e-06
coarse,F14,14,0.0019071251153945923,0.007651218230549437,0.27035653591156006,0.7543149810957119,1.013654859056647,0.9417769931735543,9,design,1e-06
coarse,F15,15,0.0018632551655173302,0.007475216319256283,0.27825456857681274,0.7369633348166004,0.9903376320204039,0.9692894978385106,9,design,1e-06
coarse,F16,16,0.002068879548460245,0.008300163024180315,0.28212788701057434,0.818292845544747,1.0996288861334065,0.9827820593401307,9,design,1e-06
fine,F1,1,0.004749099723994732,0.0015866823724013514,0.2659378945827484,2.0078865539551094,0.22822748712875326,0.9788013380961863,9,design,1e-06
fine,F2,2,0.0031536980532109737,0.0036972883593750314,0.28989872336387634,1.3333617494454921,0.531815848041141,1.066990692643265,9,design,1e-06
fine,F3,3,0.0026659565046429634,0.004841619259809461,0.27283740043640137,1.127147992293393,0.6964157518357936,1.0041954082882276,9,design,1e-06
fine,F4,4,0.002616163808852434,0.006213166539899846,0.2784072458744049,1.1060959845080345,0.8936983300367224,1.0246955787368976,9,design,1e-06
fine,F5,5,0.002523598028346896,0.007433911981798212,0.27489906549453735,1.066959812004777,1.0692896578755053,1.0117834976832187,9,design,1e-06
fine,F6,6,0.0024820296093821526,0.008689926116663136,0.2891279458999634,1.0493849716436077,1.2499540143872487,1.064153797155933,9,design,1e-06
fine,F7,7,0.0022839040029793978,0.009089170194455504,0.28150835633277893,0.9656188340153856,1.3073810547391789,1.0361094130496158,9,design,1e-06
fine,F8,8,0.0020912212785333395,0.008389796008850788,0.24904672801494598,0.8841539092760822,1.206783470925531,0.9166323250470656,9,design,1e-06
fine,F9,9,0.002098973374813795,0.008420896914835871,0.2622659206390381,0.8874314420277842,1.2112570074971012,0.9652864044113982,9,design,1e-06
fine,F10,10,0.0020953742787241936,0.008406457916681128,0.29003673791885376,0.8859097690656034,1.2091801102410193,1.0674986639923674,9,design,1e-06
fine,F11,11,0.002028178423643112,0.008136873283238453,0.2622356414794922,0.857499825762638,1.1704032103842252,0.965174960038544,9,design,1e-06
fine,F12,12,0.0018615067237988114,0.007468201353925237,0.2805219292640686,0.7870321825267292,1.074221821597681,1.0324788054737273,9,design,1e-06
fine,F13,13,0.0018545371713116765,0.007440240243615021,0.2874622941017151,0.7840855038846072,1.0701999114445024,1.0580232597555157,9,design,1e-06
fine,F14,14,0.0018003212753683329,0.007222730803517652,0.25677844882011414,0.7611633976324982,1.0389134776858195,0.9450894153077766,9,design,1e-06
fine,F15,15,0.0017085180152207613,0.0068544238458138965,0.25668764114379883,0.7223496134686859,0.9859364150355631,0.9447551918785572,9,design,1e-06
fine,F16,16,0.001830489025451243,0.00734376127150334,0.2495083212852478,0.773918113952416,1.0563224311442143,0.9183312484417043,9,design,1e-06
coarse,F1,1,0.006010156124830246,0.0018410602985547357,0.3104807436466217,1.9641116666605796,0.21085353586066913,0.8704699842157414,10,confirmation,1e-06
coarse,F2,2,0.004268404096364975,0.004231598834766995,0.31728866696357727,1.3949092352287351,0.48463788902239546,0.8895568133461083,10,confirmation,1e-06
coarse,F3,3,0.0037604609970003366,0.0060157453890401,0.34972909092903137,1.2289140519521944,0.6889731895866583,0.9805074307837577,10,confirmation,1e-06
coarse,F4,4,0.003403476206585765,0.007467883880368795,0.35733455419540405,1.1122518593051696,0.8552841657651117,1.001830258768761,10,confirmation,1e-06
coarse,F5,5,0.0032940800301730633,0.00914033853573432,0.3435535430908203,1.0765013227271676,1.0468275812237409,0.9631935421151274,10,confirmation,1e-06
coarse,F6,6,0.003184493165463209,0.010749223916589687,0.3836233913898468,1.040688469447011,1.2310905147160345,1.0755341652620478,10,confirmation,1e-06
coarse,F7,7,0.0029248304199427366,0.0115282988455902,0.3379719853401184,0.9558310019734383,1.3203166544623064,0.947544975862392,10,confirmation,1e-06
coarse,F8,8,0.00260747829452157,0.010462190606953902,0.3324222266674042,0.8521207157457491,1.1982170730943742,0.931985562136763,10,confirmation,1e-06
coarse,F9,9,0.0027957241982221603,0.01121750460731345,0.37714311480522156,0.9136392467090085,1.2847219136940546,1.0573659330229734,10,confirmation,1e-06
coarse,F10,10,0.0026317904703319073,0.010559740068756224,0.34941157698631287,0.8600659050485203,1.2093892486925726,0.9796172423828273,10,confirmation,1e-06
coarse,F11,11,0.002454719040542841,0.009849260986953507,0.33036771416664124,0.8021991784847743,1.128019275818384,0.9262254900527254,10,confirmation,1e-06
coarse,F12,12,0.002521219663321972,0.01011608785351297,0.3783991038799286,0.8239315006287976,1.1585785075398283,1.0608872489577217,10,confirmation,1e-06
coarse,F13,13,0.002553774043917656,0.010246708879684284,0.3831806480884552,0.8345702323690147,1.1735383137165143,1.074292881341997,10,confirmation,1e-06
coarse,F14,14,0.002432678360491991,0.009760826005851202,0.39345046877861023,0.7949963112164585,1.1178909663470262,1.103085554758911,10,confirmation,1e-06
coarse,F15,15,0.002182000782340765,0.008755013775704507,0.3959880769252777,0.7130751854435489,1.0026969852998973,1.1102000433981467,10,confirmation,1e-06
coarse,F16,16,0.0019345034379512072,0.007761959795720059,0.3665628433227539,0.6321933561721383,0.8889641851604315,1.027702873593999,10,confirmation,1e-06
fine,F1,1,0.006075091660022736,0.0017731603444083937,0.33908870816230774,2.1809274996773618,0.22792691145359684,0.9735387086006094,10,confirmation,1e-06
fine,F2,2,0.004017721861600876,0.0039630694895080015,0.31662723422050476,1.4423420393277624,0.5094238608866023,0.9090508214837603,10,confirmation,1e-06
fine,F3,3,0.003473432268947363,0.005582371380008945,0.3531237244606018,1.2469447997737186,0.7175733831657017,1.0138338623858234,10,confirmation,1e-06
fine,F4,4,0.003043859265744686,0.0066814154023169346,0.34781137108802795,1.092730241667742,0.8588475270107,0.9985818604244661,10,confirmation,1e-06
fine,F5,5,0.003003264544531703,0.008328829019218734,0.33816638588905334,1.0781569399317812,1.0706106079814208,0.9708906804793431,10,confirmation,1e-06
fine,F6,6,0.002810683101415634,0.00949367621752804,0.3776218891143799,1.0090211657370896,1.2203432731987893,1.0841691787972099,10,confirmation,1e-06
fine,F7,7,0.0027197408489882946,0.010708938280306963,0.33974969387054443,0.9763733522881906,1.3765564038665314,0.9754364278620016,10,confirmation,1e-06
fine,F8,8,0.0025383089669048786,0.010184655737724573,0.35400262475013733,0.9112402146998662,1.3091636827081339,1.0163572240674914,10,confirmation,1e-06
fine,F9,9,0.0024156062863767147,0.009692327367967404,0.3575080633163452,0.8671905665259986,1.245878438881425,1.0264214935423432,10,confirmation,1e-06
fine,F10,10,0.0023064566776156425,0.009254377001854018,0.32771244645118713,0.8280064032824178,1.1895830933234346,0.9408769570637648,10,confirmation,1e-06
fine,F11,11,0.0022713858634233475,0.009113659963769186,0.3269369602203369,0.8154161565193319,1.1714949379117057,0.9386505017276051,10,confirmation,1e-06
fine,F12,12,0.002195014152675867,0.008807227185290277,0.3630917966365814,0.7879990946068929,1.1321052250822405,1.042452639360242,10,confirmation,1e-06
fine,F13,13,0.0021212154533714056,0.008511119288387993,0.34582480788230896,0.7615057309243903,1.0940427009508003,0.9928783494219013,10,confirmation,1e-06
fine,F14,14,0.0020211851224303246,0.008109760292203744,0.3591149151325226,0.7255953427755447,1.0424509108045381,1.031034836317783,10,confirmation,1e-06
fine,F15,15,0.001874272245913744,0.007520289899797779,0.38011685013771057,0.6728543554156082,0.9666787639943979,1.0913323224649123,10,confirmation,1e-06
fine,F16,16,0.0016816281713545322,0.006747329283874369,0.3463875949382782,0.6036960968463032,0.8673202787799805,0.9944941360007431,10,confirmation,1e-06
coarse,F1,1,0.005736003629863262,0.0017921941587509698,0.24017880856990814,1.9808673348369175,0.21720161922135975,0.8213407832299514,10,design,1e-06
coarse,F2,2,0.004031526390463114,0.004003265193621437,0.27507835626602173,1.3922444007574204,0.48516823804016646,0.9406869570650743,10,design,1e-06
coarse,F3,3,0.0035792526323348284,0.005713112320621364,0.2678334712982178,1.2360565090315552,0.6923899627578723,0.9159115843779582,10,design,1e-06
coarse,F4,4,0.0032129650935530663,0.007055417028412759,0.2975787818431854,1.1095630359533486,0.855068071375264,1.0176317852811565,10,design,1e-06
coarse,F5,5,0.003178653307259083,0.008832147043620198,0.2950633466243744,1.0977138285512122,1.070395542641657,1.0090297377271522,10,design,1e-06
coarse,F6,6,0.0029464506078511477,0.009949062564301715,0.2869375944137573,1.0175251166885773,1.2057580302610595,0.9812420585195665,10,design,1e-06
coarse,F7,7,0.0027737165801227093,0.01092639400508621,0.28460943698883057,0.9578732727879424,1.3242038863742605,0.9732804458599909,10,design,1e-06
coarse,F8,8,0.002586028538644314,0.010376125633302601,0.28630512952804565,0.8930572206208114,1.2575151401945512,0.9790792148961472,10,design,1e-06
coarse,F9,9,0.002640622202306986,0.010595176820047972,0.3074358105659485,0.9119105568487451,1.2840626390919998,1.0513399202314466,10,design,1e-06
coarse,F10,10,0.0024818237870931625,0.009958016535919687,0.2998310625553131,0.8570712272703517,1.2068431901051475,1.025333921931627,10,design,1e-06
coarse,F11,11,0.002291808370500803,0.009195602973859482,0.2742968797683716,0.7914514410687508,1.1144439043540932,0.9380145376185896,10,design,1e-06
coarse,F12,12,0.0023509454913437366,0.00943288377191121,0.3122105896472931,0.8118738115052324,1.1432007068999122,1.0676682583299348,10,design,1e-06
coarse,F13,13,0.0023887332063168287,0.009584502530938038,0.3363885283470154,0.8249233935973048,1.1615758588354097,1.1503496873317594,10,design,1e-06
coarse,F14,14,0.0023605255410075188,0.009471322254546222,0.29878973960876465,0.8151821789104242,1.1478591869133474,1.0217729041648806,10,design,1e-06
coarse,F15,15,0.0020126327872276306,0.008075444616217564,0.3157733976840973,0.6950411475482333,0.978688407174186,1.0798520124291022,10,design,1e-06
coarse,F16,16,0.0017595590325072408,0.007060017490382781,0.30045458674430847,0.6076448405758647,0.8556256157597137,1.0274661910056626,10,design,1e-06
fine,F1,1,0.006186864338815212,0.0017980783843751355,0.26182401180267334,2.2934233151645227,0.240802898983383,0.9604541906035391,10,design,1e-06
fine,F2,2,0.0039666928350925446,0.003927628674552815,0.2773377001285553,1.4704227107458188,0.5259972975489926,1.0173633597119105,10,design,1e-06
fine,F3,3,0.0032903067767620087,0.005299314580868137,0.24512846767902374,1.2196915695285628,0.7096967099915518,0.8992095965437295,10,design,1e-06
fine,F4,4,0.002889480907469988,0.0063482271747533495,0.2732345163822174,1.0711084838791616,0.8501695589966943,1.0023115697830451,10,design,1e-06
fine,F5,5,0.0029544360004365444,0.008196810753190864,0.28223493695259094,1.0951868402952822,1.0977362327129379,1.0353279902193977,10,design,1e-06
fine,F6,6,0.0026765670627355576,0.009046589005114245,0.26393625140190125,0.9921829492473853,1.2115405408756734,0.9682025608185909,10,design,1e-06
fine,F7,7,0.0026211398653686047,0.010317650379605386,0.2750353515148163,0.9716365108944249,1.3817640786385375,1.0089176088463923,10,design,1e-06
fine,F8,8,0.0024678048212081194,0.00990176766588709,0.28082260489463806,0.9147963821876781,1.326068084531337,1.0301471046533828,10,design,1e-06
fine,F9,9,0.0023072801996022463,0.009257682194408326,0.27459344267845154,0.8552911320823601,1.2398106387642744,1.0072965459391783,10,design,1e-06
fine,F10,10,0.002217961475253105,0.008899301838901872,0.2736862897872925,0.8221813637595102,1.1918154961194558,1.0039688190823746,10,design,1e-06
fine,F11,11,0.0021949904039502144,0.008807132659100124,0.2666630446910858,0.8136661632289544,1.1794719821291608,0.9782053104651005,10,design,1e-06
fine,F12,12,0.002097196877002716,0.008414748502819038,0.28809550404548645,0.7774148503681793,1.1269229702681065,1.0568264241671859,10,design,1e-06
fine,F13,13,0.0020482446998357773,0.008218332895217813,0.3019828200340271,0.759268652505334,1.1006185287448889,1.1077695395277503,10,design,1e-06
fine,F14,14,0.0019386425847187638,0.00777856807821152,0.2440757006406784,0.7186399862803945,1.0417241870264031,0.8953477104365449,10,design,1e-06
fine,F15,15,0.0017531034536659718,0.0070341147058747,0.2833363115787506,0.6498620487455097,0.9420252352040327,1.03936818450042,10,design,1e-06
fine,F16,16,0.001551763154566288,0.006226260987414672,0.26968300342559814,0.5752267390070324,0.8338355594645713,0.989283484701458,10,design,1e-06
coarse,F1,1,0.0066725220531225204,0.0017158473800643619,0.28902655839920044,2.2240583499126,0.20778026064614513,0.9138198747339074,11,confirmation,1e-06
coarse,F2,2,0.00455073919147253,0.0041103282430088595,0.33919787406921387,1.516834177015968,0.49773953301228757,1.0724473228644105,11,confirmation,1e-06
coarse,F3,3,0.0037045469507575035,0.0056861315817254635,0.3153938353061676,1.2347847654725765,0.6885611831483971,0.9971857142389375,11,confirmation,1e-06
coarse,F4,4,0.0036104493774473667,0.007845425288837013,0.3156221807003021,1.2034205388786776,0.9500405049621993,0.9979076775097864,11,confirmation,1e-06
coarse,F5,5,0.003169738920405507,0.008925343593129513,0.2978269159793854,1.0565246928890701,1.080813037152109,0.9416441055107578,11,confirmation,1e-06
coarse,F6,6,0.0030869166366755962,0.010752100470550814,0.30480214953422546,1.028918700698735,1.3020238654214031,0.9636978125770816,11,confirmation,1e-06
coarse,F7,7,0.003004135563969612,0.012005249274155971,0.32367295026779175,1.0013264448019847,1.4537737168748102,1.0233619239237564,11,confirmation,1e-06
coarse,F8,8,0.002645739121362567,0.010618789293227043,0.3210708498954773,0.8818671767151663,1.2858805699901168,1.0151348217174976,11,confirmation,1e-06
coarse,F9,9,0.002582900458946824,0.010366583594379399,0.3218178153038025,0.8609220452146013,1.2553397617271809,1.0174965141503554,11,confirmation,1e-06
coarse,F10,10,0.0026085316203534603,0.01046945494411943,0.3186148703098297,0.8694653213687371,1.267796951166257,1.0073697119305773,11,confirmation,1e-06
coarse,F11,11,0.0025272902566939592,0.010143389701101034,0.3298434317111969,0.8423862751300447,1.2283121333618499,1.0428712334172883,11,confirmation,1e-06
coarse,F12,12,0.0020669298246502876,0.008295712668430443,0.30323082208633423,0.688940778104379,1.0045679822801896,0.9587297215492161,11,confirmation,1e-06
coarse,F13,13,0.002110810484737158,0.008471828760468024,0.32780027389526367,0.7035669041312252,1.0258947319274552,1.036411348797139,11,confirmation,1e-06
coarse,F14,14,0.0020969570614397526,0.00841622801401398,0.3351284861564636,0.698949336513738,1.0191617685388885,1.0595810742633498,11,confirmation,1e-06
coarse,F15,15,0.0019538970664143562,0.007842050703322789,0.3087887763977051,0.6512651514422487,0.9496318600757923,0.9763023942500365,11,confirmation,1e-06
coarse,F16,16,0.0016103929374366999,0.006463381529490492,0.3087053894996643,0.5367697297411399,0.7826821397149202,0.9760387485659024,11,confirmation,1e-06
fine,F1,1,0.0067040277644991875,0.0017769993689368305,0.3047521412372589,2.3996277747507206,0.23471425668389428,0.9922857163685572,11,confirmation,1e-06
fine,F2,2,0.00421272125095129,0.003800527904115141,0.33934178948402405,1.5078939521397534,0.5019912204890009,1.1049110575724976,11,confirmation,1e-06
fine,F3,3,0.0035106102004647255,0.005354748381149139,0.31695878505706787,1.25658157144993,0.7072798156156154,1.0320310591183068,11,confirmation,1e-06
fine,F4,4,0.0032580490224063396,0.007062575699327265,0.29687419533729553,1.1661802725618222,0.9328575094166294,0.9666347950686409,11,confirmation,1e-06
fine,F5,5,0.003091714344918728,0.00869113787193192,0.30490079522132874,1.1066427339321183,1.1479654979102358,0.9927697399572838,11,confirmation,1e-06
fine,F6,6,0.002842552028596401,0.009892409688883287,0.29109054803848267,1.0174580175688583,1.3066350092898282,0.9478029975960267,11,confirmation,1e-06
fine,F7,7,0.002645812463015318,0.01056655759221311,0.29722607135772705,0.9470374073708,1.3956795676566298,0.9677805181063504,11,confirmation,1e-06
fine,F8,8,0.002482142299413681,0.009962185940551675,0.32036060094833374,0.8884536001025403,1.3158513778101686,1.0431075139215915,11,confirmation,1e-06
fine,F9,9,0.0022765989415347576,0.009137229008090157,0.2952462434768677,0.8148817761471486,1.206887268658696,0.9613341157313937,11,confirmation,1e-06
fine,F10,10,0.0023861932568252087,0.009577090415837873,0.3062712848186493,0.8541097704460953,1.2649861882014786,0.9972321113989799,11,confirmation,1e-06
fine,F11,11,0.002228340832516551,0.008943542711409194,0.3053719997406006,0.7976083544333757,1.1813042909998308,0.9943040015774434,11,confirmation,1e-06
fine,F12,12,0.0019807068165391684,0.007949653367538223,0.3050226867198944,0.7089706751774663,1.0500268113053453,0.9931666237740223,11,confirmation,1e-06
fine,F13,13,0.0019363133469596505,0.007771477650680569,0.3196069002151489,0.6930805556310237,1.0264925424291638,1.0406534328151569,11,confirmation,1e-06
fine,F14,14,0.0018437893595546484,0.007400128711867736,0.3108683228492737,0.6599626841354072,0.9774430651657279,1.012200259471286,11,confirmation,1e-06
fine,F15,15,0.0017503522103652358,0.007025114438241376,0.28548774123191833,0.626517957134759,0.9279094536075402,0.9295600243287839,11,confirmation,1e-06
fine,F16,16,0.0015505258925259113,0.006223103255918549,0.3145616948604584,0.5549924803232485,0.8219761247602156,1.0242260331936788,11,confirmation,1e-06
coarse,F1,1,0.006041339598596096,0.0016342284352718385,0.228207066655159,2.1731978124765488,0.21292230319550837,0.790304518272548,11,design,1e-06
coarse,F2,2,0.004228522069752216,0.0038267717098231825,0.25370433926582336,1.5210889508892678,0.4985869959626731,0.8786041929635351,11,design,1e-06
coarse,F3,3,0.003405790077522397,0.005239998027886692,0.2841234505176544,1.2251348273727205,0.6827151117658579,0.9839487005483265,11,design,1e-06
coarse,F4,4,0.0033543903846293688,0.007286229162486909,0.295422226190567,1.2066452691656213,0.9493169139655386,1.0230775215621999,11,design,1e-06
coarse,F5,5,0.0031132972799241543,0.008780725924428563,0.2706155478954315,1.11991897291995,1.1440336902758925,0.9371694459389162,11,design,1e-06
coarse,F6,6,0.002959590870887041,0.01029210126524396,0.30916890501976013,1.0646275220038808,1.3409495629982893,1.070683682708688,11,design,1e-06
coarse,F7,7,0.0027952375821769238,0.01116913967684626,0.29262641072273254,1.0055061629627247,1.455218189439261,1.0133953253494739,11,design,1e-06
coarse,F8,8,0.002401425503194332,0.009638225283511687,0.29147106409072876,0.863843616998467,1.2557565893418854,1.009394241260245,11,design,1e-06
coarse,F9,9,0.0023502625990659,0.009432881089182455,0.32055944204330444,0.845439236725308,1.2290024600777394,1.1101302827075419,11,design,1e-06
coarse,F10,10,0.002363856416195631,0.009487440276686382,0.2982514202594757,0.8503292206713193,1.2361109325611954,1.0328753112998292,11,design,1e-06
coarse,F11,11,0.0023899804800748825,0.009592290087131852,0.2998330295085907,0.8597265997705807,1.249771729698132,1.0383525866271792,11,design,1e-06
coarse,F12,12,0.0018825996667146683,0.007555894976955131,0.2708345055580139,0.6772109746030726,0.9844514551780195,0.9379277188205826,11,design,1e-06
coarse,F13,13,0.0019712678622454405,0.00791176897726862,0.30539801716804504,0.7091068025761426,1.0308179913113495,1.057624710649717,11,design,1e-06
coarse,F14,14,0.001967733260244131,0.007897583597495046,0.3109034597873688,0.7078353313714769,1.0289697896353152,1.076690624080507,11,design,1e-06
coarse,F15,15,0.0017699743621051311,0.0071038687115362945,0.3136903643608093,0.6366972670697585,0.9255573180668676,1.0863419609504237,11,design,1e-06
coarse,F16,16,0.001483624568209052,0.005954591870803704,0.27532511949539185,0.5336911811608186,0.7758189665264748,0.9534791762602869,11,design,1e-06
fine,F1,1,0.006677940953522921,0.0017309426588156076,0.25291934609413147,2.5723110230800517,0.24992881392095662,0.9441973514780124,11,design,1e-06
fine,F2,2,0.0039146700873970985,0.003530818642733963,0.23080068826675415,1.5079122573285184,0.5098108311411756,0.8616240787672514,11,design,1e-06
fine,F3,3,0.003292517736554146,0.005018134912778045,0.28281503915786743,1.268262137441755,0.7245627118024386,1.0558038167298773,11,design,1e-06
fine,F4,4,0.002946162596344948,0.006388214971274973,0.26236802339553833,1.134847788428898,0.9223869911065224,0.9794711105665656,11,design,1e-06
fine,F5,5,0.002960937563329935,0.008340869140196976,0.2596048414707184,1.1405390352826275,1.2043284742348064,0.9691556123836156,11,design,1e-06
fine,F6,6,0.002650435548275709,0.009213112514180152,0.2858350872993469,1.0209351391758195,1.3302706889001918,1.067078246703533,11,design,1e-06
fine,F7,7,0.002453204244375229,0.009798365548002227,0.25887954235076904,0.9449625810698644,1.4147746993836348,0.966447929010788,11,design,1e-06
fine,F8,8,0.0022683588322252035,0.009104156503180371,0.2837008237838745,0.8737610094254717,1.3145386561491088,1.059110623863344,11,design,1e-06
fine,F9,9,0.0020802151411771774,0.00834903332652858,0.295348197221756,0.8012889564717104,1.2055072916821061,1.1025925453594958,11,design,1e-06
fine,F10,10,0.0021927787456661463,0.008800812778974414,0.28554993867874146,0.844647920355907,1.27073920570802,1.066013731171166,11,design,1e-06
fine,F11,11,0.002015630714595318,0.00808982193893252,0.25371861457824707,0.7764113432115661,1.1680800584189217,0.947181176944416,11,design,1e-06
fine,F12,12,0.0018018484115600586,0.00723179733911666,0.2620353102684021,0.6940634191337212,1.0441908761546663,0.9782290274349451,11,design,1e-06
fine,F13,13,0.001712591852992773,0.006873561989656811,0.27015209197998047,0.6596822182392005,0.9924656872588525,1.0085305599707168,11,design,1e-06
fine,F14,14,0.001658157561905682,0.006655087680626033,0.2657071650028229,0.638714388788267,0.9609204337808286,0.9919367788141605,11,design,1e-06
fine,F15,15,0.001560951117426157,0.006264945268741143,0.2855212390422821,0.6012709297356392,0.9045882209452104,1.0659065898189848,11,design,1e-06
fine,F16,16,0.0013509776908904314,0.005422208004371253,0.25091663002967834,0.5203901667293717,0.78290635941256,0.9367208209831276,11,design,1e-06
coarse,F1,1,0.00907125510275364,0.0021379433939517425,0.300272673368454,2.3304909184668556,0.20549736279514427,0.991947071039238,12,confirmation,1e-06
coarse,F2,2,0.005569775588810444,0.004369842504292975,0.30250826478004456,1.430927835298212,0.4200256718689366,0.9993323196797183,12,confirmation,1e-06
coarse,F3,3,0.004690310452133417,0.006416701086768123,0.2791825234889984,1.2049849540852409,0.6167680374073314,0.9222760211697285,12,confirmation,1e-06
