seed,pool,fit_pool_size,uses_feature_labels_for_fit,selected_positions,fit_pool_role_entropy,fit_pool_route_fraction,fit_pool_slot_nonroute_fraction,fit_pool_target_fraction,fit_pool_neutral_fraction,representation_type,latent_dim,d_sae,sae_expansion,sparsity,top_k,l1_lambda,train_sample_count,train_epochs,train_reconstruction_mse,reconstruction_mse,retained_variance_fraction,latent_l0_mean,latent_active_fraction,feature_NMI,nuisance_NMI,slot_start_NMI,feature_purity,dominant_expert_count,load_imbalance_L,max_load,active_experts,load_entropy,load_e0,load_e1,load_e2,load_e3,count_e0,count_e1,count_e2,count_e3,margin_mean,margin_std,margin_min,margin_p05,margin_median
20260625,sae_l1_4x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,sae,512,512,4,l1,nan,0.0001,65536,10,0.013404809636995196,0.01250910478605268,nan,259.52905019124347,0.5068926761547724,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.5,0.25,0.0,3072,6144,3072,0,1.7859292030334473,0.753119170665741,0.22180819511413574,0.4896780252456665,2.0175952911376953
20260625,sae_topk_4x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,sae,512,512,4,topk,8,nan,65536,10,0.13033964671194553,0.12623653723858297,nan,8.0,0.015625,0.6787603023891917,2.946262393835324e-05,0.00017872196905275312,0.9041341145833333,3.0,1.3834636211395264,0.5958659052848816,3,0.680473607692474,0.1542154997587204,0.5958659052848816,0.2499186247587204,0.0,1895,7322,3071,0,0.514980673789978,0.4190175533294678,3.337860107421875e-06,0.019028663635253906,0.4080398678779602
20260625,sae_l1_8x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,sae,1024,1024,8,l1,nan,0.0001,65536,10,0.00354352846625261,0.003358743155937797,nan,519.5708338419596,0.5073933924237887,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.5,0.25,0.25,0.0,6144,3072,3072,0,2.574901819229126,0.40017837285995483,1.8322948217391968,2.158689260482788,2.4124271869659424
20260625,sae_topk_8x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,sae,1024,1024,8,topk,8,nan,65536,10,0.03215573076158762,0.031365800028045975,nan,8.0,0.0078125,0.6368979998630601,0.0,0.0,1.0,2.0,2.0,0.75,2,0.40563905424694935,0.75,0.0,0.25,0.0,9216,0,3072,0,1.1467417478561401,0.22287572920322418,0.5072334408760071,0.7548314929008484,1.2035433053970337
20260627,pca_q4,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,pca,4,nan,nan,,nan,nan,393216,0,0.9160031080245972,0.9160031080245972,0.0810119010032472,4.0,1.0,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.0,0.5,0.25,3072,0,6144,3072,2.1697514057159424,0.5069262981414795,1.052385926246643,1.3571803569793701,2.332756519317627
20260627,pca_q8,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,pca,8,nan,nan,,nan,nan,393216,0,0.845245361328125,0.845245361328125,0.1520002097672612,8.0,1.0,0.7071067811865476,0.0,0.0,1.0,2.0,1.0,0.5,2,0.5000000013739176,0.5,0.0,0.0,0.5,6144,0,0,6144,1.821273684501648,0.4963137209415436,0.7825406789779663,1.0854628086090088,1.8069379329681396
20260627,pca_q16,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,pca,16,nan,nan,,nan,nan,393216,0,0.723850429058075,0.723850429058075,0.27379088428501175,16.0,1.0,0.7071067811865476,0.0,0.0,1.0,2.0,1.0,0.5,2,0.5000000013739176,0.0,0.5,0.5,0.0,0,6144,6144,0,1.745699405670166,0.36608919501304626,1.055959701538086,1.3565151691436768,1.5958588123321533
20260627,pca_q32,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,pca,32,nan,nan,,nan,nan,393216,0,0.5352811217308044,0.5352811217308044,0.46297461337764995,32.0,1.0,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.0,0.25,0.25,0.5,0,3072,3072,6144,1.9061256647109985,0.7697412967681885,0.4651527404785156,0.7040408253669739,2.170517683029175
20260627,bottleneck_ae_q4,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,bottleneck_ae,4,nan,nan,,nan,nan,65536,10,0.9886902943253517,0.9858339310934147,nan,2.293726603190104,0.573431650797526,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.0,0.5,0.25,3072,0,6144,3072,1.9824503660202026,0.4245811998844147,0.9196181893348694,1.2895461320877075,2.073552131652832
20260627,bottleneck_ae_q8,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,bottleneck_ae,8,nan,nan,,nan,nan,65536,10,0.9167669788002968,0.9140028916299343,nan,4.2244923909505205,0.5280615488688151,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.5,0.0,0.25,0.25,6144,0,3072,3072,2.071237802505493,0.3471601605415344,1.2226076126098633,1.4904086589813232,2.1093344688415527
