seed,pool,cluster,position,count,fraction,cluster_total
20260625,pca_q4,2,29,2035,0.027403347652199674,74261
20260625,pca_q4,2,30,2053,0.027645735985241244,74261
20260625,pca_q4,2,31,2027,0.0272956195041812,74261
20260625,pca_q4,3,0,2061,0.024730021598272138,83340
20260625,pca_q4,3,1,2220,0.02663786897048236,83340
20260625,pca_q4,3,2,3541,0.04248860091192705,83340
20260625,pca_q4,3,3,3603,0.043232541396688265,83340
20260625,pca_q4,3,4,1551,0.018610511159107272,83340
20260625,pca_q4,3,5,3558,0.04269258459323254,83340
20260625,pca_q4,3,6,2637,0.0316414686825054,83340
20260625,pca_q4,3,7,2512,0.03014158867290617,83340
20260625,pca_q4,3,8,2284,0.02740580753539717,83340
20260625,pca_q4,3,9,2286,0.027429805615550754,83340
20260625,pca_q4,3,10,3591,0.043088552915766735,83340
20260625,pca_q4,3,11,3552,0.04262059035277178,83340
20260625,pca_q4,3,12,1541,0.018490520758339332,83340
20260625,pca_q4,3,13,3558,0.04269258459323254,83340
20260625,pca_q4,3,14,2553,0.030633549316054717,83340
20260625,pca_q4,3,15,2539,0.0304655627549796,83340
20260625,pca_q4,3,16,2230,0.0267578593712503,83340
20260625,pca_q4,3,17,2289,0.02746580273578114,83340
20260625,pca_q4,3,18,3583,0.042992560595152385,83340
20260625,pca_q4,3,19,3493,0.04191264698824094,83340
20260625,pca_q4,3,20,1544,0.018526517878569713,83340
20260625,pca_q4,3,21,3505,0.04205663546916247,83340
20260625,pca_q4,3,22,2516,0.030189584833213344,83340
20260625,pca_q4,3,23,2562,0.030741540676745862,83340
20260625,pca_q4,3,24,2255,0.027057835373170146,83340
20260625,pca_q4,3,25,2288,0.027453803695704344,83340
20260625,pca_q4,3,26,2252,0.027021838252939766,83340
20260625,pca_q4,3,27,2318,0.02781377489800816,83340
20260625,pca_q4,3,28,2207,0.026481881449484043,83340
20260625,pca_q4,3,29,2228,0.026733861291096714,83340
20260625,pca_q4,3,30,2267,0.027201823854091672,83340
20260625,pca_q4,3,31,2216,0.026589872810175184,83340
20260625,pca_q8,0,0,1989,0.02833656257123319,70192
20260625,pca_q8,0,1,1949,0.02776669705949396,70192
20260625,pca_q8,0,2,1259,0.01793651698199225,70192
20260625,pca_q8,0,3,4371,0.06227205379530431,70192
20260625,pca_q8,0,4,3278,0.04670047868702986,70192
20260625,pca_q8,0,5,2321,0.03306644631866879,70192
20260625,pca_q8,0,6,1304,0.018577615682698882,70192
20260625,pca_q8,0,7,2342,0.03336562571233189,70192
20260625,pca_q8,0,8,1857,0.026456006382493732,70192
20260625,pca_q8,0,9,1829,0.02605710052427627,70192
20260625,pca_q8,0,10,1249,0.01779405060405744,70192
20260625,pca_q8,0,11,4329,0.06167369500797812,70192
20260625,pca_q8,0,12,3252,0.04633006610439936,70192
20260625,pca_q8,0,13,2251,0.03206918167312514,70192
20260625,pca_q8,0,14,1283,0.018278436289035787,70192
20260625,pca_q8,0,15,2231,0.03178424891725553,70192
20260625,pca_q8,0,16,1832,0.026099840437656712,70192
20260625,pca_q8,0,17,1923,0.027396284476863462,70192
20260625,pca_q8,0,18,1206,0.01718144517893777,70192
20260625,pca_q8,0,19,4366,0.0622008206063369,70192
20260625,pca_q8,0,20,3261,0.04645828584454069,70192
20260625,pca_q8,0,21,2225,0.03169876909049464,70192
20260625,pca_q8,0,22,1172,0.016697059493959426,70192
20260625,pca_q8,0,23,2253,0.0320976749487121,70192
20260625,pca_q8,0,24,1920,0.027353544563483018,70192
20260625,pca_q8,0,25,1797,0.025601208114884887,70192
20260625,pca_q8,0,26,1854,0.026413266469113288,70192
20260625,pca_q8,0,27,1848,0.026327786642352406,70192
20260625,pca_q8,0,28,1863,0.026541486209254617,70192
20260625,pca_q8,0,29,1856,0.02644175974470025,70192
20260625,pca_q8,0,30,1831,0.026085593799863232,70192
20260625,pca_q8,0,31,1891,0.026940392067472077,70192
20260625,pca_q8,1,0,3527,0.03222122745793061,109462
20260625,pca_q8,1,1,3421,0.03125285487201038,109462
20260625,pca_q8,1,2,5370,0.04905812062633608,109462
20260625,pca_q8,1,3,2392,0.021852332316237597,109462
20260625,pca_q8,1,4,2327,0.02125851893807897,109462
20260625,pca_q8,1,5,2363,0.021587400193674517,109462
20260625,pca_q8,1,6,4396,0.04016005554438983,109462
20260625,pca_q8,1,7,3288,0.03003782134439349,109462
20260625,pca_q8,1,8,3566,0.032577515484825785,109462
20260625,pca_q8,1,9,3610,0.03297948146388701,109462
20260625,pca_q8,1,10,5381,0.04915861212110139,109462
20260625,pca_q8,1,11,2247,0.020527671703422193,109462
20260625,pca_q8,1,12,2381,0.02175184082147229,109462
20260625,pca_q8,1,13,2304,0.021048400358115144,109462
20260625,pca_q8,1,14,4347,0.03971241161316256,109462
20260625,pca_q8,1,15,3408,0.03113409219637865,109462
20260625,pca_q8,1,16,3561,0.03253183753265974,109462
20260625,pca_q8,1,17,3468,0.03168222762237123,109462
20260625,pca_q8,1,18,5403,0.049359595110632,109462
20260625,pca_q8,1,19,2357,0.02153258665107526,109462
20260625,pca_q8,1,20,2299,0.021002722405949095,109462
20260625,pca_q8,1,21,2348,0.021450366337176372,109462
20260625,pca_q8,1,22,4397,0.04016919113482304,109462
20260625,pca_q8,1,23,3340,0.03051287204692039,109462
20260625,pca_q8,1,24,3415,0.03119804132941112,109462
20260625,pca_q8,1,25,3518,0.03213900714403172,109462
20260625,pca_q8,1,26,3500,0.03197456651623395,109462
20260625,pca_q8,1,27,3574,0.03265060020829146,109462
20260625,pca_q8,1,28,3519,0.03214814273446493,109462
20260625,pca_q8,1,29,3554,0.03246788839962727,109462
20260625,pca_q8,1,30,3423,0.031271126052876796,109462
20260625,pca_q8,1,31,3458,0.031590871718039135,109462
20260625,pca_q8,2,0,1441,0.02878143287994088,50067
20260625,pca_q8,2,1,1472,0.02940060319172309,50067
20260625,pca_q8,2,2,1938,0.03870813110432021,50067
20260625,pca_q8,2,3,928,0.01853516288173847,50067
20260625,pca_q8,2,4,3005,0.06001957377114666,50067
20260625,pca_q8,2,5,919,0.01835540375896299,50067
20260625,pca_q8,2,6,2925,0.058421714902031276,50067
20260625,pca_q8,2,7,895,0.017876046098228373,50067
20260625,pca_q8,2,8,1320,0.026364671340403857,50067
20260625,pca_q8,2,9,1273,0.02542592925479857,50067
20260625,pca_q8,2,10,1957,0.039087622585735116,50067
20260625,pca_q8,2,11,877,0.017516527852677412,50067
20260625,pca_q8,2,12,2952,0.05896099227035772,50067
20260625,pca_q8,2,13,930,0.018575109353466356,50067
20260625,pca_q8,2,14,2924,0.05840174166616734,50067
20260625,pca_q8,2,15,871,0.017396688437493757,50067
20260625,pca_q8,2,16,1304,0.02604509956658078,50067
20260625,pca_q8,2,17,1332,0.026604350170771167,50067
20260625,pca_q8,2,18,1906,0.03806898755667406,50067
20260625,pca_q8,2,19,888,0.01773623344718078,50067
20260625,pca_q8,2,20,2981,0.05954021611041205,50067
20260625,pca_q8,2,21,909,0.018155671400323568,50067
20260625,pca_q8,2,22,2895,0.05782251782611301,50067
20260625,pca_q8,2,23,890,0.017776179918908664,50067
20260625,pca_q8,2,24,1281,0.025585715141710107,50067
20260625,pca_q8,2,25,1331,0.026584376934907224,50067
20260625,pca_q8,2,26,1294,0.02584536720794136,50067
20260625,pca_q8,2,27,1291,0.025785447500349532,50067
20260625,pca_q8,2,28,1292,0.025805420736213475,50067
20260625,pca_q8,2,29,1289,0.025745501028621647,50067
20260625,pca_q8,2,30,1293,0.025825393972077417,50067
20260625,pca_q8,2,31,1264,0.02524617013202309,50067
20260625,pca_q8,3,0,5331,0.032606501727881584,163495
20260625,pca_q8,3,1,5446,0.03330988715251231,163495
20260625,pca_q8,3,2,3721,0.02275910578305147,163495
20260625,pca_q8,3,3,4597,0.028117067800238538,163495
20260625,pca_q8,3,4,3678,0.022496100798189547,163495
20260625,pca_q8,3,5,6685,0.04088810055353375,163495
20260625,pca_q8,3,6,3663,0.022404354873237713,163495
20260625,pca_q8,3,7,5763,0.03524878436649439,163495
20260625,pca_q8,3,8,5545,0.03391541025719441,163495
20260625,pca_q8,3,9,5576,0.034105018502094867,163495
20260625,pca_q8,3,10,3701,0.022636777883115692,163495
20260625,pca_q8,3,11,4835,0.029572769809474295,163495
20260625,pca_q8,3,12,3703,0.02264901067310927,163495
20260625,pca_q8,3,13,6803,0.041609835163154835,163495
20260625,pca_q8,3,14,3734,0.022838618918009725,163495
20260625,pca_q8,3,15,5778,0.03534053029144622,163495
20260625,pca_q8,3,16,5591,0.0341967644270467,163495
20260625,pca_q8,3,17,5565,0.03403773815713019,163495
20260625,pca_q8,3,18,3773,0.02307715832288449,163495
20260625,pca_q8,3,19,4677,0.02860637939998165,163495
20260625,pca_q8,3,20,3747,0.02291813205296798,163495
20260625,pca_q8,3,21,6806,0.041628184348145206,163495
20260625,pca_q8,3,22,3824,0.023389094467720726,163495
20260625,pca_q8,3,23,5805,0.03550567295635952,163495
20260625,pca_q8,3,24,5672,0.0346921924217866,163495
20260625,pca_q8,3,25,5642,0.03450870057188293,163495
20260625,pca_q8,3,26,5640,0.034496467781889355,163495
20260625,pca_q8,3,27,5575,0.034098902107098074,163495
20260625,pca_q8,3,28,5614,0.03433744151197284,163495
20260625,pca_q8,3,29,5589,0.03418453163705312,163495
20260625,pca_q8,3,30,5741,0.03511422367656503,163495
20260625,pca_q8,3,31,5675,0.034710541606776966,163495
20260625,pca_q16,0,0,1378,0.023950638741635527,57535
20260625,pca_q16,0,1,1352,0.023498739897453724,57535
20260625,pca_q16,0,2,1890,0.03284956982706179,57535
20260625,pca_q16,0,3,1871,0.03251933605631355,57535
20260625,pca_q16,0,4,4971,0.08639958286260536,57535
20260625,pca_q16,0,5,872,0.015155992004866604,57535
20260625,pca_q16,0,6,2853,0.049587207786564697,57535
20260625,pca_q16,0,7,838,0.014565047362475015,57535
20260625,pca_q16,0,8,1251,0.021743286695055184,57535
20260625,pca_q16,0,9,1234,0.02144781437385939,57535
20260625,pca_q16,0,10,1837,0.03192839141392196,57535
20260625,pca_q16,0,11,1798,0.03125054314764926,57535
20260625,pca_q16,0,12,4952,0.08606934909185714,57535
20260625,pca_q16,0,13,856,0.014877900408447033,57535
20260625,pca_q16,0,14,2870,0.049882680107760494,57535
20260625,pca_q16,0,15,822,0.014286955766055445,57535
20260625,pca_q16,0,16,1241,0.02156947944729295,57535
20260625,pca_q16,0,17,1260,0.021899713218041194,57535
20260625,pca_q16,0,18,1873,0.03255409750586599,57535
20260625,pca_q16,0,19,1900,0.03302337707482402,57535
20260625,pca_q16,0,20,4955,0.0861214912661858,57535
20260625,pca_q16,0,21,848,0.014738854610237247,57535
20260625,pca_q16,0,22,2872,0.04991744155731294,57535
20260625,pca_q16,0,23,854,0.014843138958894586,57535
20260625,pca_q16,0,24,1261,0.021917093942817416,57535
20260625,pca_q16,0,25,1245,0.021639002346397845,57535
20260625,pca_q16,0,26,1273,0.022125662640132094,57535
20260625,pca_q16,0,27,1238,0.021517337272964284,57535
20260625,pca_q16,0,28,1265,0.021986616841922307,57535
20260625,pca_q16,0,29,1256,0.0218301903189363,57535
20260625,pca_q16,0,30,1298,0.02256018075953767,57535
20260625,pca_q16,0,31,1251,0.021743286695055184,57535
20260625,pca_q16,1,0,3422,0.033404267780793036,102442
20260625,pca_q16,1,1,3371,0.032906425099080455,102442
20260625,pca_q16,1,2,3324,0.03244762890220808,102442
20260625,pca_q16,1,3,3254,0.03176431541750454,102442
20260625,pca_q16,1,4,2201,0.021485328283321295,102442
20260625,pca_q16,1,5,3267,0.031891216493235196,102442
20260625,pca_q16,1,6,2294,0.022393159055855996,102442
20260625,pca_q16,1,7,4300,0.04197497120321743,102442
20260625,pca_q16,1,8,3321,0.03241834403857793,102442
20260625,pca_q16,1,9,3291,0.03212549540227641,102442
20260625,pca_q16,1,10,3225,0.031481228402413075,102442
20260625,pca_q16,1,11,3247,0.031695984069034185,102442
20260625,pca_q16,1,12,2193,0.02140723531364089,102442
20260625,pca_q16,1,13,3298,0.032193826750746765,102442
20260625,pca_q16,1,14,2239,0.021856269889303215,102442
20260625,pca_q16,1,15,4245,0.04143808203666465,102442
20260625,pca_q16,1,16,3353,0.03273071591729954,102442
20260625,pca_q16,1,17,3411,0.03329688994748248,102442
20260625,pca_q16,1,18,3283,0.032047402432596,102442
20260625,pca_q16,1,19,3135,0.03060268249350852,102442
20260625,pca_q16,1,20,2270,0.02215888014681478,102442
20260625,pca_q16,1,21,3263,0.03185217000839499,102442
20260625,pca_q16,1,22,2226,0.02172936881357256,102442
20260625,pca_q16,1,23,4310,0.042072587415317934,102442
20260625,pca_q16,1,24,3312,0.032330489447687474,102442
20260625,pca_q16,1,25,3305,0.03226215809921712,102442
20260625,pca_q16,1,26,3398,0.03316998887175182,102442
20260625,pca_q16,1,27,3351,0.032711192674879444,102442
20260625,pca_q16,1,28,3385,0.033043087796021164,102442
20260625,pca_q16,1,29,3277,0.0319888327053357,102442
20260625,pca_q16,1,30,3292,0.03213525702348646,102442
20260625,pca_q16,1,31,3379,0.03298451806876086,102442
20260625,pca_q16,2,0,3446,0.033885638428634644,101695
20260625,pca_q16,2,1,3524,0.03465263778946851,101695
20260625,pca_q16,2,2,3387,0.033305472245439796,101695
20260625,pca_q16,2,3,2372,0.023324647229460642,101695
20260625,pca_q16,2,4,2330,0.02291164757362702,101695
20260625,pca_q16,2,5,3399,0.033423472147106545,101695
20260625,pca_q16,2,6,3412,0.03355130537391219,101695
20260625,pca_q16,2,7,2366,0.023265647278627268,101695
20260625,pca_q16,2,8,3554,0.03494763754363538,101695
20260625,pca_q16,2,9,3579,0.03519347067210778,101695
20260625,pca_q16,2,10,3385,0.033285805595162005,101695
20260625,pca_q16,2,11,2394,0.023540980382516348,101695
20260625,pca_q16,2,12,2398,0.02358031368307193,101695
20260625,pca_q16,2,13,3383,0.03326613894488421,101695
20260625,pca_q16,2,14,3324,0.032685972761689365,101695
20260625,pca_q16,2,15,2409,0.023688480259599784,101695
20260625,pca_q16,2,16,3574,0.0351443040464133,101695
20260625,pca_q16,2,17,3493,0.034347804710162744,101695
20260625,pca_q16,2,18,3345,0.032892472589606175,101695
20260625,pca_q16,2,19,2415,0.02374748021043316,101695
20260625,pca_q16,2,20,2289,0.022508481242932296,101695
20260625,pca_q16,2,21,3407,0.03350213874821771,101695
20260625,pca_q16,2,22,3370,0.03313830571807857,101695
20260625,pca_q16,2,23,2406,0.023658980284183097,101695
20260625,pca_q16,2,24,3606,0.035458970450857955,101695
20260625,pca_q16,2,25,3612,0.03551797040169133,101695
20260625,pca_q16,2,26,3516,0.034573971188357346,101695
20260625,pca_q16,2,27,3642,0.0358129701558582,101695
20260625,pca_q16,2,28,3613,0.035527803726830225,101695
20260625,pca_q16,2,29,3606,0.035458970450857955,101695
20260625,pca_q16,2,30,3578,0.03518363734696888,101695
20260625,pca_q16,2,31,3561,0.035016470819607654,101695
20260625,pca_q16,3,0,4042,0.0307273611871313,131544
20260625,pca_q16,3,1,4041,0.03071975916803503,131544
20260625,pca_q16,3,2,3687,0.02802864440795475,131544
20260625,pca_q16,3,3,4791,0.036421273490239006,131544
20260625,pca_q16,3,4,2786,0.021179225202213707,131544
20260625,pca_q16,3,5,4750,0.036109590707291854,131544
20260625,pca_q16,3,6,3729,0.028347929209998176,131544
20260625,pca_q16,3,7,4784,0.036368059356565105,131544
20260625,pca_q16,3,8,4162,0.031639603478683935,131544
20260625,pca_q16,3,9,4184,0.03180684789880192,131544
20260625,pca_q16,3,10,3841,0.029199355348780636,131544
20260625,pca_q16,3,11,4849,0.03686219059782278,131544
20260625,pca_q16,3,12,2745,0.02086754241926656,131544
20260625,pca_q16,3,13,4751,0.03611719272638813,131544
20260625,pca_q16,3,14,3855,0.029305783616128445,131544
20260625,pca_q16,3,15,4812,0.03658091589126072,131544
20260625,pca_q16,3,16,4120,0.031320318676640514,131544
20260625,pca_q16,3,17,4124,0.0313507267530256,131544
20260625,pca_q16,3,18,3787,0.02878884631758195,131544
20260625,pca_q16,3,19,4838,0.03677856838776379,131544
20260625,pca_q16,3,20,2774,0.021088000973058445,131544
20260625,pca_q16,3,21,4770,0.036261631089217296,131544
20260625,pca_q16,3,22,3820,0.029039712947758926,131544
20260625,pca_q16,3,23,4718,0.035866326096211154,131544
20260625,pca_q16,3,24,4109,0.031236696466581525,131544
20260625,pca_q16,3,25,4126,0.03136593079121815,131544
20260625,pca_q16,3,26,4101,0.031175880313811348,131544
20260625,pca_q16,3,27,4057,0.030841391473575383,131544
20260625,pca_q16,3,28,4025,0.03059812686249468,131544
20260625,pca_q16,3,29,4149,0.0315407772304324,131544
20260625,pca_q16,3,30,4120,0.031320318676640514,131544
20260625,pca_q16,3,31,4097,0.03114547223742626,131544
20260625,pca_q32,0,0,2832,0.029405962183434227,96307
20260625,pca_q32,0,1,2737,0.02841953336725264,96307
20260625,pca_q32,0,2,1804,0.01873176404622717,96307
20260625,pca_q32,0,3,3921,0.04071355145524209,96307
20260625,pca_q32,0,4,2829,0.029374811799765334,96307
20260625,pca_q32,0,5,3815,0.0396129045656079,96307
20260625,pca_q32,0,6,2852,0.02961363140789351,96307
20260625,pca_q32,0,7,3857,0.04004900993697239,96307
20260625,pca_q32,0,8,2744,0.02849221759581339,96307
20260625,pca_q32,0,9,2762,0.028679119897826743,96307
20260625,pca_q32,0,10,1769,0.018368342903423426,96307
20260625,pca_q32,0,11,3924,0.040744701838910984,96307
20260625,pca_q32,0,12,2859,0.029686315636454255,96307
20260625,pca_q32,0,13,3881,0.040298213006323524,96307
20260625,pca_q32,0,14,2916,0.030278172926163208,96307
20260625,pca_q32,0,15,3829,0.0397582730227294,96307
20260625,pca_q32,0,16,2770,0.028762187587610455,96307
20260625,pca_q32,0,17,2788,0.028949089889623806,96307
20260625,pca_q32,0,18,1893,0.01965589209507097,96307
20260625,pca_q32,0,19,3886,0.04035013031243835,96307
20260625,pca_q32,0,20,2912,0.03023663908127135,96307
20260625,pca_q32,0,21,3922,0.04072393491646505,96307
20260625,pca_q32,0,22,2877,0.02987321793846761,96307
20260625,pca_q32,0,23,3869,0.04017361147164796,96307
20260625,pca_q32,0,24,2751,0.02856490182437414,96307
20260625,pca_q32,0,25,2656,0.02757847300819255,96307
20260625,pca_q32,0,26,2749,0.028544134901928208,96307
20260625,pca_q32,0,27,2685,0.02787959338365851,96307
20260625,pca_q32,0,28,2797,0.029042541040630483,96307
20260625,pca_q32,0,29,2797,0.029042541040630483,96307
20260625,pca_q32,0,30,2764,0.02869988682027267,96307
20260625,pca_q32,0,31,2860,0.02969669909767722,96307
20260625,pca_q32,1,0,2562,0.028705882352941175,89250
20260625,pca_q32,1,1,2538,0.028436974789915966,89250
20260625,pca_q32,1,2,5769,0.06463865546218488,89250
20260625,pca_q32,1,3,2752,0.030834733893557422,89250
20260625,pca_q32,1,4,1648,0.01846498599439776,89250
20260625,pca_q32,1,5,1612,0.018061624649859945,89250
20260625,pca_q32,1,6,3730,0.041792717086834734,89250
20260625,pca_q32,1,7,2619,0.02934453781512605,89250
20260625,pca_q32,1,8,2475,0.02773109243697479,89250
20260625,pca_q32,1,9,2509,0.02811204481792717,89250
20260625,pca_q32,1,10,5736,0.06426890756302521,89250
20260625,pca_q32,1,11,2669,0.029904761904761906,89250
20260625,pca_q32,1,12,1652,0.01850980392156863,89250
20260625,pca_q32,1,13,1615,0.018095238095238095,89250
20260625,pca_q32,1,14,3656,0.040963585434173666,89250
20260625,pca_q32,1,15,2710,0.030364145658263304,89250
20260625,pca_q32,1,16,2455,0.027507002801120447,89250
20260625,pca_q32,1,17,2433,0.027260504201680674,89250
20260625,pca_q32,1,18,5757,0.06450420168067227,89250
20260625,pca_q32,1,19,2735,0.030644257703081233,89250
20260625,pca_q32,1,20,1683,0.018857142857142857,89250
20260625,pca_q32,1,21,1656,0.018554621848739496,89250
20260625,pca_q32,1,22,3696,0.041411764705882356,89250
20260625,pca_q32,1,23,2663,0.0298375350140056,89250
20260625,pca_q32,1,24,2474,0.027719887955182074,89250
20260625,pca_q32,1,25,2485,0.02784313725490196,89250
20260625,pca_q32,1,26,2519,0.028224089635854342,89250
20260625,pca_q32,1,27,2574,0.028840336134453783,89250
20260625,pca_q32,1,28,2490,0.027899159663865546,89250
20260625,pca_q32,1,29,2485,0.02784313725490196,89250
20260625,pca_q32,1,30,2445,0.027394957983193278,89250
20260625,pca_q32,1,31,2448,0.027428571428571427,89250
20260625,pca_q32,2,0,2016,0.03014308996576008,66881
20260625,pca_q32,2,1,2025,0.030277657331678653,66881
20260625,pca_q32,2,2,1398,0.02090279750601815,66881
20260625,pca_q32,2,3,2441,0.03649766002302597,66881
20260625,pca_q32,2,4,4477,0.0669397885797162,66881
20260625,pca_q32,2,5,1457,0.02178496134926212,66881
20260625,pca_q32,2,6,1384,0.02069347049236704,66881
20260625,pca_q32,2,7,1412,0.021112124519669262,66881
20260625,pca_q32,2,8,2158,0.032266263961364214,66881
20260625,pca_q32,2,9,2108,0.031518667484038816,66881
20260625,pca_q32,2,10,1421,0.021246691885587834,66881
20260625,pca_q32,2,11,2394,0.0357949193343401,66881
20260625,pca_q32,2,12,4547,0.06798642364797178,66881
20260625,pca_q32,2,13,1409,0.02106726873102974,66881
20260625,pca_q32,2,14,1453,0.02172515363107609,66881
20260625,pca_q32,2,15,1360,0.020334624183250848,66881
20260625,pca_q32,2,16,2121,0.03171304256814342,66881
20260625,pca_q32,2,17,2139,0.03198217729998056,66881
20260625,pca_q32,2,18,1362,0.020364528042343864,66881
20260625,pca_q32,2,19,2444,0.036542515811665496,66881
20260625,pca_q32,2,20,4430,0.06623704789103034,66881
20260625,pca_q32,2,21,1377,0.020588806985541483,66881
20260625,pca_q32,2,22,1397,0.020887845576471643,66881
20260625,pca_q32,2,23,1413,0.02112707644921577,66881
20260625,pca_q32,2,24,2149,0.032131696595445645,66881
20260625,pca_q32,2,25,2109,0.031533619413585325,66881
20260625,pca_q32,2,26,2033,0.030397272768050716,66881
20260625,pca_q32,2,27,2064,0.030860782583992465,66881
20260625,pca_q32,2,28,2127,0.03180275414542247,66881
20260625,pca_q32,2,29,2133,0.03189246572270151,66881
20260625,pca_q32,2,30,2047,0.03060659978170183,66881
20260625,pca_q32,2,31,2076,0.03104020573855056,66881
20260625,pca_q32,3,0,4878,0.03465030047308528,140778
20260625,pca_q32,3,1,4988,0.03543167256247425,140778
20260625,pca_q32,3,2,3317,0.02356192018639276,140778
20260625,pca_q32,3,3,3174,0.022546136470187102,140778
20260625,pca_q32,3,4,3334,0.02368267769111651,140778
20260625,pca_q32,3,5,5404,0.03838667973689071,140778
20260625,pca_q32,3,6,4322,0.030700819730355596,140778
20260625,pca_q32,3,7,4400,0.03125488357555868,140778
20260625,pca_q32,3,8,4911,0.034884712099901974,140778
20260625,pca_q32,3,9,4909,0.03487050533464035,140778
20260625,pca_q32,3,10,3362,0.023881572404779155,140778
20260625,pca_q32,3,11,3301,0.02344826606429982,140778
20260625,pca_q32,3,12,3230,0.022943925897512395,140778
20260625,pca_q32,3,13,5383,0.038237508701643726,140778
20260625,pca_q32,3,14,4263,0.030281720155137876,140778
20260625,pca_q32,3,15,4389,0.031176746366619785,140778
20260625,pca_q32,3,16,4942,0.035104916961457046,140778
20260625,pca_q32,3,17,4928,0.03500546960462572,140778
20260625,pca_q32,3,18,3276,0.0232706814985296,140778
20260625,pca_q32,3,19,3223,0.022894202219096733,140778
20260625,pca_q32,3,20,3263,0.023178337524329084,140778
20260625,pca_q32,3,21,5333,0.037882339570103285,140778
20260625,pca_q32,3,22,4318,0.030672406199832362,140778
20260625,pca_q32,3,23,4343,0.03084999076560258,140778
20260625,pca_q32,3,24,4914,0.0349060222477944,140778
20260625,pca_q32,3,25,5038,0.03578684169401469,140778
20260625,pca_q32,3,26,4987,0.03542456917984344,140778
20260625,pca_q32,3,27,4965,0.03526829476196565,140778
20260625,pca_q32,3,28,4874,0.03462188694256205,140778
20260625,pca_q32,3,29,4873,0.034614783559931236,140778
20260625,pca_q32,3,30,5032,0.03574422139822984,140778
20260625,pca_q32,3,31,4904,0.03483498842148631,140778
20260625,bottleneck_ae_q4,0,0,3791,0.0321186806855826,118031
20260625,bottleneck_ae_q4,0,1,3927,0.0332709203514331,118031
20260625,bottleneck_ae_q4,0,2,4589,0.03887961637197008,118031
20260625,bottleneck_ae_q4,0,3,3570,0.030246291228575545,118031
20260625,bottleneck_ae_q4,0,4,2668,0.02260423109183181,118031
20260625,bottleneck_ae_q4,0,5,4594,0.03892197812439105,118031
20260625,bottleneck_ae_q4,0,6,2601,0.02203658360939075,118031
20260625,bottleneck_ae_q4,0,7,4640,0.03931170624666401,118031
20260625,bottleneck_ae_q4,0,8,3623,0.03069532580423787,118031
20260625,bottleneck_ae_q4,0,9,3702,0.03136464149248926,118031
20260625,bottleneck_ae_q4,0,10,4496,0.038091687776939956,118031
20260625,bottleneck_ae_q4,0,11,3511,0.029746422550008048,118031
20260625,bottleneck_ae_q4,0,12,2374,0.020113360049478526,118031
20260625,bottleneck_ae_q4,0,13,4482,0.03797307487016123,118031
20260625,bottleneck_ae_q4,0,14,2491,0.021104625056129322,118031
20260625,bottleneck_ae_q4,0,15,4557,0.03860850115647584,118031
20260625,bottleneck_ae_q4,0,16,3683,0.03120366683328956,118031
20260625,bottleneck_ae_q4,0,17,3734,0.0316357567079835,118031
20260625,bottleneck_ae_q4,0,18,4442,0.03763418085079344,118031
20260625,bottleneck_ae_q4,0,19,3378,0.028619599935610137,118031
20260625,bottleneck_ae_q4,0,20,2443,0.02069795223288797,118031
20260625,bottleneck_ae_q4,0,21,4405,0.037320703882878226,118031
20260625,bottleneck_ae_q4,0,22,2424,0.02053697757368827,118031
20260625,bottleneck_ae_q4,0,23,4491,0.038049326024518985,118031
20260625,bottleneck_ae_q4,0,24,3628,0.030737687556658844,118031
20260625,bottleneck_ae_q4,0,25,3592,0.03043268293922783,118031
20260625,bottleneck_ae_q4,0,26,3788,0.032093263634130016,118031
20260625,bottleneck_ae_q4,0,27,3622,0.030686853453753674,118031
20260625,bottleneck_ae_q4,0,28,3665,0.031051164524574053,118031
20260625,bottleneck_ae_q4,0,29,3680,0.031178249781836975,118031
20260625,bottleneck_ae_q4,0,30,3711,0.03144089264684701,118031
20260625,bottleneck_ae_q4,0,31,3729,0.03159339495556252,118031
20260625,bottleneck_ae_q4,1,0,3714,0.03412411106415039,108838
20260625,bottleneck_ae_q4,1,1,3577,0.032865359525165845,108838
20260625,bottleneck_ae_q4,1,2,3301,0.030329480512321063,108838
20260625,bottleneck_ae_q4,1,3,3412,0.03134934489792168,108838
20260625,bottleneck_ae_q4,1,4,4376,0.04020654550800272,108838
20260625,bottleneck_ae_q4,1,5,2372,0.021793858762564546,108838
20260625,bottleneck_ae_q4,1,6,2314,0.02126095665116963,108838
20260625,bottleneck_ae_q4,1,7,3351,0.030788878884213236,108838
20260625,bottleneck_ae_q4,1,8,3685,0.03385766000845293,108838
20260625,bottleneck_ae_q4,1,9,3610,0.033168562450614676,108838
20260625,bottleneck_ae_q4,1,10,3400,0.03123908928866756,108838
20260625,bottleneck_ae_q4,1,11,3388,0.03112883367941344,108838
20260625,bottleneck_ae_q4,1,12,4482,0.04118047005641412,108838
20260625,bottleneck_ae_q4,1,13,2415,0.02218894136239181,108838
20260625,bottleneck_ae_q4,1,14,2399,0.02204193388338632,108838
20260625,bottleneck_ae_q4,1,15,3371,0.030972638232970102,108838
20260625,bottleneck_ae_q4,1,16,3596,0.03303993090648487,108838
20260625,bottleneck_ae_q4,1,17,3546,0.0325805325345927,108838
20260625,bottleneck_ae_q4,1,18,3476,0.03193737481394366,108838
20260625,bottleneck_ae_q4,1,19,3508,0.032231389771954645,108838
