seed,pool,fit_pool_size,uses_feature_labels_for_fit,selected_positions,fit_pool_role_entropy,fit_pool_route_fraction,fit_pool_slot_nonroute_fraction,fit_pool_target_fraction,fit_pool_neutral_fraction,feature_NMI,nuisance_NMI,slot_start_NMI,feature_purity,dominant_expert_count,load_imbalance_L,max_load,active_experts,load_entropy,load_e0,load_e1,load_e2,load_e3,count_e0,count_e1,count_e2,count_e3,margin_mean,margin_std,margin_min,margin_p05,margin_median,representation_type,latent_dim,d_sae,sae_expansion,sparsity,top_k,l1_lambda,train_sample_count,train_epochs,train_reconstruction_mse,reconstruction_mse,retained_variance_fraction,latent_l0_mean,latent_active_fraction
20260623,bottleneck_ae_q4,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.25,0.0,0.5,3072,3072,0,6144,2.1797382831573486,0.32738539576530457,1.3493711948394775,1.601890206336975,2.261641502380371,bottleneck_ae,4,nan,nan,,nan,nan,65536,10,0.988085750490427,0.9846604193250338,nan,1.9150899251302083,0.47877248128255206
20260623,bottleneck_ae_q8,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.25,0.5,0.0,3072,3072,6144,0,2.18700909614563,0.808127224445343,0.500735878944397,0.7859206795692444,2.480973958969116,bottleneck_ae,8,nan,nan,,nan,nan,65536,10,0.9158260971307755,0.912795701995492,nan,3.8707784016927085,0.48384730021158856
20260623,bottleneck_ae_q16,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.25,0.0,0.5,3072,3072,0,6144,1.9649944305419922,0.4401385486125946,1.2198560237884521,1.3890231847763062,1.885297179222107,bottleneck_ae,16,nan,nan,,nan,nan,65536,10,0.79706871509552,0.7931669118503729,nan,7.943868001302083,0.4964917500813802
20260623,bottleneck_ae_q32,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.25,0.5,0.0,3072,3072,6144,0,2.1808178424835205,0.5638878345489502,1.1077803373336792,1.373477578163147,2.193063259124756,bottleneck_ae,32,nan,nan,,nan,nan,65536,10,0.6050253957509995,0.5990457218140364,nan,16.134808858235676,0.5042127768198649
20260623,sae_l1_4x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.6368979998630601,0.0,0.0,1.0,2.0,2.0,0.75,2,0.40563905424694935,0.75,0.0,0.0,0.25,9216,0,0,3072,1.8507075309753418,0.4296741485595703,0.7839177846908569,1.0876336097717285,2.0032856464385986,sae,512,512,4,l1,nan,0.0001,65536,10,0.013586027664132416,0.012656300008529797,nan,258.67170969645184,0.5052181830008825
20260623,sae_topk_4x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.5944996792844802,0.00010827032991343459,0.03589249511220793,0.9149576822916666,2.0,1.6598308086395264,0.6649577021598816,4,0.6386821245024505,0.035888671875,0.6649577021598816,0.25,0.0491536445915699,441,8171,3072,604,1.0026183128356934,1.305058240890503,3.540515899658203e-05,0.02361878752708435,0.3621619939804077,sae,512,512,4,topk,8,nan,65536,10,0.1314397882670164,0.12718680376807848,nan,8.0,0.015625
20260623,sae_l1_8x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.5,0.25,0.25,0.0,6144,3072,3072,0,2.0505402088165283,0.7087252140045166,1.0385353565216064,1.2864761352539062,1.988436222076416,sae,1024,1024,8,l1,nan,0.0001,65536,10,0.0035732410178752616,0.0033719278580974787,nan,519.3726959228516,0.5071998983621597
20260623,sae_topk_8x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.6119812585714579,2.94702086022718e-05,0.0013006222012961071,0.9749348958333334,2.0,1.8997395038604736,0.7249348759651184,3,0.484863034349553,0.0,0.25,0.7249348759651184,0.02506510354578495,0,3072,8908,308,2.0312483310699463,2.1954987049102783,9.369850158691406e-05,0.04754304885864258,1.126590371131897,sae,1024,1024,8,topk,8,nan,65536,10,0.03202789952047169,0.03136914310744032,nan,8.0,0.0078125
20260625,all_position,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.7071067811865476,0.0,0.0,1.0,2.0,1.0,0.5,2,0.5000000013739176,0.5,0.5,0.0,0.0,6144,6144,0,0,2.441833734512329,0.3758906424045563,1.731926679611206,1.9969311952590942,2.343454122543335,,,,,,,,,,,,,,
20260625,route_only,12288,False,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.25,4,1.0000000027478353,0.25,0.25,0.25,0.25,3072,3072,3072,3072,6.169723987579346,0.07343411445617676,5.9086503982543945,6.0462751388549805,6.171623229980469,,,,,,,,,,,,,,
20260625,slot_offset_3,12288,False,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.25,4,1.0000000027478353,0.25,0.25,0.25,0.25,3072,3072,3072,3072,6.169723987579346,0.07343411445617676,5.9086503982543945,6.0462751388549805,6.171623229980469,,,,,,,,,,,,,,
20260625,selector_stability_top1_position,12288,False,3,0.9182958602905273,0.0,0.3333333333333333,0.0,0.6666666666666666,0.627114639198864,2.7507432001436544e-06,0.0003427038506727943,0.9769694010416667,2.0,1.0908203125,0.522705078125,2,0.49925600442628515,0.0,0.522705078125,0.477294921875,0.0,0,6423,5865,0,0.4613631069660187,0.30753353238105774,7.173418998718262e-05,0.04503297805786133,0.43594491481781006,,,,,,,,,,,,,,
20260625,selector_stability_top3_positions,36864,False,3 4 12,1.22439444065094,0.0,0.3333333333333333,0.0,0.6666666666666666,0.7449555494793105,5.295023784716769e-05,0.0018911665636965988,0.9273274739583334,3.0,0.9928385615348816,0.432861328125,4,0.7822280029887091,0.432861328125,0.0017903646221384406,0.3148600161075592,0.25048828125,5319,22,3869,3078,0.24610108137130737,0.1555241048336029,5.2809715270996094e-05,0.020675748586654663,0.23912382125854492,,,,,,,,,,,,,,
20260625,selector_stability_threshold_positions,73728,False,3 4 12 15 20 23,1.4046785831451416,0.0,0.2222222222222222,0.0,0.6666666666666666,0.5328526682147843,0.00021310043210927713,0.011901397388034958,0.9130045572916667,2.0,1.9827473163604736,0.7456868290901184,4,0.5559634999299773,0.1673177033662796,0.7456868290901184,0.015218098647892475,0.07177734375,2056,9163,187,882,0.5000435709953308,0.41251838207244873,1.0639429092407227e-05,0.017868202179670334,0.4586484730243683,,,,,,,,,,,,,,
20260625,pca_q4,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.25,0.0,0.5,3072,3072,0,6144,2.0332367420196533,0.409278929233551,1.149902105331421,1.4230844974517822,2.0197913646698,pca,4,nan,nan,,nan,nan,393216,0,0.914116621017456,0.914116621017456,0.08316506806441468,4.0,1.0
20260625,pca_q8,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.6368979998630601,0.0,0.0,1.0,2.0,2.0,0.75,2,0.40563905424694935,0.25,0.0,0.0,0.75,3072,0,0,9216,2.00778865814209,0.915626049041748,0.642891526222229,0.8824435472488403,1.9685914516448975,pca,8,nan,nan,,nan,nan,393216,0,0.8406645655632019,0.8406645655632019,0.15683545560687256,8.0,1.0
20260625,pca_q16,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.0,0.25,0.25,0.5,0,3072,3072,6144,1.9641376733779907,0.25445428490638733,1.3045098781585693,1.5729109048843384,1.9483380317687988,pca,16,nan,nan,,nan,nan,393216,0,0.7196469306945801,0.7196469306945801,0.27821310444354813,16.0,1.0
20260625,pca_q32,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.7071067811865476,0.0,0.0,1.0,2.0,1.0,0.5,2,0.5000000013739176,0.5,0.0,0.0,0.5,6144,0,0,6144,2.1051149368286133,0.45753446221351624,1.15791916847229,1.47347891330719,2.0292840003967285,pca,32,nan,nan,,nan,nan,393216,0,0.5310643911361694,0.5310643911361694,0.4673562987104714,32.0,1.0
20260625,bottleneck_ae_q4,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.5,0.0,0.25,0.25,6144,0,3072,3072,1.5891265869140625,0.2722511291503906,0.9064308404922485,1.1714348793029785,1.6004687547683716,bottleneck_ae,4,nan,nan,,nan,nan,65536,10,0.9774954654276371,0.975446750720342,nan,1.997479756673177,0.49936993916829425
20260625,bottleneck_ae_q8,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.5,0.0,0.25,3072,6144,0,3072,1.9515568017959595,0.4987489879131317,0.8433914184570312,1.1770071983337402,2.075373411178589,bottleneck_ae,8,nan,nan,,nan,nan,65536,10,0.9170294627547264,0.9139433285842339,nan,3.8305842081705728,0.4788230260213216
20260625,bottleneck_ae_q16,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.5,0.25,0.0,0.25,6144,3072,0,3072,1.8707590103149414,0.6866183876991272,0.3481311798095703,0.6154273152351379,2.2157819271087646,bottleneck_ae,16,nan,nan,,nan,nan,65536,10,0.7999580837786198,0.7951069002350172,nan,8.26764170328776,0.516727606455485
20260625,bottleneck_ae_q32,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.6368979998630601,0.0,0.0,1.0,2.0,2.0,0.75,2,0.40563905424694935,0.75,0.25,0.0,0.0,9216,3072,0,0,1.7416144609451294,0.6113829016685486,0.46292006969451904,0.8070385456085205,1.7426738739013672,bottleneck_ae,32,nan,nan,,nan,nan,65536,10,0.6008084490895271,0.5954480146368345,nan,15.89496103922526,0.49671753247578937
20260625,sae_l1_4x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.5,0.25,0.0,3072,6144,3072,0,1.7859292030334473,0.753119170665741,0.22180819511413574,0.4896780252456665,2.0175952911376953,sae,512,512,4,l1,nan,0.0001,65536,10,0.013404809636995196,0.01250910478605268,nan,259.52905019124347,0.5068926761547724
20260625,sae_topk_4x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.6787603023891917,2.946262393835324e-05,0.00017872196905275312,0.9041341145833333,3.0,1.3834636211395264,0.5958659052848816,3,0.680473607692474,0.1542154997587204,0.5958659052848816,0.2499186247587204,0.0,1895,7322,3071,0,0.514980673789978,0.4190175533294678,3.337860107421875e-06,0.019028663635253906,0.4080398678779602,sae,512,512,4,topk,8,nan,65536,10,0.13033964671194553,0.12623653723858297,nan,8.0,0.015625
20260625,sae_l1_8x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.5,0.25,0.25,0.0,6144,3072,3072,0,2.574901819229126,0.40017837285995483,1.8322948217391968,2.158689260482788,2.4124271869659424,sae,1024,1024,8,l1,nan,0.0001,65536,10,0.00354352846625261,0.003358743155937797,nan,519.5708338419596,0.5073933924237887
20260625,sae_topk_8x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.6368979998630601,0.0,0.0,1.0,2.0,2.0,0.75,2,0.40563905424694935,0.75,0.0,0.25,0.0,9216,0,3072,0,1.1467417478561401,0.22287572920322418,0.5072334408760071,0.7548314929008484,1.2035433053970337,sae,1024,1024,8,topk,8,nan,65536,10,0.03215573076158762,0.031365800028045975,nan,8.0,0.0078125
20260627,all_position,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,1.0,0.0,0.0,1.0,4.0,0.0,0.25,4,1.0000000027478353,0.25,0.25,0.25,0.25,3072,3072,3072,3072,2.0836949348449707,0.47464701533317566,1.1436853408813477,1.4916561841964722,1.9607340097427368,,,,,,,,,,,,,,
20260627,route_only,12288,False,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.25,4,1.0000000027478353,0.25,0.25,0.25,0.25,3072,3072,3072,3072,6.360918045043945,0.0874946117401123,6.017738342285156,6.232501983642578,6.349949359893799,,,,,,,,,,,,,,
20260627,slot_offset_3,12288,False,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.25,4,1.0000000027478353,0.25,0.25,0.25,0.25,3072,3072,3072,3072,6.360918045043945,0.0874946117401123,6.017738342285156,6.232501983642578,6.349949359893799,,,,,,,,,,,,,,
20260627,selector_stability_top1_position,12288,False,2,0.9182958602905273,0.0,0.3333333333333333,0.0,0.6666666666666666,0.7053652822432803,0.00017158349027279944,0.010271933074219527,0.8968912760416666,3.0,0.8548177480697632,0.4637044370174408,4,0.8679890436506081,0.4637044370174408,0.0576985664665699,0.2615559995174408,0.217041015625,5698,709,3214,2667,0.5788375735282898,0.5274656414985657,3.471970558166504e-06,0.013998061418533325,0.5091999769210815,,,,,,,,,,,,,,
20260627,selector_stability_top3_positions,36864,False,2 10 11,1.22439444065094,0.0,0.3333333333333333,0.0,0.6666666666666666,0.5872632200274843,9.41926298786778e-05,0.004933459061138371,0.8148600260416666,3.0,1.0,0.4525553286075592,3,0.7474771885553699,0.4525553286075592,0.3662109375,0.0,0.1812337189912796,5561,4500,0,2227,0.35146114230155945,0.304289847612381,1.6480684280395508e-05,0.013237431645393372,0.26851367950439453,,,,,,,,,,,,,,
20260627,selector_stability_threshold_positions,73728,False,2 10 11 15 18 19,1.4046785831451416,0.0,0.2777777777777778,0.0,0.6666666666666666,0.5579727654572845,1.6833632005068444e-05,0.01383819628568081,0.9080403645833334,2.0,1.1458332538604736,0.5364583134651184,3,0.6153438208063912,0.0,0.0519205741584301,0.5364583134651184,0.41162109375,0,638,6592,5058,0.18712873756885529,0.12084469944238663,2.2083520889282227e-05,0.017661109566688538,0.17521868646144867,,,,,,,,,,,,,,
20260627,pca_q4,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.0,0.5,0.25,3072,0,6144,3072,2.1697514057159424,0.5069262981414795,1.052385926246643,1.3571803569793701,2.332756519317627,pca,4,nan,nan,,nan,nan,393216,0,0.9160031080245972,0.9160031080245972,0.0810119010032472,4.0,1.0
20260627,pca_q8,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.7071067811865476,0.0,0.0,1.0,2.0,1.0,0.5,2,0.5000000013739176,0.5,0.0,0.0,0.5,6144,0,0,6144,1.821273684501648,0.4963137209415436,0.7825406789779663,1.0854628086090088,1.8069379329681396,pca,8,nan,nan,,nan,nan,393216,0,0.845245361328125,0.845245361328125,0.1520002097672612,8.0,1.0
20260627,pca_q16,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.7071067811865476,0.0,0.0,1.0,2.0,1.0,0.5,2,0.5000000013739176,0.0,0.5,0.5,0.0,0,6144,6144,0,1.745699405670166,0.36608919501304626,1.055959701538086,1.3565151691436768,1.5958588123321533,pca,16,nan,nan,,nan,nan,393216,0,0.723850429058075,0.723850429058075,0.27379088428501175,16.0,1.0
20260627,pca_q32,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.0,0.25,0.25,0.5,0,3072,3072,6144,1.9061256647109985,0.7697412967681885,0.4651527404785156,0.7040408253669739,2.170517683029175,pca,32,nan,nan,,nan,nan,393216,0,0.5352811217308044,0.5352811217308044,0.46297461337764995,32.0,1.0
20260627,bottleneck_ae_q4,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.0,0.5,0.25,3072,0,6144,3072,1.9824503660202026,0.4245811998844147,0.9196181893348694,1.2895461320877075,2.073552131652832,bottleneck_ae,4,nan,nan,,nan,nan,65536,10,0.9886902943253517,0.9858339310934147,nan,2.293726603190104,0.573431650797526
20260627,bottleneck_ae_q8,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.5,0.0,0.25,0.25,6144,0,3072,3072,2.071237802505493,0.3471601605415344,1.2226076126098633,1.4904086589813232,2.1093344688415527,bottleneck_ae,8,nan,nan,,nan,nan,65536,10,0.9167669788002968,0.9140028916299343,nan,4.2244923909505205,0.5280615488688151
20260627,bottleneck_ae_q16,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.5,0.25,0.25,0.0,6144,3072,3072,0,2.1516921520233154,0.41477319598197937,1.217529535293579,1.4370275735855103,2.235710382461548,bottleneck_ae,16,nan,nan,,nan,nan,65536,10,0.7950401715934277,0.790326955417792,nan,7.657264709472656,0.478579044342041
20260627,bottleneck_ae_q32,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.0,0.5,0.25,0.25,0,6144,3072,3072,2.4718899726867676,0.26432639360427856,1.7595044374465942,2.122617483139038,2.426985025405884,bottleneck_ae,32,nan,nan,,nan,nan,65536,10,0.6052475981414318,0.5993884565929571,nan,15.880907694498697,0.4962783654530843
20260627,sae_l1_4x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.6368979998630601,0.0,0.0,1.0,2.0,2.0,0.75,2,0.40563905424694935,0.0,0.0,0.25,0.75,0,0,3072,9216,1.8800266981124878,1.0645840167999268,0.40307140350341797,0.5993449091911316,2.648226022720337,sae,512,512,4,l1,nan,0.0001,65536,10,0.013490777113474905,0.012588908032436544,nan,258.15335337320965,0.5042057683070501
20260627,sae_topk_4x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.3997841211812525,3.605485619156729e-05,0.0020925162105599987,0.9300130208333334,2.0,2.2799479961395264,0.8199869990348816,2,0.3400527394141511,0.0,0.0,0.8199869990348816,0.1800130158662796,0,0,10076,2212,0.6941527724266052,0.500859797000885,6.186962127685547e-05,0.03190040588378906,0.6292453408241272,sae,512,512,4,topk,8,nan,65536,10,0.13011975307017565,0.12621702331428727,nan,8.0,0.015625
20260627,sae_l1_8x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.6368979998630601,0.0,0.0,1.0,2.0,2.0,0.75,2,0.40563905424694935,0.0,0.75,0.25,0.0,0,9216,3072,0,1.3902219533920288,0.6557613611221313,0.29967838525772095,0.5890712738037109,1.222967267036438,sae,1024,1024,8,l1,nan,0.0001,65536,10,0.0035283740726299584,0.0033190502169115157,nan,516.6709874471029,0.5045615111788114
20260627,sae_topk_8x,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.6630246316989548,7.410396373422204e-05,0.0002670440995855662,0.9276529947916666,3.0,1.2893879413604736,0.5723469853401184,3,0.706241123336308,0.0,0.5723469853401184,0.21533203125,0.2123209685087204,0,7033,2646,2609,0.5756309628486633,0.5841548442840576,8.225440979003906e-06,0.01870042085647583,0.34862586855888367,sae,1024,1024,8,topk,8,nan,65536,10,0.031802565907128155,0.031045557717637468,nan,8.0,0.0078125
20260629,all_position,393216,False,,1.1808927059173584,0.03125,0.09375,0.03125,0.8125,0.8660254037844386,0.0,0.0,1.0,3.0,1.0,0.5,3,0.7500000020608765,0.25,0.0,0.25,0.5,3072,0,3072,6144,2.0719807147979736,0.647153377532959,0.5898095965385437,0.8588082790374756,2.3993475437164307,,,,,,,,,,,,,,
20260629,route_only,12288,False,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.25,4,1.0000000027478353,0.25,0.25,0.25,0.25,3072,3072,3072,3072,6.410549163818359,0.16195569932460785,5.980851650238037,6.181828498840332,6.394216060638428,,,,,,,,,,,,,,
20260629,slot_offset_3,12288,False,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.25,4,1.0000000027478353,0.25,0.25,0.25,0.25,3072,3072,3072,3072,6.410549163818359,0.16195569932460785,5.980851650238037,6.181828498840332,6.394216060638428,,,,,,,,,,,,,,
20260629,selector_stability_top1_position,12288,False,6,0.9182958602905273,0.0,0.0,0.3333333333333333,0.6666666666666666,0.7071067811865476,0.0,0.0,1.0,2.0,1.0,0.5,2,0.5000000013739176,0.5,0.5,0.0,0.0,6144,6144,0,0,0.5733454823493958,0.11559517681598663,0.13320034742355347,0.37595659494400024,0.5776389837265015,,,,,,,,,,,,,,
