layer,band,x_source_energy_fraction,a_source_energy_fraction,h_energy_fraction,a_norm_share_in_band,x_norm_share_in_band,cross_term_over_h_energy,a_shapley_share_in_h_band,x_shapley_share_in_h_band,a_to_x_norm_ratio,a_adjacent_cosine,a_between_cosine,a_sequence_gap,a_sequence_accuracy,h_adjacent_cosine,h_between_cosine,h_sequence_gap,h_sequence_accuracy
10,10_20,0.00024263185118839338,0.13234521610697172,0.00027990313520815724,0.08541994706865777,0.9145800529313423,0.051052220645456475,0.10658518071891174,0.8934148346498412,0.3056108624021641,0.637572705745697,0.044003404676914215,0.5935693010687828,0.841796875,0.3340945243835449,-0.0043124668300151825,0.3384069912135601,0.2734375
10,20_50,0.00021514646627851365,0.3037730737114845,0.0002259229491544553,0.19469420304865248,0.8053057969513475,-0.18396013061912883,0.13853008899128855,0.8614698094575789,0.4916953460882267,0.5568832755088806,0.03402828425168991,0.5228549912571907,0.8984375,0.19919031858444214,-0.002839798340573907,0.20203011692501605,0.078125
10,50_100,8.52422716382581e-05,0.34966873449571517,3.646152647974289e-05,0.41259087167724984,0.5874091283227502,-2.984771581589229,0.15169475174743413,0.8483056415220883,0.8380876906573562,0.5068636536598206,0.030079219490289688,0.47678443416953087,0.92578125,-0.1273389756679535,-0.003533389186486602,-0.12380558648146689,0.0078125
11,0_1,0.9982732316618349,0.11267624566063954,0.9975457642018187,5.286235312744299e-05,0.9999471376468726,-0.0022284811739110054,-0.001061260428428689,1.0010613103811354,0.0072708422967046275,0.41565847396850586,0.059308718889951706,0.35634975507855415,0.353515625,0.5428847074508667,0.22044144570827484,0.32244326174259186,0.4375
11,1_2,0.00017828191655573552,0.06420062751417496,0.00032158523072210813,0.14432095191058297,0.8556790480894171,0.35117514582367343,0.269226599932177,0.7307734447069942,0.4106853806036417,0.2849368453025818,0.021901879459619522,0.26303496584296227,0.27734375,0.3288344740867615,0.019057657569646835,0.30977681651711464,0.35546875
11,2_5,0.0003650148600388549,0.1447157005176774,0.0006577442817120861,0.15661017380286302,0.843389826197137,0.34105022672554564,0.2737233518826423,0.7262766481173577,0.4309191622440666,0.24153798818588257,0.005100592039525509,0.23643739614635706,0.34375,0.29036009311676025,-0.0033558460418134928,0.29371593915857375,0.390625
11,5_10,0.0003675454296778855,0.13433983497159718,0.000600669683323662,0.1461681190132885,0.8538318809867115,0.28232115000675284,0.24606234395980775,0.7539376655997213,0.41375203776011427,0.24747443199157715,0.02526729367673397,0.22220713831484318,0.375,0.28599321842193604,-0.000821171619463712,0.28681439004139975,0.359375
11,10_20,0.00035514431966515855,0.11910080312569107,0.0004863721101848575,0.13574888566394783,0.8642511143360522,0.1538966055139973,0.19180590372822803,0.8081941553018762,0.3963219832609602,0.3420224189758301,0.013761036098003387,0.3282613828778267,0.55859375,0.3456510603427887,-0.0039435639046132565,0.34959462424740195,0.333984375
11,20_50,0.0003112455475368586,0.1864284303987442,0.0003329164532693023,0.21907973087180607,0.7809202691281939,-0.19891508458315274,0.16320043666236297,0.8367994943459219,0.5296607019254292,0.4298369884490967,0.030876126140356064,0.3989608623087406,0.802734375,0.21643656492233276,-0.0023307446390390396,0.2187673095613718,0.111328125
11,50_100,0.00014565503346605928,0.23853824151083686,5.1174656969506474e-05,0.4340824265072549,0.5659175734927451,-4.036682485885849,0.16799416078378349,0.8320059514225235,0.8758092180178622,0.4619848132133484,0.03038354590535164,0.43160126730799675,0.845703125,-0.11348091065883636,-0.0018593702698126435,-0.11162154038902372,0.01953125
12,0_1,0.997406419647547,0.09452883861205165,0.9972697984133795,2.137500541378754e-05,0.9999786249945862,-0.0017944918406825059,-0.0008758325580453834,1.0008758142783922,0.00462336050015681,0.6574652194976807,0.15457458794116974,0.5028906315565109,0.3828125,0.5575608611106873,0.21814557909965515,0.3394152820110321,0.421875
12,1_2,0.0003301345706855294,0.013270565609582327,0.00035315689819557204,0.008984670502678796,0.9910153294973212,0.05517195088621222,0.036074944479838014,0.9639250926674012,0.09521621008780894,0.7238667607307434,0.029466917738318443,0.694399842992425,0.517578125,0.36931711435317993,0.02374584972858429,0.34557126462459564,0.39453125
12,2_5,0.0006667445197775082,0.02934350082828348,0.0007039049396113554,0.009828477700258065,0.9901715222997419,0.04182493054428134,0.03032986756519243,0.9696701314135922,0.09962949121123028,0.6815826296806335,0.027581777423620224,0.6540008522570133,0.580078125,0.31203851103782654,-0.0034105691593140364,0.3154490801971406,0.412109375
12,5_10,0.000606049479124533,0.047908160371647725,0.0006494766458504931,0.017516606912735697,0.9824833930872643,0.04867442774895345,0.04100121035737808,0.9589988117785545,0.13352493737743842,0.6612651348114014,0.01718505285680294,0.6440800819545984,0.708984375,0.30295562744140625,-0.0020436656195670366,0.3049992930609733,0.3828125
12,10_20,0.0004887613618616746,0.1299713936983252,0.0005523862379642695,0.05658201561418413,0.9434179843858159,0.06058018473851364,0.08344435961371266,0.9165556507969531,0.24489906759300314,0.6307388544082642,0.023072291165590286,0.6076665632426739,0.724609375,0.3512691259384155,-0.004047422669827938,0.35531654860824347,0.34765625
12,20_50,0.0003719756327690064,0.3225702131767179,0.00040226403837124167,0.16358860986443344,0.8364113901355665,-0.1073711231498733,0.12746774340380657,0.8725322708920488,0.4422486967495164,0.583755373954773,0.029918229207396507,0.5538371447473764,0.841796875,0.22544533014297485,-0.001964912749826908,0.22741024289280176,0.103515625
12,50_100,0.0001247183340376603,0.3624073444088141,6.384338823424516e-05,0.3959073665766454,0.6040926334233546,-2.2390724772402386,0.1628364873178566,0.837163692832623,0.8095525058980878,0.5801573991775513,0.027269989252090454,0.5528874099254608,0.884765625,-0.12467961013317108,-0.005255497992038727,-0.11942411214113235,0.01171875
13,0_1,0.9971775078620446,0.09902627584353565,0.996911838483917,3.059958895313082e-05,0.9999694004110469,-0.0021405452280087588,-0.0010396075252352944,1.0010396079122128,0.0055317741563288055,0.6980495452880859,0.1755717247724533,0.5224778205156326,0.33984375,0.5617958903312683,0.20842300355434418,0.35337288677692413,0.41796875
13,1_2,0.00034823850700356875,0.014334563648820223,0.0003835726010670077,0.012525198485502797,0.9874748015144972,0.0789083886502082,0.050991049286810114,0.9490089272579343,0.11262357198613993,0.7146149277687073,0.047926705330610275,0.666688222438097,0.421875,0.3984715938568115,0.01766190119087696,0.38080969266593456,0.388671875
13,2_5,0.0006964194944683194,0.03642133934567933,0.000763730416653931,0.01585962634917824,0.9841403736508217,0.07173187617695094,0.0505879226528744,0.9494120123211707,0.12694568727990937,0.725105345249176,0.05290624871850014,0.6721990965306759,0.576171875,0.3454081416130066,-0.001372115919366479,0.34678025753237307,0.390625
13,5_10,0.0006371886689073781,0.06272327886704225,0.0007150650250773385,0.029439750087196338,0.9705602499128037,0.08018692383483424,0.06717253220695033,0.9328275764996601,0.17416296484293758,0.703809380531311,0.03568242862820625,0.6681269519031048,0.638671875,0.3340601921081543,-0.003993331454694271,0.33805352356284857,0.365234375
13,10_20,0.0005455484109215774,0.14835010887339425,0.0006494014346295593,0.07731420893510564,0.9226857910648943,0.08785096272248646,0.11444756877886238,0.8855525110200528,0.2894694539964998,0.6706249117851257,0.02904721163213253,0.6415777001529932,0.732421875,0.35665425658226013,-0.003941000439226627,0.36059525702148676,0.296875
13,20_50,0.00043891486442039805,0.3154759728736414,0.0004920034177645041,0.1813218386984773,0.8186781613015227,-0.0916880575281461,0.15210286984422658,0.847897200374161,0.4706179139294395,0.6132562160491943,0.028960736468434334,0.58429547958076,0.841796875,0.2274368852376938,-0.0027400366961956024,0.2301769219338894,0.130859375
13,50_100,0.00015128557136653457,0.3236685223314678,7.94564319156257e-05,0.39732012003117684,0.6026798799688231,-2.1650558761966794,0.1750124425375066,0.8249875574624934,0.8119455995760341,0.5960694551467896,0.02835322916507721,0.5677162259817123,0.8828125,-0.13073742389678955,-0.0029540061950683594,-0.1277834177017212,0.013671875
14,0_1,0.9967260165975534,0.1026137582886013,0.9966607140442969,3.918940313074227e-05,0.9999608105968693,-0.002262932222761331,-0.00109218802514566,1.0010921916263165,0.006260266687629995,0.5416489243507385,0.0851367712020874,0.4565121531486511,0.294921875,0.5576913356781006,0.1934765726327896,0.364214763045311,0.41015625
14,1_2,0.00037295893714451857,0.01146326064127598,0.00041460502517168425,0.011565144662732216,0.9884348553372678,0.0879585881795449,0.05452718599205669,0.9454729036028582,0.10816867476633053,0.6910597085952759,0.054741475731134415,0.6363182328641415,0.43359375,0.4298431873321533,0.02007560431957245,0.40976758301258087,0.373046875
14,2_5,0.0007483329699078898,0.024369700114142776,0.0008104054206589401,0.012245045168303466,0.9877549548316965,0.06312956275998355,0.04303680183029327,0.9569631679084282,0.11134112042032812,0.6492490768432617,0.028811898082494736,0.620437178760767,0.494140625,0.36012494564056396,-0.0009243515087291598,0.3610492971492931,0.373046875
14,5_10,0.0007024375853872418,0.036841395082966785,0.0007634121268545772,0.01957485865597493,0.980425141344025,0.05947486503960346,0.04814808065260871,0.9518519987127394,0.14129997912316306,0.6257799863815308,0.025236237794160843,0.6005437485873699,0.615234375,0.3312130868434906,-0.004855722188949585,0.3360688090324402,0.361328125
14,10_20,0.0006418091502635743,0.08758080474953991,0.0007100799173735662,0.04938159515100093,0.9506184048489991,0.0471409751820505,0.07062418619056278,0.9293758138094372,0.22791843183319224,0.5853036046028137,0.026368780061602592,0.5589348245412111,0.68359375,0.34432101249694824,-0.0013990486040711403,0.3457200611010194,0.306640625
14,20_50,0.0005598138671775687,0.28960783431110365,0.0005481445964039546,0.16453262242426495,0.8354673775757351,-0.22505392572453073,0.08903437561240952,0.9109656454416352,0.4437733945967118,0.5530233383178711,0.027902035042643547,0.5251213032752275,0.75,0.22731046378612518,-0.00572169991210103,0.2330321636982262,0.109375
14,50_100,0.00024410605453915795,0.44752324208566313,8.802613636237403e-05,0.41103700467931337,0.5889629953206866,-3.718620755117222,0.08021747162037046,0.9197827905894976,0.8354038197082412,0.511501669883728,0.023158226162195206,0.4883434437215328,0.79296875,-0.1218152567744255,0.0006073663826100528,-0.12242262315703556,0.017578125
15,0_1,0.9963665677379364,0.08876445649433186,0.9957321319248615,4.77457336481648e-05,0.9999522542663518,-0.001624914772209338,-0.0007646340736985288,1.0007645505072909,0.006909993734591617,0.7459477186203003,0.13019810616970062,0.6157496124505997,0.509765625,0.5982681512832642,0.17921318113803864,0.4190549701452255,0.455078125
15,1_2,0.0004117157949286675,0.03774963780775046,0.0005353670657491036,0.04683995256020778,0.9531600474397922,0.19241601023353574,0.13403520681836742,0.8659649198375045,0.2216793851242208,0.748350203037262,0.011336824856698513,0.7370133781805634,0.49609375,0.5116836428642273,0.0060950941406190395,0.5055885487236083,0.416015625
15,2_5,0.0008198684644268893,0.06810524508593219,0.00099612084986964,0.0426240062829964,0.9573759937170035,0.1394871322612705,0.1064220695423875,0.8935778725244705,0.21100165753240477,0.7102279663085938,0.010835619643330574,0.6993923466652632,0.599609375,0.4224943220615387,0.0035437194164842367,0.41895060264505446,0.421875
15,5_10,0.0007763314736847972,0.08228144650569999,0.0009349283285546461,0.05375204996752346,0.9462479500324765,0.12164169324296405,0.10803439875052886,0.8919654623683184,0.23833896006681185,0.6713455319404602,0.02223428525030613,0.6491112466901541,0.626953125,0.3656527101993561,-0.0034388615749776363,0.3690915717743337,0.34375
15,10_20,0.0007405051173691192,0.14413528240883772,0.0009150249285560642,0.09446734529916408,0.9055326547008359,0.10546201595882303,0.1372356282600895,0.8627642834452943,0.3229897924924856,0.6189807653427124,0.019913554191589355,0.599067211151123,0.66796875,0.3524719476699829,-0.0020678190048784018,0.3545397666748613,0.255859375
15,20_50,0.0006512824308507256,0.30350759581797576,0.0007542857220417246,0.19985103631420503,0.800148963685795,-0.08011580093078244,0.17580437698004878,0.8241956995273131,0.499767233392778,0.5808892846107483,0.016851551830768585,0.5640377327799797,0.744140625,0.22728000581264496,-0.0018140141619369388,0.2290940199745819,0.11328125
15,50_100,0.00022928095474968188,0.2754564461399579,0.00012776005016439787,0.3916915285583878,0.6083084714416122,-1.9529544743333183,0.18017005003320852,0.8198300403055329,0.8024355431290916,0.6008227467536926,0.02268095314502716,0.5781417936086655,0.84375,-0.13102635741233826,-0.003899127244949341,-0.12712723016738892,0.01171875
16,0_1,0.9953410282761408,0.14411294634428026,0.9944886772920009,0.00010413815135872316,0.9998958618486413,-0.002602768971346532,-0.0011969753042364042,1.00119680753718,0.010205341603433072,0.7118719816207886,0.15118777751922607,0.5606842041015625,0.439453125,0.6021207571029663,0.1715432107448578,0.4305775463581085,0.45703125
16,1_2,0.0005335393138863786,0.03668444392238562,0.0007044054971382535,0.047127490416575483,0.9528725095834245,0.20380315331516052,0.1394243336038945,0.8605756172627201,0.22239230597111745,0.723747193813324,0.05415014550089836,0.6695970483124256,0.466796875,0.5518418550491333,0.004107637796550989,0.5477342172525823,0.4453125
16,2_5,0.000992067566777997,0.06958824012405757,0.0012560980410426074,0.048033082657406134,0.9519669173425939,0.16898776876914873,0.12440996137080661,0.8755899927067872,0.22462562668132988,0.6906377673149109,0.04283709079027176,0.6478006765246391,0.6328125,0.4713606834411621,0.0006005953182466328,0.4707600881229155,0.462890625
16,5_10,0.0009514547849261535,0.07442684154043105,0.0011622710776480688,0.053271031068528825,0.9467289689314712,0.13390281508599974,0.11308929388757126,0.8869106366309937,0.23720984962674652,0.6449710130691528,0.03984301537275314,0.6051279976963997,0.60546875,0.389719158411026,-0.001696367166005075,0.3914155255770311,0.357421875
16,10_20,0.000957468049976006,0.13005338492663607,0.0011808677220411137,0.08900928673822886,0.9109907132617712,0.1085015339839941,0.1336024139282339,0.8663976349197814,0.312579639219547,0.6184775829315186,0.03434481844305992,0.5841327644884586,0.71875,0.3556927740573883,-0.0036087806802242994,0.3593015547376126,0.20703125
16,20_50,0.0008983679403234484,0.26778780221804405,0.0010248675736105495,0.17656006269730415,0.8234399373026958,-0.06626733585392969,0.15512655775601186,0.8448734309873056,0.4630525432413525,0.5888326168060303,0.03695021942257881,0.5518823973834515,0.802734375,0.22209912538528442,-0.0036374623887240887,0.2257365877740085,0.115234375
16,50_100,0.0003216449275274931,0.277346420983622,0.00017869191981552813,0.38281297447515394,0.6171870255248461,-1.9212351637794787,0.15766918972801552,0.8423309393948785,0.7875623214449342,0.6051536798477173,0.03660763427615166,0.5685460455715656,0.845703125,-0.13296295702457428,-0.003298769472166896,-0.12966418755240738,0.00390625
17,0_1,0.9911546465341184,0.11680934712154649,0.9895006933247036,0.00015410429311072006,0.9998458957068893,-0.002650682362464185,-0.0011708283852390749,1.00117096693147,0.012414831650253198,0.8658324480056763,0.15525367856025696,0.7105787694454193,0.455078125,0.6206785440444946,0.13770431280136108,0.48297423124313354,0.45703125
17,1_2,0.0009760743423499014,0.05131284437134853,0.001331891686212481,0.06432970066079384,0.9356702993392062,0.21612180854105395,0.1584875567322004,0.8415124906890525,0.2622070372023287,0.8847416043281555,0.03860568255186081,0.8461359217762947,0.46484375,0.5632674694061279,0.030773980543017387,0.5324934888631105,0.38671875
17,2_5,0.002161327450538332,0.0704764812907506,0.0025990362701365202,0.040900878007416826,0.9590991219925832,0.13223491376765945,0.10160981298352086,0.8983902400375078,0.20650690071240307,0.8539905548095703,0.024149056524038315,0.829841498285532,0.58203125,0.39415377378463745,-0.006239831447601318,0.40039360523223877,0.447265625
17,5_10,0.00206337684643217,0.08174138389922384,0.0024420471284997847,0.04925744279826023,0.9507425572017397,0.11055522483669858,0.09908939288068472,0.9009107152759183,0.22761687876289158,0.8136960864067078,0.01593080721795559,0.7977652791887522,0.6796875,0.3460482358932495,0.001337023451924324,0.3447112124413252,0.369140625
17,10_20,0.001744362242147602,0.1537517043534729,0.0022183796133844595,0.10335879730141154,0.8966412026985885,0.12231322797284255,0.15187326957105407,0.84812679254797,0.33951923031187675,0.7534836530685425,0.018136808648705482,0.735346844419837,0.796875,0.3784608244895935,-0.0030633655842393637,0.38152419007383287,0.322265625
17,20_50,0.0013923033671464624,0.2725032213035165,0.0016405208939914053,0.20380046885001932,0.7961995311499807,-0.06681138541244451,0.1840109735217783,0.8159890544781854,0.5059313958603471,0.679224967956543,0.02222391590476036,0.6570010520517826,0.837890625,0.2539274990558624,-0.004695691633969545,0.25862319068983197,0.119140625
17,50_100,0.0005031000658104807,0.25340509223547586,0.0002623702467246993,0.3971285860912135,0.6028714139087865,-2.18326330033224,0.17253320345087242,0.8274667965491276,0.8116209130453664,0.6584682464599609,0.027380453422665596,0.6310877930372953,0.890625,-0.1361282467842102,-0.003428948577493429,-0.13269929820671678,0.015625
18,0_1,0.9866695899157667,0.125581663297327,0.9849036436700351,0.00018570605706157823,0.9998142939429384,-0.000963654195407625,-0.0002959420870568778,1.0002959268175304,0.01362866648674013,0.860775351524353,0.24860642850399017,0.6121689230203629,0.73828125,0.6359816789627075,0.13857325911521912,0.4974084198474884,0.560546875
18,1_2,0.001511839786505833,0.041416966492676933,0.001954827315477206,0.03844151207318413,0.9615584879268159,0.1965085252193085,0.1291416924264322,0.8708583749043084,0.1999458424410977,0.8308848738670349,0.06352002918720245,0.7673648446798325,0.642578125,0.5918687582015991,0.01467526238411665,0.5771934958174825,0.38671875
18,2_5,0.0029923219661052644,0.06348557346270056,0.00355226470366936,0.030031471297225058,0.969968528702775,0.13242901479817867,0.09226893942674469,0.9077310235208446,0.17595818882753678,0.7970345616340637,0.03053937666118145,0.7664951849728823,0.80078125,0.4594002962112427,-0.006562660913914442,0.4659629571251571,0.44921875
18,5_10,0.002901774181517626,0.06553633501218313,0.003314090331832561,0.03190713412847565,0.9680928658715243,0.09647130367072364,0.07706465944665739,0.9229352248610532,0.18154545848633113,0.7366652488708496,0.039604928344488144,0.6970603205263615,0.82421875,0.367876797914505,0.0027589600067585707,0.36511783790774643,0.326171875
18,10_20,0.0027831454421739627,0.12615227271528245,0.003241506427310367,0.0620432085075205,0.9379567914924795,0.08553766239709037,0.09950500912084541,0.9004949979408188,0.2571909651761071,0.6996880769729614,0.047488901764154434,0.652199175208807,0.84765625,0.35715585947036743,-0.004865374881774187,0.3620212343521416,0.265625
18,20_50,0.002375887917556679,0.2760845802653584,0.002600220600748011,0.14499045286943305,0.855009547130567,-0.06758987587256197,0.12099539717794101,0.8790045720106332,0.41179798869979384,0.6481079459190369,0.03033837117254734,0.6177695747464895,0.89453125,0.23109012842178345,-0.00278666615486145,0.2338767945766449,0.0859375
18,50_100,0.000761936009910218,0.30174280109825313,0.0004296692975302889,0.366255877512407,0.6337441224875929,-1.7953094546947008,0.126143750876366,0.8738561425745748,0.7602130649820139,0.6465147733688354,0.04243576526641846,0.604079008102417,0.9453125,-0.13755066692829132,-0.0030066934414207935,-0.13454397348687053,0.01171875
19,0_1,0.9808009964107214,0.05817173245009712,0.978191705886458,0.0001474167078729953,0.999852583292127,-0.0005681543682027499,-0.00013657674003373998,1.0001364461450375,0.012142423265676473,0.7467347383499146,0.15287388861179352,0.593860849738121,0.4765625,0.5991361737251282,0.13280890882015228,0.4663272649049759,0.55078125
19,1_2,0.002211530708236571,0.021979909244955714,0.0026214838989879613,0.02411087842668384,0.9758891215733162,0.13747644939520734,0.08953442568942072,0.91046559600341,0.15718325505275121,0.714145839214325,-0.005281142890453339,0.7194269821047783,0.419921875,0.5709777474403381,0.0017360517522320151,0.5692416956881061,0.3828125
19,2_5,0.00414181734907348,0.05631544722050296,0.004929858587002996,0.032694877731825084,0.9673051222681749,0.13340004367542105,0.09503340152757664,0.9049666007794838,0.1838476635767061,0.670367419719696,0.008756100200116634,0.6616113195195794,0.583984375,0.46711742877960205,-0.0019380503799766302,0.4690554791595787,0.451171875
19,5_10,0.003942861118462257,0.0787264223827128,0.004685613348721859,0.04728793368684804,0.952712066313152,0.11872998092398622,0.10103843258688659,0.8989616499419812,0.22278930352132964,0.6431103944778442,0.00890025869011879,0.6342101357877254,0.59765625,0.39740633964538574,-0.0020500521641224623,0.3994563918095082,0.314453125
19,10_20,0.003939634738113952,0.166454504061519,0.004757995639617628,0.09504835448983548,0.9049516455101645,0.08708104626868389,0.13031196565146214,0.8696880152253907,0.32408551021947435,0.6155434846878052,0.02564072050154209,0.5899027641862631,0.603515625,0.3537336587905884,0.002448342042043805,0.3512853167485446,0.228515625
19,20_50,0.0037270522028909395,0.33006081640067747,0.004115348451381543,0.1804250401282049,0.8195749598717951,-0.1025437894188343,0.14765461473412306,0.8523453963205727,0.46919574473193615,0.5806885957717896,0.0208815298974514,0.5598070658743382,0.734375,0.21846623718738556,-0.005623615346848965,0.22408985253423452,0.091796875
19,50_100,0.001231300001636499,0.2882912874629234,0.0006934736384525639,0.367901754033133,0.632098245966867,-1.80268964274857,0.1297696142034088,0.8702303857965912,0.7629105780696279,0.5803263187408447,0.02681482397019863,0.5535114947706461,0.818359375,-0.13337866961956024,0.0013626747531816363,-0.13474134437274188,0.005859375
20,0_1,0.9693907889418966,0.0959223173975805,0.9659451944895752,0.00034166202265081813,0.9996583379773492,-3.473788091676089e-05,0.00032430499723985236,0.9996758309053627,0.018487260356401723,0.7688372135162354,0.18703708052635193,0.5818001329898834,0.73828125,0.6144442558288574,0.12284364551305771,0.4916006103157997,0.611328125
20,1_2,0.003400179990690905,0.03546109554889318,0.0042398948796314884,0.03477005437514613,0.9652299456248539,0.17236979855673606,0.11496164877309041,0.8850384199074736,0.18979610315261405,0.7196236848831177,0.005089768674224615,0.7145339162088931,0.6796875,0.6171472072601318,-0.0020150276832282543,0.6191622349433601,0.435546875
20,2_5,0.006666325723092045,0.06462729868229472,0.007743868934231479,0.03240033670597102,0.967599663294029,0.11375627588930165,0.08559273235334383,0.9144072473984929,0.18298981051703614,0.5820696353912354,0.02288995124399662,0.5591796841472387,0.75,0.43444621562957764,0.0004828250384889543,0.4339633905910887,0.39453125
20,5_10,0.006300288697540896,0.08844512219257693,0.007207176537379454,0.04624599741434089,0.9537540025856591,0.08698219919001153,0.08571451916917354,0.9142854963708057,0.2202007979991818,0.5260759592056274,0.02413281798362732,0.5019431412220001,0.650390625,0.3535648584365845,-0.001172843505628407,0.3547377019422129,0.2578125
20,10_20,0.006465835243292791,0.14505257925533432,0.007390349452152251,0.07191399055124746,0.9280860094487525,0.060943242916882266,0.09800292888003255,0.9019969135098986,0.27836368776395465,0.5103268623352051,0.016644857823848724,0.49368200451135635,0.712890625,0.3258228302001953,0.002264629350975156,0.32355820084922016,0.197265625
20,20_50,0.005984351265583777,0.29093201852383094,0.0063919522710666,0.14377593875768646,0.8562240612423135,-0.08922219176364754,0.11199284020084792,0.8880071107377334,0.4097787109528685,0.49924027919769287,0.018366854637861252,0.4808734245598316,0.841796875,0.18918317556381226,-0.002181616146117449,0.1913647917099297,0.07421875
20,50_100,0.0017878358817100181,0.27955946423471073,0.001077125483183576,0.3506897907519078,0.6493102092480922,-1.546416658008609,0.1197939667881623,0.8802059500279373,0.7349121809580489,0.5087097883224487,0.024878498166799545,0.4838312901556492,0.875,-0.12546871602535248,-0.0038422562647610903,-0.12162645976059139,0.015625
21,0_1,0.9541661835460821,0.06052442956047215,0.9493254404516321,0.00024125389220364823,0.9997587461077964,0.0018755139177418006,0.0011785583621380688,0.9988213840058702,0.015534223819983624,0.6534073352813721,0.11751072853803635,0.5358966067433357,0.65625,0.5768551826477051,0.1187104806303978,0.4581447020173073,0.650390625
21,1_2,0.005111477784237559,0.027928214178047278,0.006032781784302974,0.020362657322228975,0.979637342677771,0.14131367719301854,0.08814197311733235,0.9118579867218796,0.1441732075015303,0.6622093319892883,-0.05055674910545349,0.7127660810947418,0.626953125,0.5905755758285522,-0.0091515788808465,0.5997271547093987,0.470703125
21,2_5,0.00980833843487468,0.05308412873292442,0.011028369255607285,0.0201739374741387,0.9798260625258614,0.09883116761937714,0.06759570704457839,0.9324042709865099,0.14348973768970008,0.554664134979248,0.01533979270607233,0.5393243422731757,0.611328125,0.4163435101509094,0.005230023059993982,0.41111348709091544,0.33203125
21,5_10,0.009452804658112372,0.07947508898706414,0.010641765878010013,0.030993419754621287,0.9690065802453787,0.08989545286197471,0.07315497662829047,0.9268449571403857,0.1788427692318344,0.5210057497024536,-0.0019960179924964905,0.5230017676949501,0.650390625,0.35350650548934937,-0.0017914663767442107,0.3552979718660936,0.294921875
21,10_20,0.009823404953536825,0.15717561510450737,0.011244423534460717,0.057376470568800714,0.9426235294311993,0.0798522125030949,0.09272093690158678,0.9072790317576228,0.24671626217739243,0.48732417821884155,0.01914742961525917,0.4681767486035824,0.65234375,0.29752489924430847,4.007108509540558e-05,0.29748482815921307,0.18359375
21,20_50,0.009164512577370474,0.3223094248331875,0.010045919585042714,0.11800542653537915,0.8819945734646208,-0.026891927858195552,0.10773286068060758,0.8922671787841977,0.36577838068715185,0.46463826298713684,0.02364974282681942,0.4409885201603174,0.81640625,0.16925008594989777,-0.002961235586553812,0.17221132153645158,0.0625
21,50_100,0.0024701070345136194,0.29950308694070454,0.0016783609474917854,0.3156651412043048,0.6843348587956952,-1.1351715908469344,0.10641338001575001,0.8935864100120618,0.6791707619169826,0.46471455693244934,0.025224199518561363,0.439490357413888,0.880859375,-0.11875280737876892,-0.0015536078717559576,-0.11719919950701296,0.0078125
22,0_1,0.9348681026622424,0.08127236537516216,0.9331395609270313,0.0003096224301660937,0.9996903775698339,0.0018689597011323827,0.0012435236227270787,0.9987565210747479,0.01759881603707556,0.6507921814918518,0.11445454508066177,0.53633763641119,0.677734375,0.5753449201583862,0.09628546237945557,0.47905945777893066,0.712890625
22,1_2,0.007630464330524314,0.020695100431434594,0.008371752742908788,0.009570060369260825,0.9904299396307392,0.08344153597365987,0.05049228769574152,0.9495076993704353,0.09829817586235712,0.5740644335746765,-0.05639560893177986,0.6304600425064564,0.609375,0.5521083474159241,-0.0001166896618087776,0.5522250370777328,0.4140625
22,2_5,0.013687935415556012,0.036649593929839686,0.014486794361428764,0.009448925796807152,0.9905510742031929,0.0499682216321651,0.033960890573301705,0.9660391071844058,0.09766810975820694,0.5393509864807129,0.03417956456542015,0.5051714219152927,0.671875,0.41082125902175903,0.006149601191282272,0.40467165783047676,0.314453125
22,5_10,0.013113770949864958,0.050763173417137354,0.013810896451362449,0.013603388062429967,0.98639661193757,0.04125415838752408,0.03366927130373916,0.9663307561366008,0.11743505559334,0.5033458471298218,0.01890977844595909,0.4844360686838627,0.70703125,0.3556462824344635,0.0027546784840524197,0.3528916039504111,0.2890625
22,10_20,0.014015590853744013,0.09991045061488853,0.014634910016731853,0.024767491457339943,0.9752325085426601,0.021946706363750006,0.035197280766364185,0.964802759186417,0.15936279060720118,0.4843803644180298,0.026270601898431778,0.458109762519598,0.791015625,0.2909001111984253,-0.0008109869668260217,0.2917110981652513,0.220703125
22,20_50,0.013224564682410263,0.30047849184012293,0.013298473496783267,0.07488615486671343,0.9251138451332865,-0.0706161338657174,0.044866255256080255,0.9551336991476255,0.2845136947751735,0.46353602409362793,0.02286255918443203,0.4406734649091959,0.875,0.15217088162899017,-0.0026036722119897604,0.15477455384097993,0.080078125
22,50_100,0.0034561638553611686,0.41023085490685324,0.0022541087957470424,0.29719581157114117,0.7028041884288588,-1.1728735940675552,0.059332134196631824,0.9406678658033681,0.6502856519612122,0.46468573808670044,0.024627109989523888,0.44005862809717655,0.921875,-0.11140385270118713,-0.0018478820566087961,-0.10955597064457834,0.01171875
23,0_1,0.9160678845148396,0.07809309250344197,0.9089627062752169,0.0003212831891989935,0.999678716810801,0.003978233233549408,0.0023091216344084415,0.9976907784394047,0.017927254258839873,0.48227745294570923,0.08204621821641922,0.40023123472929,0.5078125,0.5500417947769165,0.08819305151700974,0.46184874325990677,0.671875
