role,band,band_index,b,q,j,e,q_enrichment,j_enrichment,layer,split,floor_ratio
coarse,F14,14,8.943954981077695e-07,0.03502003945025997,0.2552880048751831,0.010147437661147871,1.3878156513878246,0.7267857884635168,6,confirmation,1e-06
coarse,F15,15,2.6122592089450336e-07,0.037803305500547,0.2652689516544342,0.0029637601635529643,1.4981142189280174,0.7552007947937872,6,confirmation,1e-06
coarse,F16,16,2.2704432112163886e-08,0.0133001643447308,0.1853681355714798,0.0002575950012912364,0.5270746844778517,0.5277291686039051,6,confirmation,1e-06
fine,F1,1,0.0006121874321252108,0.00741512718243934,0.4446266293525696,7.553270918465226,0.27940737794976056,1.1048142256478086,6,confirmation,1e-06
fine,F2,2,0.00024155383289325982,0.012036124618752293,0.42973002791404724,2.9803315871785143,0.4535299176481321,1.0677989501411438,6,confirmation,1e-06
fine,F3,3,0.0001481425715610385,0.015335162350604992,0.4647005796432495,1.8278078229639063,0.5778400555237515,1.154694247180446,6,confirmation,1e-06
fine,F4,4,9.384006261825562e-05,0.017230675171564833,0.4716688096523285,1.1578143861935002,0.6492643553562346,1.172008998779617,6,confirmation,1e-06
fine,F5,5,6.065917114028707e-05,0.018443931515855327,0.42870011925697327,0.7484229980376742,0.694980735614948,1.065239819265177,6,confirmation,1e-06
fine,F6,6,4.476006870390847e-05,0.021540148781067067,0.43437838554382324,0.5522572132460714,0.8116484509960615,1.0793492516666126,6,confirmation,1e-06
fine,F7,7,3.082226976403035e-05,0.023056313345719108,0.4297569692134857,0.3802903189984535,0.8687786330046736,1.0678658942441555,6,confirmation,1e-06
fine,F8,8,2.2141299268696457e-05,0.025395558185073525,0.37333500385284424,0.2731830532402613,0.9569230775793265,0.9276678362461154,6,confirmation,1e-06
fine,F9,9,1.6224412320298143e-05,0.029218185992860492,0.41194263100624084,0.2001795125435248,1.100962469807288,1.0236005871919795,6,confirmation,1e-06
fine,F10,10,1.0831291547219735e-05,0.030927440478783423,0.3921452760696411,0.1336382865114096,1.1653684202934242,0.9744078535133803,6,confirmation,1e-06
fine,F11,11,7.343691322603263e-06,0.03498165281221373,0.4168703854084015,0.0906076916813601,1.3181340856508583,1.0358451375733484,6,confirmation,1e-06
fine,F12,12,4.290712240617722e-06,0.036274877365244526,0.3810771107673645,0.052939525194192504,1.3668637260969874,0.9469055275830092,6,confirmation,1e-06
fine,F13,13,2.5442914193263277e-06,0.042153654046311786,0.3648878335952759,0.03139189303345182,1.5883803012811832,0.9066781940363811,6,confirmation,1e-06
fine,F14,14,1.0941337222902803e-06,0.04332779611713125,0.33677732944488525,0.013499604846178851,1.6326228273062386,0.8368288354392455,6,confirmation,1e-06
fine,F15,15,3.1826141366764205e-07,0.04643887557773255,0.3533586859703064,0.003926762547183032,1.7498505610042607,0.8780304130336836,6,confirmation,1e-06
fine,F16,16,3.5603029857611546e-08,0.02084474164134303,0.30515941977500916,0.0004392761365570542,0.785445004886872,0.7582642284578965,6,confirmation,1e-06
coarse,F1,1,0.0006584700895473361,0.007888858665393458,0.3745396137237549,7.755783021843163,0.3314146248762014,1.2605977743809205,6,design,1e-06
coarse,F2,2,0.0002452940971124917,0.012147421299340613,0.3288090229034424,2.8891939420532298,0.5103188235320425,1.1066811287261056,6,design,1e-06
coarse,F3,3,0.00014926589210517704,0.015419790860837326,0.3397110104560852,1.7581267397057412,0.6477925921314502,1.1433742333847927,6,design,1e-06
coarse,F4,4,9.831342322286218e-05,0.018140599321205618,0.3210621178150177,1.1579836210560956,0.7620950221152151,1.0806071676416815,6,design,1e-06
coarse,F5,5,6.614798621740192e-05,0.020015406521035336,0.34449586272239685,0.7791233597060154,0.8408565453216621,1.1594787358102765,6,design,1e-06
coarse,F6,6,4.751024243887514e-05,0.022683853028918434,0.36179327964782715,0.5595988907019156,0.9529592253065087,1.217697104388023,6,design,1e-06
coarse,F7,7,3.22406085615512e-05,0.024153598949549153,0.31632721424102783,0.37974566873260296,1.0147039356137078,1.0646707788364047,6,design,1e-06
coarse,F8,8,2.1948622816125862e-05,0.025151662833383666,0.3003794848918915,0.2585216229140671,1.056633063982368,1.0109950890366652,6,design,1e-06
coarse,F9,9,1.5757632354507223e-05,0.02843587000554728,0.3127519190311432,0.18560110689849033,1.194604136116419,1.0526373142329528,6,design,1e-06
coarse,F10,10,9.776448678167071e-06,0.02793740845018863,0.26979273557662964,0.11515179789589874,1.1736635341369368,0.9080484668382327,6,design,1e-06
coarse,F11,11,6.769480023649521e-06,0.03212297914053828,0.2909398376941681,0.07973424923555787,1.349501307263763,0.9792238215595543,6,design,1e-06
coarse,F12,12,3.6363785511639435e-06,0.031102278434704908,0.2470351755619049,0.04283104650584815,1.3066211954652625,0.8314527518491597,6,design,1e-06
coarse,F13,13,2.167766524507897e-06,0.035162908805356816,0.2849435806274414,0.025533015201428786,1.4772101676006117,0.9590420623117685,6,design,1e-06
coarse,F14,14,8.43078908019379e-07,0.032808666054240085,0.24036692082881927,0.009930196047911325,1.378307333702528,0.8090092324789158,6,design,1e-06
coarse,F15,15,2.462922452650673e-07,0.035730324600742325,0.25066128373146057,0.0029009506195666335,1.5010475693025145,0.8436572389600419,6,design,1e-06
coarse,F16,16,2.0413036594391087e-08,0.011955852367610773,0.17019420862197876,0.0002404347367575613,0.5022709235328082,0.5728270995645048,6,design,1e-06
fine,F1,1,0.0005580302095040679,0.006640536521175952,0.34450221061706543,7.501372291325012,0.2783268469804925,1.1435615924610014,6,design,1e-06
fine,F2,2,0.00022222523693926632,0.011114181010376192,0.31551265716552734,2.987283137038114,0.46583208262224474,1.0473319054282413,6,design,1e-06
fine,F3,3,0.0001358704175800085,0.014105537132962372,0.3321763873100281,1.826450554623611,0.5912097106407358,1.1026465048505583,6,design,1e-06
fine,F4,4,8.824759424896911e-05,0.01621093351343755,0.30162930488586426,1.1862763825342393,0.6794538358485627,1.0012466614084976,6,design,1e-06
fine,F5,5,5.66922826692462e-05,0.017215388739008367,0.3117068111896515,0.7620912113790294,0.7215538762556436,1.0346985488032192,6,design,1e-06
fine,F6,6,4.2504005250521004e-05,0.020413600546851755,0.3541054427623749,0.571363990383153,0.8556015101500203,1.1754391453660822,6,design,1e-06
fine,F7,7,2.8764641683665104e-05,0.02156990424567848,0.2932471036911011,0.38667133502951495,0.9040660222598537,0.9734222729105474,6,design,1e-06
fine,F8,8,1.979684384423308e-05,0.022742748071819103,0.27771279215812683,0.2661208897647245,0.9532237858064126,0.9218567343248472,6,design,1e-06
fine,F9,9,1.4519368050969206e-05,0.02613278914312165,0.30160820484161377,0.1951779371978536,1.0953116185441987,1.0011766206381907,6,design,1e-06
fine,F10,10,9.718647561385296e-06,0.027731627815993323,0.2740151286125183,0.13064381154367882,1.1623242349543024,0.9095824850391109,6,design,1e-06
fine,F11,11,6.510923867608653e-06,0.030884371004613637,0.28991633653640747,0.08752369147686832,1.2944661286446217,0.9623659218214914,6,design,1e-06
fine,F12,12,3.833672053588089e-06,0.032483731130787674,0.2636488676071167,0.05153448832522947,1.3615006008871617,0.8751720877241852,6,design,1e-06
fine,F13,13,2.268885054945713e-06,0.03738119243910437,0.3160189688205719,0.030499695524543333,1.5667694010520252,1.0490125871326845,6,design,1e-06
fine,F14,14,9.535253866488347e-07,0.037767510316601624,0.2789691686630249,0.012817852497339386,1.5829612609165298,0.926027226915006,6,design,1e-06
fine,F15,15,2.78537754638819e-07,0.040635859358943524,0.2950011193752289,0.0037442693229680617,1.7031832553967532,0.9792446592614216,6,design,1e-06
fine,F16,16,3.1835018177162056e-08,0.018710425924497037,0.2702893912792206,0.00042794515275476445,0.7842158290404412,0.8972150459149153,6,design,1e-06
coarse,F1,1,0.0014504301361739635,0.010818718406358419,0.42202767729759216,7.096167201990887,0.5399028963875822,1.3220556048033831,7,confirmation,1e-06
coarse,F2,2,0.0006605079979635775,0.015734292836860075,0.4430277347564697,3.231507037054308,0.7852122549227672,1.3878409671343115,7,confirmation,1e-06
coarse,F3,3,0.0003973746206611395,0.017375031564506503,0.39667391777038574,1.9441382798881248,0.8670925255794981,1.2426317146442918,7,confirmation,1e-06
coarse,F4,4,0.0002760443021543324,0.020647756252073372,0.44075313210487366,1.3505349029848701,1.0304162642635568,1.3807154837927942,7,confirmation,1e-06
coarse,F5,5,0.00015701825032010674,0.0186073593556937,0.40448296070098877,0.7682050518990987,0.9285912464788095,1.2670945390748185,7,confirmation,1e-06
coarse,F6,6,0.00010515024041524157,0.0189824046140619,0.36487022042274475,0.5144430391417346,0.9473076982491424,1.1430025704110087,7,confirmation,1e-06
coarse,F7,7,7.575468043796718e-05,0.020660817695775237,0.3540530204772949,0.3706265233424023,1.0310680892783843,1.1091163098990553,7,confirmation,1e-06
coarse,F8,8,5.011502798879519e-05,0.020317371032754918,0.32283881306648254,0.24518562395499646,1.013928550087648,1.01133381818854,7,confirmation,1e-06
coarse,F9,9,3.4990443964488804e-05,0.02099303094433256,0.3311143219470978,0.17118924562535753,1.0476470303671006,1.037257906789257,7,confirmation,1e-06
coarse,F10,10,2.6400628485134803e-05,0.02363260085370934,0.32919514179229736,0.12916394198919906,1.17937348684391,1.0312458298171294,7,confirmation,1e-06
coarse,F11,11,1.6315134416799992e-05,0.023234503189477805,0.28884127736091614,0.07982109503734336,1.1595066159364085,0.9048321950797004,7,confirmation,1e-06
coarse,F12,12,1.0392906915512867e-05,0.024367565694435912,0.27339377999305725,0.05084685111531713,1.2160515508573058,0.856440936463355,7,confirmation,1e-06
coarse,F13,13,6.065084107831353e-06,0.025497074034220146,0.22822260856628418,0.029673163739440504,1.2724191168885122,0.7149364722473998,7,confirmation,1e-06
coarse,F14,14,2.687939058887423e-06,0.02399715992216121,0.20552922785282135,0.013150626503763882,1.197566630390917,0.6438465585330092,7,confirmation,1e-06
coarse,F15,15,9.560313856127323e-07,0.025013745132434363,0.16385799646377563,0.004677342529957807,1.2482988223970124,0.5133061035331852,7,confirmation,1e-06
coarse,F16,16,1.3710437940517295e-07,0.010732840899983494,0.13865132629871368,0.0006707772929696024,0.5356172210714454,0.4343429895887612,7,confirmation,1e-06
fine,F1,1,0.0014524055877700448,0.010033850250386965,0.529158890247345,7.506403172875777,0.5120499473084604,1.5730929174531207,7,confirmation,1e-06
fine,F2,2,0.0005791621515527368,0.01364819730274814,0.4633108675479889,2.993257977408264,0.6964982071023171,1.377338749762145,7,confirmation,1e-06
fine,F3,3,0.0003771376796066761,0.016681930034771628,0.44163674116134644,1.949143888352196,0.8513164121598094,1.3129055231090432,7,confirmation,1e-06
fine,F4,4,0.00023052410688251257,0.017281465014987778,0.42687445878982544,1.1914074841752933,0.8819120307278081,1.2690199487152578,7,confirmation,1e-06
fine,F5,5,0.00014176691183820367,0.016902555546365612,0.42189544439315796,0.7326876223775435,0.8625754282670355,1.2542182465655811,7,confirmation,1e-06
fine,F6,6,0.0001007537794066593,0.018367320091016742,0.3955886960029602,0.52072127495637,0.9373256576596843,1.1760130792017713,7,confirmation,1e-06
fine,F7,7,6.91897002980113e-05,0.018981547189408195,0.35364168882369995,0.3575900493778229,0.9686710480649918,1.0513122736059222,7,confirmation,1e-06
fine,F8,8,5.047019658377394e-05,0.020386603099251725,0.35636106133461,0.26084287127659217,1.04037421152142,1.0593964723516518,7,confirmation,1e-06
fine,F9,9,3.4154152672272176e-05,0.020560075420026046,0.3533793091773987,0.1765173875292324,1.049226894239955,1.0505322667480812,7,confirmation,1e-06
fine,F10,10,2.3908529328764416e-05,0.02170255186532277,0.3158527910709381,0.12356538829334586,1.1075300370034005,0.938972769330669,7,confirmation,1e-06
fine,F11,11,1.6345480617019348e-05,0.023199967719350748,0.3033132553100586,0.08447762016266742,1.183946536155788,0.9016950154137515,7,confirmation,1e-06
fine,F12,12,9.941921234712936e-06,0.023420823739298272,0.2650962769985199,0.05138238914056416,1.1952173156227752,0.7880829056743882,7,confirmation,1e-06
fine,F13,13,5.939943093835609e-06,0.025236112756030195,0.21681399643421173,0.03069914358752013,1.2878555972566237,0.6445484871962348,7,confirmation,1e-06
fine,F14,14,2.8769391064997762e-06,0.025882652711610575,0.2125372588634491,0.014868756371529103,1.3208499854452436,0.6318345260281107,7,confirmation,1e-06
fine,F15,15,1.0775545433716616e-06,0.028125211282885292,0.1716097742319107,0.005569077199524234,1.4352927935002142,0.510164575112328,7,confirmation,1e-06
fine,F16,16,1.6768302657510503e-07,0.013116370673198083,0.15502876043319702,0.0008666287250060261,0.6693578979644724,0.46087224373194297,7,confirmation,1e-06
coarse,F1,1,0.0015010966453701258,0.011166508155941623,0.32861608266830444,7.257406940460807,0.555540472351362,1.247437215103408,7,design,1e-06
coarse,F2,2,0.0006523661431856453,0.015595747986331326,0.37912458181381226,3.154018490334956,0.7758978081603078,1.4391691017521873,7,design,1e-06
coarse,F3,3,0.0003936273860745132,0.017239435612202193,0.34789106249809265,1.9030847430534605,0.8576722525365041,1.3206056582447472,7,design,1e-06
coarse,F4,4,0.0002727537648752332,0.020374232581239972,0.37094077467918396,1.3186926187249255,1.0136302802909747,1.4081031067525798,7,design,1e-06
coarse,F5,5,0.0001579820382175967,0.018802420903305077,0.3548731505870819,0.7638015474652053,0.9354317073966619,1.3471098891107902,7,design,1e-06
coarse,F6,6,0.00010703012230806053,0.019354109532995246,0.30344143509864807,0.5174624531156429,0.9628785473262843,1.151873443542051,7,design,1e-06
coarse,F7,7,7.549189467681572e-05,0.020575399582881838,0.3142670691013336,0.3649834286592312,1.0236384591731227,1.1929678982698486,7,design,1e-06
coarse,F8,8,5.150186916580424e-05,0.02090996152212934,0.24366863071918488,0.24899797350386557,1.0402831161388233,0.9249739563696598,7,design,1e-06
coarse,F9,9,3.510628448566422e-05,0.02111327520703622,0.2456684708595276,0.16972963963771281,1.0503980937998179,0.9325654138390107,7,design,1e-06
coarse,F10,10,2.60494343820028e-05,0.023317739170732266,0.2896466553211212,0.12594215466547196,1.1600714970312138,1.0995080159923218,7,design,1e-06
coarse,F11,11,1.609041282790713e-05,0.022895050691139347,0.22375407814979553,0.07779290833292059,1.1390424918730004,0.8493776745459719,7,design,1e-06
coarse,F12,12,1.0506533726584166e-05,0.02451165711313228,0.22761842608451843,0.05079632348968206,1.2194696301277046,0.8640468635483466,7,design,1e-06
coarse,F13,13,5.871011126146186e-06,0.024739497201175686,0.19041450321674347,0.028384792562047196,1.2308048110423275,0.7228195762036074,7,design,1e-06
coarse,F14,14,2.79148207482649e-06,0.024833700821172155,0.16356390714645386,0.013496080646441292,1.2354914975892046,0.620893850250636,7,design,1e-06
coarse,F15,15,9.869700079434551e-07,0.02581602046332177,0.1317587047815323,0.00477174005269284,1.284362488446758,0.5001602795083151,7,design,1e-06
coarse,F16,16,1.3213730198913254e-07,0.010359409824742021,0.09967988729476929,0.0006388490544612745,0.5153868467159349,0.3783880569665187,7,design,1e-06
fine,F1,1,0.0015943070175126195,0.01084848273735366,0.39460861682891846,7.739367141820443,0.5291243599206167,1.4401754476070754,7,design,1e-06
fine,F2,2,0.0005935428198426962,0.014002655045318453,0.387904554605484,2.881280548034503,0.6829660946532216,1.4157081009712915,7,design,1e-06
fine,F3,3,0.0003883443714585155,0.017187072548618933,0.38510555028915405,1.8851699422775439,0.8382830098336476,1.4054927708385683,7,design,1e-06
fine,F4,4,0.00024124886840581894,0.01809959884835749,0.3609839975833893,1.1711129315947957,0.8827906065132617,1.3174580283532984,7,design,1e-06
fine,F5,5,0.00014848943101242185,0.017733103903868678,0.36957427859306335,0.7208236623571499,0.8649151664529598,1.3488093756644532,7,design,1e-06
fine,F6,6,0.0001048390258802101,0.0191092220733154,0.3145621716976166,0.5089281444320926,0.9320340127665087,1.148035539784668,7,design,1e-06
fine,F7,7,7.224078581202775e-05,0.01980691870510974,0.3196527063846588,0.3506840011813914,0.9660634980553431,1.166614107912208,7,design,1e-06
fine,F8,8,5.412952305050567e-05,0.021853666548226396,0.25793662667274475,0.26276510577811585,1.065891664687259,0.9413732516989888,7,design,1e-06
fine,F9,9,3.590528649510816e-05,0.021659606981078355,0.25162962079048157,0.17429779300064446,1.0564265950789418,0.918355013799012,7,design,1e-06
fine,F10,10,2.4882334400899708e-05,0.022592283356171545,0.2855544090270996,0.12078822909188341,1.1019169923936771,1.0421679388087786,7,design,1e-06
fine,F11,11,1.717245322652161e-05,0.02427942690447056,0.2357211858034134,0.08336156009219713,1.1842058038063668,0.8602951121619377,7,design,1e-06
fine,F12,12,1.0322240996174514e-05,0.024377481035010518,0.21695029735565186,0.05010804814770416,1.1889883001531492,0.7917883144911769,7,design,1e-06
fine,F13,13,6.2580757003161125e-06,0.02653881184458531,0.19241049885749817,0.030379058057221475,1.2944051412801822,0.7022271296131787,7,design,1e-06
fine,F14,14,3.012652996403631e-06,0.026922956883367165,0.16258582472801208,0.014624553084166932,1.3131414477926366,0.5933781040664562,7,design,1e-06
fine,F15,15,1.1273759810137562e-06,0.02956686830104338,0.13484932482242584,0.00547270790888706,1.442095696090219,0.49215014181975364,7,design,1e-06
fine,F16,16,1.722518305768972e-07,0.013465187107518845,0.1139763817191124,0.0008361753056604782,0.6567516105220108,0.4159716224091545,7,design,1e-06
coarse,F1,1,0.0011109617771580815,0.008235253410094245,0.4275529980659485,5.610011569842868,0.3063314260202878,1.3196818365190737,8,confirmation,1e-06
coarse,F2,2,0.0006928880466148257,0.01600700627432873,0.4747386872768402,3.49886921227704,0.5954217574313476,1.465324826456997,8,confirmation,1e-06
coarse,F3,3,0.00042200094321742654,0.01823088112213712,0.4135828912258148,2.130973560575972,0.6781445006786618,1.2765618108507901,8,confirmation,1e-06
coarse,F4,4,0.0002963538281619549,0.021500914077360614,0.41414687037467957,1.4964946940017216,0.7997817847334684,1.2783025846081935,8,confirmation,1e-06
coarse,F5,5,0.00020942106493748724,0.023863672601352214,0.3957284092903137,1.05751126764548,0.8876706634301172,1.2214523025153947,8,confirmation,1e-06
coarse,F6,6,0.0001398549065925181,0.024428550493425266,0.40124401450157166,0.7062237965471239,0.9086827491048546,1.238476727668845,8,confirmation,1e-06
coarse,F7,7,0.00010540390212554485,0.028100283835519102,0.38091352581977844,0.5322569350167228,1.0452623119475928,1.1757247957158834,8,confirmation,1e-06
coarse,F8,8,7.419636676786467e-05,0.03034513613957899,0.3767741620540619,0.3746685840738853,1.1287653656198324,1.1629482669555384,8,confirmation,1e-06
coarse,F9,9,4.8471090849488974e-05,0.030685858046997846,0.3411085307598114,0.24476393883157446,1.1414393930696782,1.0528630002870336,8,confirmation,1e-06
coarse,F10,10,2.9469747460098006e-05,0.02987300791181935,0.33183926343917847,0.14881306234892427,1.1112033421978493,1.0242525501762563,8,confirmation,1e-06
coarse,F11,11,2.054921060334891e-05,0.03556246850547634,0.3087914288043976,0.1037671246717622,1.3228374583751235,0.9531132788433396,8,confirmation,1e-06
coarse,F12,12,1.0533912245591637e-05,0.03410252083631926,0.2525385618209839,0.053192981782549414,1.2685309508352705,0.7794836068589464,8,confirmation,1e-06
coarse,F13,13,5.5972504924284294e-06,0.03881145573029366,0.23101560771465302,0.028264374767381494,1.4436918923722672,0.7130510201835107,8,confirmation,1e-06
coarse,F14,14,2.35667675951845e-06,0.04546934096607396,0.18972839415073395,0.011900484930362332,1.691349053238269,0.5856142203779726,8,confirmation,1e-06
coarse,F15,15,4.491204776968516e-07,0.04254327172712187,0.18155010044574738,0.002267918778068075,1.5825063840492908,0.5603711611431866,8,confirmation,1e-06
coarse,F16,16,4.152972632454066e-09,0.002375987565083263,0.062456581741571426,2.0971220609323394e-05,0.08838096689608703,0.19277801083903803,8,confirmation,1e-06
fine,F1,1,0.0009916485287249088,0.007316738364611247,0.45087888836860657,5.615879823728195,0.23697999045682624,1.1810215123147099,8,confirmation,1e-06
fine,F2,2,0.0005732211284339428,0.013317912589873821,0.47122520208358765,3.2462519496158126,0.43135050635650724,1.2343161659646977,8,confirmation,1e-06
fine,F3,3,0.0003818901313934475,0.01664356379710535,0.43773725628852844,2.1627109017456263,0.5390641831451038,1.1465986315946683,8,confirmation,1e-06
fine,F4,4,0.0002621327876113355,0.01914826299986979,0.42384424805641174,1.4845040258134654,0.620188252858901,1.1102076139263468,8,confirmation,1e-06
fine,F5,5,0.00018992045079357922,0.02165510624395726,0.41109979152679443,1.075552876679455,0.7013817653854586,1.0768250854635533,8,confirmation,1e-06
fine,F6,6,0.0001257421390619129,0.022116087971909885,0.41428571939468384,0.7120998229667256,0.716312386113864,1.08517022968238,8,confirmation,1e-06
fine,F7,7,0.00010262782598147169,0.027235980959323607,0.43177345395088196,0.5811994074387599,0.8821393066397754,1.130977188591564,8,confirmation,1e-06
fine,F8,8,7.083268428687006e-05,0.028867116160963942,0.41248053312301636,0.40113793448433804,0.9349697326104678,1.0804417673933417,8,confirmation,1e-06
fine,F9,9,4.908344635623507e-05,0.030983507529609208,0.388686865568161,0.2779681793361409,1.0035169979835563,1.0181171965073004,8,confirmation,1e-06
fine,F10,10,3.132237907266244e-05,0.03179340987338247,0.4007128179073334,0.17738413517490131,1.0297487203896296,1.0496176920617135,8,confirmation,1e-06
fine,F11,11,2.1958869183436036e-05,0.03805626124943379,0.3639300763607025,0.12435693375929441,1.23259463141846,0.9532698475093453,8,confirmation,1e-06
fine,F12,12,1.3377330105868168e-05,0.04342544198554537,0.3495400547981262,0.07575817042102143,1.4064956698591453,0.9155769648605988,8,confirmation,1e-06
fine,F13,13,7.382439434877597e-06,0.05130734393836501,0.32546424865722656,0.04180805141266487,1.6617806009966387,0.8525133668252093,8,confirmation,1e-06
fine,F14,14,3.440710088398191e-06,0.06886511332988496,0.28600984811782837,0.019485345669376476,2.2304547581826086,0.749167441800624,8,confirmation,1e-06
fine,F15,15,6.717489782204211e-07,0.06340353008386349,0.2785455286502838,0.003804232471608501,2.053560918192186,0.7296155796634182,8,confirmation,1e-06
fine,F16,16,1.7240084915215448e-08,0.009863350865990796,0.2621096074581146,9.763362948686165e-05,0.3194615794108717,0.6865637158405287,8,confirmation,1e-06
coarse,F1,1,0.001090038102120161,0.008163988251271865,0.3909726142883301,5.459682002961807,0.29150990041089975,1.192895129473959,8,design,1e-06
coarse,F2,2,0.0007099600043147802,0.016464037750570093,0.46430152654647827,3.555981988923908,0.5878781126714974,1.4166287084654,8,design,1e-06
coarse,F3,3,0.00043427530908957124,0.018810570336515564,0.3952676057815552,2.1751579919594763,0.6716652837680909,1.205999562485786,8,design,1e-06
coarse,F4,4,0.00029528880259022117,0.02142233499232165,0.4052683115005493,1.479015236295155,0.7649230434901396,1.2365126795367225,8,design,1e-06
coarse,F5,5,0.00022006159997545183,0.0250372819150289,0.4063718616962433,1.1022241833492443,0.8940012323600108,1.239879717547734,8,design,1e-06
coarse,F6,6,0.0001410511031281203,0.024579507149981906,0.39675912261009216,0.706483716256018,0.8776555601147472,1.2105503240871551,8,design,1e-06
coarse,F7,7,0.00010797556024044752,0.02873402244681334,0.38074979186058044,0.5408179969653065,1.0260000093177721,1.1617043129362399,8,design,1e-06
coarse,F8,8,7.351124077104032e-05,0.029934787289771576,0.3909841775894165,0.3681963020122009,1.0688754801065907,1.1929304102200842,8,design,1e-06
coarse,F9,9,4.9230788135901093e-05,0.031242013191450674,0.336608350276947,0.24658261711623658,1.1155523346884988,1.0270245201611803,8,design,1e-06
coarse,F10,10,3.190015922882594e-05,0.03227866553770082,0.3501347303390503,0.15977856635880958,1.1525678732849718,1.068294809449517,8,design,1e-06
coarse,F11,11,2.076942109852098e-05,0.03597123861307089,0.3131128251552582,0.10402795495219315,1.2844178437076268,0.9553374084356873,8,design,1e-06
coarse,F12,12,1.1322463251417503e-05,0.03672171117226307,0.27338457107543945,0.056710906456136086,1.3112148177181104,0.8341226760929,8,design,1e-06
coarse,F13,13,6.047303031664342e-06,0.041838841088869476,0.2564491629600525,0.03028917196950846,1.4939311551830963,0.7824511136401897,8,design,1e-06
coarse,F14,14,2.5408949113625567e-06,0.04940004322844516,0.22628100216388702,0.01272659936565607,1.7639174921123544,0.6904051473403777,8,design,1e-06
coarse,F15,15,4.600304635005159e-07,0.045151720081089745,0.1948162317276001,0.0023041580266806813,1.6122234646980003,0.5944031000568751,8,design,1e-06
coarse,F16,16,4.095576766616205e-09,0.0023431501846368666,0.06255468726158142,2.051354601362189e-05,0.0836663963675918,0.1908603800701918,8,design,1e-06
fine,F1,1,0.0010184055427089334,0.007678495751979159,0.422041118144989,5.4846945037142065,0.2366471379661644,1.0507862734037998,8,design,1e-06
fine,F2,2,0.0006225203978829086,0.014450279180279873,0.4984932243824005,3.3526272801268595,0.44534988639459305,1.241134607613934,8,design,1e-06
fine,F3,3,0.00040884551708586514,0.01784068762757064,0.43394917249679565,2.2018662177194446,0.5498404639117928,1.0804346169368253,8,design,1e-06
fine,F4,4,0.0002758977352641523,0.020209106963407754,0.44552773237228394,1.4858666108251726,0.6228338828617365,1.1092625942590904,8,design,1e-06
fine,F5,5,0.0002065640001092106,0.023452677755850204,0.45053911209106445,1.1124649155488833,0.7227990022829854,1.1217397885250284,8,design,1e-06
fine,F6,6,0.00012912107922602445,0.02264162258301739,0.41846781969070435,0.6953906315757631,0.6978027150435132,1.0418895739944134,8,design,1e-06
fine,F7,7,0.00010431943519506603,0.02775889238019482,0.42650139331817627,0.5618196375120044,0.8555142370418939,1.0618913428534045,8,design,1e-06
fine,F8,8,7.314658432733268e-05,0.029725686540359002,0.46437501907348633,0.3939360620116449,0.9161297825869248,1.1561880460813598,8,design,1e-06
fine,F9,9,5.061406045570038e-05,0.0320930060566982,0.3897482752799988,0.27258557377213627,0.9890893056873599,0.9703844486696037,8,design,1e-06
fine,F10,10,3.30610855598934e-05,0.03349556583219667,0.4179117679595947,0.17805279591746848,1.0323154488564341,1.0405051318127592,8,design,1e-06
fine,F11,11,2.2610109226661734e-05,0.03913933576188963,0.38128048181533813,0.12176832961256985,1.206253423733491,0.9493015713002309,8,design,1e-06
fine,F12,12,1.384327970299637e-05,0.04498977365203577,0.3706860840320587,0.07455395411384047,1.3865607947696776,0.9229239334658406,8,design,1e-06
fine,F13,13,7.480603926524054e-06,0.0522309863299019,0.34423184394836426,0.04028731730105645,1.6097311019460063,0.8570589000410048,8,design,1e-06
fine,F14,14,3.7274903661455028e-06,0.07448048990125802,0.3670486509799957,0.02007466089536883,2.295448918482173,0.9138675535132597,8,design,1e-06
fine,F15,15,7.277019449247746e-07,0.06917559490277672,0.33060845732688904,0.003919089881477369,2.1319548879908443,0.8231397697864944,8,design,1e-06
fine,F16,16,1.7112240513483812e-08,0.009790208936638572,0.26488038897514343,9.215917191582361e-05,0.3017290104444108,0.6594918477429511,8,design,1e-06
coarse,F1,1,0.0016865209909155965,0.00955763497843378,0.30367809534072876,5.881851643172284,0.39709382680772354,1.109414409341524,9,confirmation,1e-06
coarse,F2,2,0.0009636754402890801,0.015957836046458826,0.36605584621429443,3.3608807731897183,0.6630048330530592,1.3372964222466814,9,confirmation,1e-06
coarse,F3,3,0.0006087353103794158,0.01743857826131643,0.35444360971450806,2.123003985659462,0.7245256584392894,1.2948739271928646,9,confirmation,1e-06
coarse,F4,4,0.00039420402026735246,0.018353193613461886,0.29379168152809143,1.374812158783671,0.7625254472008444,1.073296789701732,9,confirmation,1e-06
coarse,F5,5,0.00026629757485352457,0.018750276305350384,0.29316848516464233,0.928730111668907,0.77902315673222,1.0710200926463058,9,confirmation,1e-06
coarse,F6,6,0.00021446975006256253,0.022296337212955934,0.3238581418991089,0.747977201950737,0.9263523756312145,1.1831373244168777,9,confirmation,1e-06
coarse,F7,7,0.00013890123227611184,0.021171677596727525,0.2705856263637543,0.4844270813720283,0.8796258170346621,0.9885190846966879,9,confirmation,1e-06
coarse,F8,8,0.0001067270350176841,0.023727065422717936,0.28287604451179504,0.3722174758992297,0.9857952546717005,1.0334191522335654,9,confirmation,1e-06
