condition,seed,metric,status,threshold,natural_load_error,calibrated_load_error,natural_mean_margin,calibrated_mean_margin,margin_delta_cal_minus_nat,calibrated_validity,calibrated_validity_reason
C2_orthogonal_equal_singular,20,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,20,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,20,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,20,M4_matrix_response,ok,2.220446049250313e-16,0.49139999999999995,0.0032999999999999696,1.8380852395694091e-16,1.5616397064377453e-16,-2.7644553313166385e-17,False,degenerate_scores
C2_orthogonal_equal_singular,21,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,21,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,21,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,21,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,21,M4_matrix_response,ok,3.3306690738754696e-16,0.5,0.11939999999999995,3.436473328122247e-16,1.8239854071566697e-16,-1.6124879209655773e-16,False,degenerate_scores
C2_orthogonal_equal_singular,22,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,22,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,22,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,22,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,22,M4_matrix_response,ok,0.0,0.10219999999999996,0.10219999999999996,6.893374759897597e-17,6.893374759897597e-17,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,23,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,23,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,23,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,23,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,23,M4_matrix_response,ok,0.0,0.42779999999999996,0.42779999999999996,9.049427873719651e-17,9.049427873719651e-17,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,24,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,24,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,24,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,24,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,24,M4_matrix_response,ok,-1.1102230246251565e-16,0.2814,0.13580000000000003,1.2753131883869174e-16,3.489430966396867e-17,-9.263700917472307e-17,False,degenerate_scores
C2_orthogonal_equal_singular,25,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,25,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,25,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,25,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,25,M4_matrix_response,ok,0.0,0.04920000000000002,0.04920000000000002,7.537304114180187e-17,7.537304114180187e-17,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,26,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,26,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,26,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,26,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,26,M4_matrix_response,ok,1.1102230246251565e-16,0.4941,0.24870000000000003,1.3073986337985843e-16,1.3073986337985843e-16,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,27,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,27,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,27,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,27,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,27,M4_matrix_response,ok,3.3306690738754696e-16,0.5,0.10209999999999997,3.4422464878502976e-16,1.778022173937188e-16,-1.6642243139131095e-16,False,degenerate_scores
C2_orthogonal_equal_singular,28,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,28,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,28,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,28,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,28,M4_matrix_response,ok,1.1102230246251565e-16,0.49970000000000003,0.07340000000000002,1.1334266858398222e-16,1.1334266858398222e-16,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,29,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,29,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,29,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,29,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,29,M4_matrix_response,ok,0.0,0.05489999999999995,0.05489999999999995,6.696865284538944e-17,6.696865284538944e-17,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,30,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,30,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,30,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,30,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,30,M4_matrix_response,ok,0.0,0.48939999999999995,0.48939999999999995,4.007905118896815e-18,4.007905118896815e-18,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,31,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,31,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,31,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,31,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,31,M4_matrix_response,ok,0.0,0.5,0.5,6.24389429049188e-17,6.24389429049188e-17,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,32,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,32,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,32,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,32,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,32,M4_matrix_response,ok,-2.220446049250313e-16,0.438,0.29910000000000003,2.353561789902869e-16,-7.925882172798992e-17,-3.1461500071827687e-16,False,degenerate_scores
C2_orthogonal_equal_singular,33,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,33,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,33,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,33,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,33,M4_matrix_response,ok,-2.220446049250313e-16,0.4669,0.3097,2.268518706216582e-16,-9.549028234800971e-17,-3.2234215296966795e-16,False,degenerate_scores
C2_orthogonal_equal_singular,34,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,34,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,34,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,34,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,34,M4_matrix_response,ok,1.1102230246251565e-16,0.45920000000000005,0.09060000000000001,1.287969730867644e-16,1.287969730867644e-16,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,35,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,35,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,35,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,35,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,35,M4_matrix_response,ok,0.0,0.5,0.5,6.512568262451168e-17,6.512568262451168e-17,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,36,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,36,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,36,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,36,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,36,M4_matrix_response,ok,0.0,0.4968,0.4968,9.769962616701378e-19,9.769962616701378e-19,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,37,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,37,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,37,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,37,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,37,M4_matrix_response,ok,2.220446049250313e-16,0.5,0.365,2.268629728519045e-16,2.0423662761004379e-16,-2.2626345241860713e-17,False,degenerate_scores
C2_orthogonal_equal_singular,38,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,38,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,38,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,38,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,38,M4_matrix_response,ok,-1.1102230246251565e-16,0.2823,0.13460000000000005,1.2775336344361677e-16,3.518296765037121e-17,-9.257039579324556e-17,False,degenerate_scores
C2_orthogonal_equal_singular,39,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,39,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,39,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,39,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,39,M4_matrix_response,ok,2.220446049250313e-16,0.5,0.29800000000000004,2.9453106620280776e-16,2.658651077069862e-16,-2.866595849582154e-17,False,degenerate_scores
C2_orthogonal_equal_singular,40,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,40,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,40,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,40,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,40,M4_matrix_response,ok,2.220446049250313e-16,0.5,0.366,2.268074617006732e-16,2.0438095660324507e-16,-2.2426505097428157e-17,False,degenerate_scores
C2_orthogonal_equal_singular,41,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,41,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,41,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,41,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,41,M4_matrix_response,ok,-1.1102230246251565e-16,0.2818,0.1341,1.2775336344361677e-16,3.5405012255296244e-17,-9.234835118832053e-17,False,degenerate_scores
C2_orthogonal_equal_singular,42,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,42,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,42,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,42,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,42,M4_matrix_response,ok,2.220446049250313e-16,0.42079999999999995,0.005099999999999993,1.4185319585635626e-16,1.195821219823756e-16,-2.2271073873980653e-17,False,degenerate_scores
C2_orthogonal_equal_singular,43,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,43,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,43,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,43,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,43,M4_matrix_response,ok,0.0,0.3832,0.3832,3.4616753907812383e-17,3.4616753907812383e-17,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,44,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,44,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,44,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,44,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,44,M4_matrix_response,ok,1.1102230246251565e-16,0.5,0.06130000000000002,1.1690648449302898e-16,1.1690648449302898e-16,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,45,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,45,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,45,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,45,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,45,M4_matrix_response,ok,-2.220446049250313e-16,0.4942,0.033299999999999996,3.012146088110512e-16,7.275291480368651e-17,-2.284616940073647e-16,False,degenerate_scores
C2_orthogonal_equal_singular,46,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,46,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,46,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,46,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,46,M4_matrix_response,ok,0.0,0.1129,0.1129,6.514788708500418e-17,6.514788708500418e-17,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,47,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,47,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,47,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,47,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,47,M4_matrix_response,ok,0.0,0.03979999999999995,0.03979999999999995,6.976641486744483e-17,6.976641486744483e-17,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,48,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,48,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,48,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,48,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
C2_orthogonal_equal_singular,48,M4_matrix_response,ok,-2.220446049250313e-16,0.4656,0.32120000000000004,2.3617774402850955e-16,-1.0075273948473295e-16,-3.369304835132425e-16,False,degenerate_scores
C2_orthogonal_equal_singular,49,M1_signed_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,49,M2_unsigned_prototype,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values,0.0,,,,,,False,undefined_prototype_equal_singular_values/undefined_prototype_equal_singular_values
C2_orthogonal_equal_singular,49,M3_top1_projection,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values,0.0,,,,,,False,undefined_top_direction_equal_singular_values/undefined_top_direction_equal_singular_values
C2_orthogonal_equal_singular,49,M3_fullspan_control,ok,0.0,0.5,0.5,0.0,0.0,0.0,False,degenerate_scores
