condition,seed,s1_0,s1_1,s2_0,s2_1,gap1,gap2,dominant_direction_angle_deg,matrix_distance_fro,g_distance_fro
C1_random_unconstrained,98,1.4125993413674314,0.3666187833519783,2.109536823494834,0.25893720997021336,1.045980558015453,1.8505996135246205,15.71369145494694,3.462857680117216,2.68826335453467
C1_random_unconstrained,99,0.615652778240161,0.32756813456732414,1.827372237238019,0.16759763081629803,0.2880846436728368,1.659774606421721,30.42504091944167,1.5770069434222755,3.038239841411586
C2_orthogonal_equal_singular,0,1.0,1.0,1.0000000000000002,1.0,0.0,2.220446049250313e-16,0.0,2.0,3.140341270964657e-16
C2_orthogonal_equal_singular,1,1.0,1.0,1.0000000000000002,0.9999999999999999,0.0,3.3306690738754696e-16,90.0,1.9999999999999998,1.5727713004127228e-16
C2_orthogonal_equal_singular,2,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9392497461872362,3.569080452824445e-16
C2_orthogonal_equal_singular,3,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,0.0,0.0,1.4731411386724025,2.264691955353317e-16
C2_orthogonal_equal_singular,4,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,90.0,2.52752344072506,3.6914345601239814e-16
C2_orthogonal_equal_singular,5,1.0000000000000002,1.0,1.0,1.0,2.220446049250313e-16,0.0,0.0,2.7502615591659274,3.0197232688300287e-16
C2_orthogonal_equal_singular,6,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,1.9999999999999998,3.5121717969781266e-16
C2_orthogonal_equal_singular,7,1.0000000000000002,1.0,1.0,1.0,2.220446049250313e-16,0.0,0.0,0.18728437047231877,4.02166591404465e-16
C2_orthogonal_equal_singular,8,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,90.0,2.0,4.31777883089549e-17
C2_orthogonal_equal_singular,9,1.0000000000000002,0.9999999999999998,1.0,1.0,4.440892098500626e-16,0.0,0.0,0.03766165059444168,4.0824400657276966e-16
C2_orthogonal_equal_singular,10,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.9999999999999998,4.3886918495573256e-17
C2_orthogonal_equal_singular,11,1.0,1.0,1.0000000000000002,0.9999999999999999,0.0,3.3306690738754696e-16,90.0,2.516371674014181,1.6616601949363206e-16
C2_orthogonal_equal_singular,12,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,0.0,0.0,0.9168456111060977,1.5729706940630934e-16
C2_orthogonal_equal_singular,13,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.8505480110990997,1.1117897192484706e-16
C2_orthogonal_equal_singular,14,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,3.5144995475791306e-16
C2_orthogonal_equal_singular,15,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,0.0,0.0,1.9999999999999998,1.4298708409166719e-16
C2_orthogonal_equal_singular,16,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,3.3306690738754696e-16,1.1102230246251565e-16,90.0,2.0,2.3677927096105303e-16
C2_orthogonal_equal_singular,17,1.0000000000000002,0.9999999999999999,1.0,1.0,3.3306690738754696e-16,0.0,0.0,2.7771307319140086,2.1424057762034007e-16
C2_orthogonal_equal_singular,18,1.0,1.0,1.0000000000000002,1.0,0.0,2.220446049250313e-16,0.0,1.9322234051379514,3.251191039412386e-16
C2_orthogonal_equal_singular,19,1.0,0.9999999999999998,1.0,1.0,2.220446049250313e-16,0.0,0.0,1.406831163085423,1.1614741224613871e-16
C2_orthogonal_equal_singular,20,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,3.3306690738754696e-16,1.1102230246251565e-16,90.0,0.8510085305566081,4.1018502252594595e-16
C2_orthogonal_equal_singular,21,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,0.0,2.0,4.968679643153769e-16
C2_orthogonal_equal_singular,22,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.759623081928959e-16
C2_orthogonal_equal_singular,23,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,0.0,2.3221701406381983,2.1839292309880642e-16
C2_orthogonal_equal_singular,24,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,0.0,0.0,0.5985507398559939,1.5724154015331786e-16
C2_orthogonal_equal_singular,25,1.0,0.9999999999999999,1.0,1.0,1.1102230246251565e-16,0.0,90.0,2.159392070894186,1.4723921551193838e-16
C2_orthogonal_equal_singular,26,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.3743214048353627,1.7236954313718535e-16
C2_orthogonal_equal_singular,27,1.0,1.0,0.9999999999999999,0.9999999999999999,0.0,0.0,0.0,0.01644945715351415,5.173335830717483e-16
C2_orthogonal_equal_singular,28,1.0,1.0,1.0,0.9999999999999998,0.0,2.220446049250313e-16,90.0,2.0,2.224979954339406e-16
C2_orthogonal_equal_singular,29,1.0,0.9999999999999999,1.0000000000000002,0.9999999999999999,1.1102230246251565e-16,3.3306690738754696e-16,90.0,1.9999999999999998,1.3611310528430544e-16
C2_orthogonal_equal_singular,30,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.659626234355616e-17
C2_orthogonal_equal_singular,31,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,90.0,2.0,1.1247132093548726e-16
C2_orthogonal_equal_singular,32,1.0,1.0,1.0000000000000002,1.0,0.0,2.220446049250313e-16,0.0,2.6892620442310218,3.2725927032405893e-16
C2_orthogonal_equal_singular,33,0.9999999999999998,0.9999999999999998,1.0,1.0,0.0,0.0,0.0,1.9999999999999998,3.1443108863427185e-16
C2_orthogonal_equal_singular,34,1.0000000000000002,0.9999999999999999,1.0,0.9999999999999999,3.3306690738754696e-16,1.1102230246251565e-16,0.0,2.0,2.588224131765171e-16
C2_orthogonal_equal_singular,35,1.0,1.0,1.0,0.9999999999999999,0.0,1.1102230246251565e-16,0.0,0.4473373187251686,1.112905700586851e-16
C2_orthogonal_equal_singular,36,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.7464356588402423,2.243326985500284e-17
