3.775469958782196045e-01,3.032768964767456055e-01,1.623681038618087769e-01,4.033447504043579102e-01,4.119858443737030029e-01,1.316961646080017090e-01,3.821001946926116943e-01,5.179992914199829102e-01,7.001220583915710449e-01,7.205266356468200684e-01,1.000000715255737305e+00,6.601690053939819336e-01,7.162884473800659180e-01,6.837725639343261719e-01,4.033161997795104980e-01,5.506858825683593750e-01,5.539387464523315430e-01,4.743623137474060059e-01,3.607805073261260986e-01,6.122976168990135193e-02,1.977542638778686523e-01,2.245662501081824303e-03,3.378388285636901855e-01,2.902589738368988037e-01,3.405902683734893799e-01,2.697599828243255615e-01,4.059180617332458496e-01,6.695245206356048584e-02
4.357127249240875244e-01,3.430048525333404541e-01,1.797877848148345947e-01,4.448474645614624023e-01,4.562158584594726562e-01,5.716802179813385010e-02,5.292049050331115723e-01,5.088623166084289551e-01,7.827085852622985840e-01,8.401990532875061035e-01,6.601690053939819336e-01,1.000001072883605957e+00,7.693441510200500488e-01,7.504572272300720215e-01,5.161202549934387207e-01,5.708340406417846680e-01,6.517741680145263672e-01,4.880805015563964844e-01,3.609791994094848633e-01,2.983520552515983582e-02,1.982354670763015747e-01,1.484195818193256855e-04,3.529468476772308350e-01,2.700267434120178223e-01,3.895176649093627930e-01,3.340901434421539307e-01,4.919319450855255127e-01,6.972989439964294434e-02
4.124443233013153076e-01,3.234029710292816162e-01,2.019634395837783813e-01,4.345642030239105225e-01,4.202872216701507568e-01,1.178186237812042236e-01,4.258699715137481689e-01,4.954802691936492920e-01,7.390832901000976562e-01,7.770498991012573242e-01,7.162884473800659180e-01,7.693441510200500488e-01,9.999997615814208984e-01,7.819091081619262695e-01,4.978472590446472168e-01,6.204757690429687500e-01,6.227664947509765625e-01,4.995169937610626221e-01,3.888756632804870605e-01,5.228725075721740723e-02,1.961592733860015869e-01,3.899968415498733521e-02,3.382873535156250000e-01,2.639664113521575928e-01,3.464992344379425049e-01,2.810774147510528564e-01,4.325728416442871094e-01,1.951976865530014038e-02
4.397925436496734619e-01,3.121537864208221436e-01,2.119508385658264160e-01,4.494409263134002686e-01,4.410623013973236084e-01,8.637058734893798828e-02,4.611734151840209961e-01,4.662993252277374268e-01,7.306475639343261719e-01,7.620388269424438477e-01,6.837725639343261719e-01,7.504572272300720215e-01,7.819091081619262695e-01,1.000000357627868652e+00,4.726884365081787109e-01,6.146547794342041016e-01,6.520880460739135742e-01,5.249412059783935547e-01,3.995658457279205322e-01,8.438146859407424927e-02,1.818086355924606323e-01,2.383516356348991394e-02,3.246214687824249268e-01,2.609602212905883789e-01,3.452889025211334229e-01,2.918174564838409424e-01,4.170802533626556396e-01,6.453701294958591461e-03
2.986958026885986328e-01,1.967615634202957153e-01,1.315333694219589233e-01,3.057478964328765869e-01,2.462002784013748169e-01,7.941264659166336060e-02,2.795513272285461426e-01,1.733040511608123779e-01,4.827023744583129883e-01,5.338065624237060547e-01,4.033161997795104980e-01,5.161202549934387207e-01,4.978472590446472168e-01,4.726884365081787109e-01,1.000000119209289551e+00,3.302503526210784912e-01,4.044749438762664795e-01,2.939530909061431885e-01,2.558456957340240479e-01,2.016728930175304413e-02,9.080494940280914307e-02,7.755503058433532715e-03,2.715882062911987305e-01,1.476913690567016602e-01,1.947928965091705322e-01,1.878318339586257935e-01,3.141826093196868896e-01,1.474504917860031128e-02
3.396360874176025391e-01,2.986233830451965332e-01,1.483918875455856323e-01,3.297202289104461670e-01,3.636810183525085449e-01,1.765297949314117432e-01,3.111028075218200684e-01,4.214100539684295654e-01,5.645274519920349121e-01,5.664640069007873535e-01,5.506858825683593750e-01,5.708340406417846680e-01,6.204757690429687500e-01,6.146547794342041016e-01,3.302503526210784912e-01,9.999999403953552246e-01,5.496341586112976074e-01,5.168538093566894531e-01,3.745191693305969238e-01,1.242358312010765076e-01,2.009740024805068970e-01,3.510463610291481018e-02,2.266461402177810669e-01,2.049908936023712158e-01,3.084542453289031982e-01,2.510486841201782227e-01,3.357897996902465820e-01,5.222798511385917664e-02
3.578847348690032959e-01,2.646415829658508301e-01,1.830187439918518066e-01,3.882408142089843750e-01,3.507100045680999756e-01,1.178363263607025146e-01,4.604576528072357178e-01,4.050385653972625732e-01,6.197512745857238770e-01,6.118006706237792969e-01,5.539387464523315430e-01,6.517741680145263672e-01,6.227664947509765625e-01,6.520880460739135742e-01,4.044749438762664795e-01,5.496341586112976074e-01,9.999999403953552246e-01,4.781605303287506104e-01,4.349796175956726074e-01,1.246674209833145142e-01,1.958615183830261230e-01,4.581316560506820679e-02,2.733819186687469482e-01,2.622027993202209473e-01,3.689636886119842529e-01,2.784867882728576660e-01,3.823635280132293701e-01,1.030197646468877792e-02
2.969181537628173828e-01,2.349070906639099121e-01,1.408410817384719849e-01,2.853440344333648682e-01,3.135266304016113281e-01,1.216298565268516541e-01,2.937283813953399658e-01,3.083622455596923828e-01,4.694460332393646240e-01,4.924994409084320068e-01,4.743623137474060059e-01,4.880805015563964844e-01,4.995169937610626221e-01,5.249412059783935547e-01,2.939530909061431885e-01,5.168538093566894531e-01,4.781605303287506104e-01,1.000000238418579102e+00,3.593527674674987793e-01,1.257232278585433960e-01,1.959939002990722656e-01,7.127295434474945068e-02,2.707352042198181152e-01,2.499524354934692383e-01,3.594763278961181641e-01,2.861338555812835693e-01,3.352303802967071533e-01,2.276679873466491699e-02
1.863798946142196655e-01,2.299707978963851929e-01,1.199230030179023743e-01,2.826170325279235840e-01,2.738403081893920898e-01,1.613162010908126831e-01,3.143177628517150879e-01,2.721006870269775391e-01,3.858445584774017334e-01,3.552943766117095947e-01,3.607805073261260986e-01,3.609791994094848633e-01,3.888756632804870605e-01,3.995658457279205322e-01,2.558456957340240479e-01,3.745191693305969238e-01,4.349796175956726074e-01,3.593527674674987793e-01,1.000000953674316406e+00,1.969235241413116455e-01,3.502496182918548584e-01,1.213302761316299438e-01,1.359257549047470093e-01,2.152873277664184570e-01,4.015716910362243652e-01,3.243066966533660889e-01,3.364280760288238525e-01,1.223579272627830505e-01
1.960527524352073669e-02,7.450168579816818237e-02,1.017200946807861328e-02,1.294039785861968994e-01,1.006503105163574219e-01,1.130376979708671570e-01,1.141851767897605896e-02,8.617641031742095947e-02,7.877714186906814575e-02,1.508019305765628815e-02,6.122976168990135193e-02,2.983520552515983582e-02,5.228725075721740723e-02,8.438146859407424927e-02,2.016728930175304413e-02,1.242358312010765076e-01,1.246674209833145142e-01,1.257232278585433960e-01,1.969235241413116455e-01,1.000000000000000000e+00,1.107770502567291260e-01,3.591954335570335388e-02,5.597772821784019470e-02,6.750509887933731079e-02,1.325319856405258179e-01,1.237293332815170288e-01,1.676841080188751221e-01,7.402491755783557892e-03
