condition,seed,W_E0_A,W_E0_B,W_E1_A,W_E1_B,b_E0,b_E1,logit_A_E0,logit_A_E1,logit_B_E0,logit_B_E1,p_A_E0,p_A_E1,p_B_E0,p_B_E1,delta_A_E1_minus_E0,delta_B_E1_minus_E0,top1_A,top1_B,initial_pattern
ntp_no_router_prior,0,0.0028780412394553423,0.018956921994686127,-0.01935652643442154,-0.011866540648043156,-0.00010439736797707155,-0.003592400113120675,0.0027736439369618893,-0.02294892631471157,0.01885252445936203,-0.015458940528333187,0.5064302682876587,0.4935697019100189,0.5085770487785339,0.49142301082611084,-0.025722570717334747,-0.03431146591901779,0,0,collapsed
ntp_no_router_prior,1,0.004882522858679295,-0.007187173701822758,0.020685123279690742,0.03792835772037506,0.002053708303719759,-0.004940035752952099,0.006936231162399054,0.015745088458061218,-0.005133465398102999,0.03298832103610039,0.49779781699180603,0.5022022128105164,0.4904707074165344,0.5095292925834656,0.008808856830000877,0.0381217859685421,1,1,collapsed
ntp_no_router_prior,2,-0.007148543372750282,0.003720653709024191,0.002338877646252513,-0.002411031164228916,0.0020861683879047632,0.005001815967261791,-0.005062375217676163,0.007340693846344948,0.005806822329759598,0.002590784803032875,0.4968993067741394,0.5031007528305054,0.5008040070533752,0.49919599294662476,0.01240306906402111,-0.0032160375267267227,1,0,split
ntp_no_prior_no_expert_advantage,0,0.0028780412394553423,0.018956921994686127,-0.01935652643442154,-0.011866540648043156,-0.00010439736797707155,-0.003592400113120675,0.0027736439369618893,-0.02294892631471157,0.01885252445936203,-0.015458940528333187,0.5064302682876587,0.4935697019100189,0.5085770487785339,0.49142301082611084,-0.025722570717334747,-0.03431146591901779,0,0,collapsed
ntp_no_prior_no_expert_advantage,1,0.004882522858679295,-0.007187173701822758,0.020685123279690742,0.03792835772037506,0.002053708303719759,-0.004940035752952099,0.006936231162399054,0.015745088458061218,-0.005133465398102999,0.03298832103610039,0.49779781699180603,0.5022022128105164,0.4904707074165344,0.5095292925834656,0.008808856830000877,0.0381217859685421,1,1,collapsed
ntp_no_prior_no_expert_advantage,2,-0.007148543372750282,0.003720653709024191,0.002338877646252513,-0.002411031164228916,0.0020861683879047632,0.005001815967261791,-0.005062375217676163,0.007340693846344948,0.005806822329759598,0.002590784803032875,0.4968993067741394,0.5031007528305054,0.5008040070533752,0.49919599294662476,0.01240306906402111,-0.0032160375267267227,1,0,split
