band,x_source_energy_fraction,a_source_energy_fraction,h_energy_fraction,a_norm_share_in_band,x_norm_share_in_band,cross_term_over_h_energy,a_shapley_share_in_h_band,x_shapley_share_in_h_band,a_to_x_norm_ratio,a_adjacent_cosine,a_between_cosine,a_sequence_gap,a_sequence_accuracy,h_adjacent_cosine,h_between_cosine,h_sequence_gap,h_sequence_accuracy,x_own_adjacent_cosine,x_own_between_cosine,x_own_sequence_gap,x_own_sequence_accuracy,a_own_adjacent_cosine,a_own_between_cosine,a_own_sequence_gap,a_own_sequence_accuracy
0_1,0.9078238980426272,0.0993927010792493,0.9080600152589474,0.008512052054357745,0.9914879479456423,0.01259759295603665,0.013195583773627687,0.9868043972442933,0.036567904298317744,0.6145654839498026,0.13926087292256178,0.47530461102724075,0.509765625,0.5715810137766378,0.2267428998042036,0.3448381139724343,0.5015190972222222,0.5376356895323153,0.23333601891580555,0.30429967061650975,0.4461805555555556,0.6448777516682943,0.0995371609374329,0.5453405907308614,0.6271701388888888
1_2,0.010668403095829523,0.029286596783914907,0.011476263183842412,0.0340091954369493,0.9659908045630509,0.14081547589237367,0.09775651384281316,0.9022434757968577,0.17597209797657118,0.6152503689130148,0.029844025029214443,0.5854063438838003,0.5009403935185185,0.41703019981031064,0.009967969467214533,0.40706223034309613,0.3648726851851852,0.3699628821125737,0.014305568278629196,0.3556573138339445,0.3421585648148148,0.5772954909889786,0.014321786646851924,0.5629737043421267,0.4136284722222222
2_5,0.01983896645893048,0.0577707407474714,0.021124060498071626,0.033986542634352045,0.9660134573656483,0.11331307168427802,0.08509351040713296,0.914906496668415,0.17785395528792364,0.5762345316233458,0.022146991048767058,0.5540875405745788,0.6105324074074074,0.3502484052269547,-0.00020114028787550828,0.3504495455148302,0.3793402777777778,0.31508352552299146,0.0003054959126058276,0.31477802961038565,0.35756655092592593,0.5279043449295892,0.006171096168044541,0.5217332487615446,0.4484230324074074
5_10,0.01831430421259134,0.07060621876484102,0.019352968470575035,0.04200251864711592,0.9579974813528841,0.09513988644087033,0.08427665419224951,0.9157233518291029,0.2022953356955423,0.5477595252019388,0.024355218478443998,0.5234043067234948,0.6675347222222222,0.3139706667926576,0.0007065006777540677,0.3132641661149036,0.32523148148148145,0.2870850742415146,0.0009316833112043915,0.28615339093031017,0.31958912037037035,0.46542552996564795,0.007892060733865947,0.457533469231782,0.32544849537037035
10_20,0.018779626023919208,0.12687671702394696,0.01956706607999645,0.07274940376505776,0.9272505962349423,0.06803336142661684,0.10120684236551902,0.898793155498577,0.274814341035631,0.5269769661956363,0.024286627217575355,0.5026903389780609,0.7399450231481481,0.29590718227404134,-0.0037613101547456745,0.299668492428787,0.26707175925925924,0.2691982689279097,-0.0034947538558669665,0.27269302278377666,0.2782118055555556,0.38694453625767317,0.0077414452529477856,0.37920309100472543,0.22728587962962962
20_50,0.018571703573118728,0.2803063330098495,0.017791806678609634,0.15413496729739182,0.8458650327026083,-0.11378955140127081,0.1169485328321426,0.8830514762836033,0.4232525186203295,0.48833900027804905,0.024626400149254886,0.4637126001287942,0.8274016203703703,0.1649895173807939,-0.0018363482544103775,0.16682586563520427,0.10669849537037036,0.14775271699936302,-0.002028645985925929,0.14978136298528893,0.12839988425925927,0.2185628745290968,0.007539685731495006,0.21102318879760182,0.09816261574074074
50_100,0.005999540689756395,0.3357607186118114,0.002624275502513131,0.374478305735382,0.625521694264618,-2.319166472213338,0.1298915682048891,0.8701084383066415,0.7758654706636096,0.46775270612151537,0.025581061184682227,0.44217164493683314,0.8501880787037037,-0.10846582303444545,-0.0016620704165554209,-0.10680375261789002,0.02141203703703704,-0.10005328928430875,-0.001277831673548833,-0.09877545761075991,0.03392650462962963,-0.11853641202604329,0.006740489799994975,-0.12527690182603826,0.019169560185185185
