layer,a_band,h_band,energy_fraction,a_band_adjacent_cosine,a_band_sequence_gap,a_band_sequence_accuracy
4,0_1,10_20,0.11268076508629245,0.526756227016449,0.45418424904346466,0.587890625
4,0_1,20_50,0.23247288067177999,0.526756227016449,0.45418424904346466,0.587890625
4,0_1,50_100,0.29704976770287056,0.526756227016449,0.45418424904346466,0.587890625
4,1_2,0_1,0.03183824266832008,0.34055209159851074,0.3232989329844713,0.3515625
4,1_2,1_2,0.01911634105463648,0.34055209159851074,0.3232989329844713,0.3515625
4,1_2,2_5,0.04495371135536653,0.34055209159851074,0.3232989329844713,0.3515625
4,1_2,5_10,0.05885759532423271,0.34055209159851074,0.3232989329844713,0.3515625
4,1_2,10_20,0.14395777211707972,0.34055209159851074,0.3232989329844713,0.3515625
4,1_2,20_50,0.3054632231476172,0.34055209159851074,0.3232989329844713,0.3515625
4,1_2,50_100,0.3958131973692811,0.34055209159851074,0.3232989329844713,0.3515625
4,2_5,0_1,0.014967925117721893,0.3029460906982422,0.2962369164451957,0.47265625
4,2_5,1_2,0.009914315058342903,0.3029460906982422,0.2962369164451957,0.47265625
4,2_5,2_5,0.03224783266847186,0.3029460906982422,0.2962369164451957,0.47265625
4,2_5,5_10,0.05802905316659913,0.3029460906982422,0.2962369164451957,0.47265625
4,2_5,10_20,0.12959473569971341,0.3029460906982422,0.2962369164451957,0.47265625
4,2_5,20_50,0.32697485833547796,0.3029460906982422,0.2962369164451957,0.47265625
4,2_5,50_100,0.42827127871409837,0.3029460906982422,0.2962369164451957,0.47265625
4,5_10,0_1,0.011630409695469562,0.25089892745018005,0.24163693189620972,0.328125
4,5_10,1_2,0.007850690669088648,0.25089892745018005,0.24163693189620972,0.328125
4,5_10,2_5,0.025528277240945186,0.25089892745018005,0.24163693189620972,0.328125
4,5_10,5_10,0.048528512140815674,0.25089892745018005,0.24163693189620972,0.328125
4,5_10,10_20,0.11522537441488348,0.25089892745018005,0.24163693189620972,0.328125
4,5_10,20_50,0.32650403169469044,0.25089892745018005,0.24163693189620972,0.328125
4,5_10,50_100,0.46473273829569417,0.25089892745018005,0.24163693189620972,0.328125
4,10_20,0_1,0.007172358186769689,0.19683000445365906,0.19508263864554465,0.193359375
4,10_20,1_2,0.006992830935345311,0.19683000445365906,0.19508263864554465,0.193359375
4,10_20,2_5,0.02192043004494396,0.19683000445365906,0.19508263864554465,0.193359375
4,10_20,5_10,0.041284411692482856,0.19683000445365906,0.19508263864554465,0.193359375
4,10_20,10_20,0.10104504678440329,0.19683000445365906,0.19508263864554465,0.193359375
4,10_20,20_50,0.32558847061554663,0.19683000445365906,0.19508263864554465,0.193359375
4,10_20,50_100,0.4959964724382747,0.19683000445365906,0.19508263864554465,0.193359375
4,20_50,0_1,0.007067351488346377,0.10689038783311844,0.098252116702497,0.109375
4,20_50,1_2,0.006605230369357472,0.10689038783311844,0.098252116702497,0.109375
4,20_50,2_5,0.0220169578241471,0.10689038783311844,0.098252116702497,0.109375
4,20_50,5_10,0.03828523877367687,0.10689038783311844,0.098252116702497,0.109375
4,20_50,10_20,0.09401751159784721,0.10689038783311844,0.098252116702497,0.109375
4,20_50,20_50,0.31223807393973557,0.10689038783311844,0.098252116702497,0.109375
4,20_50,50_100,0.519769686761996,0.10689038783311844,0.098252116702497,0.109375
4,50_100,0_1,0.008249033449016195,-0.05855513736605644,-0.06411005929112434,0.021484375
4,50_100,1_2,0.008326028377769577,-0.05855513736605644,-0.06411005929112434,0.021484375
4,50_100,2_5,0.026441040339332793,-0.05855513736605644,-0.06411005929112434,0.021484375
4,50_100,5_10,0.04538188688652123,-0.05855513736605644,-0.06411005929112434,0.021484375
