layer,a_centered_adjacent_cosine,a_centered_between_cosine,a_centered_sequence_centroid_accuracy,a_centered_sequence_gap,a_centered_within_cosine,a_raw_adjacent_cosine,a_raw_between_cosine,a_raw_sequence_centroid_accuracy,a_raw_sequence_gap,a_raw_within_cosine,attention_common_centered_sequence_accuracy,attention_common_centered_sequence_gap,attention_energy_common,attention_energy_middle,attention_energy_tail,attention_middle_centered_sequence_accuracy,attention_middle_centered_sequence_gap,attention_tail_centered_sequence_accuracy,attention_tail_centered_sequence_gap,h_centered_adjacent_cosine,h_centered_between_cosine,h_centered_sequence_centroid_accuracy,h_centered_sequence_gap,h_centered_within_cosine,h_optimal_energy_top1,h_optimal_energy_top10,h_optimal_energy_top5,h_raw_adjacent_cosine,h_raw_between_cosine,h_raw_sequence_centroid_accuracy,h_raw_sequence_gap,h_raw_within_cosine,h_recovery_a_top1,h_recovery_a_top10,h_recovery_a_top5,h_recovery_x_top1,h_recovery_x_top10,h_recovery_x_top5,ha_overlap_top1,ha_overlap_top10,ha_overlap_top5,hx_overlap_top1,hx_overlap_top10,hx_overlap_top5,x_centered_adjacent_cosine,x_centered_between_cosine,x_centered_sequence_centroid_accuracy,x_centered_sequence_gap,x_centered_within_cosine,x_raw_adjacent_cosine,x_raw_between_cosine,x_raw_sequence_centroid_accuracy,x_raw_sequence_gap,x_raw_within_cosine,x_to_a_norm_ratio
10,0.580194354057312,0.002512534847483039,0.8779296875,0.1115426963660866,0.11405523121356964,0.7007327675819397,0.2839200496673584,0.90478515625,0.07842016220092773,0.36234021186828613,0.498046875,0.2310531884431839,0.0853067396104649,0.12175159612545705,0.7929417208780378,0.84521484375,0.1910971449688077,0.9365234375,0.08894391148351133,0.5033085346221924,0.20721367001533508,0.63525390625,0.04802638292312622,0.2552400529384613,0.9992674582095606,0.9997232753828794,0.9995606557258492,0.659942626953125,0.4535622000694275,0.66650390625,0.033740460872650146,0.48730266094207764,0.5566280003534217,0.6609365968481233,0.6255023427925315,0.9999835150248988,0.9999577011573707,0.9999668387434416,0.15725435316562653,0.14681878685951233,0.1150418221950531,0.8588424324989319,0.770174503326416,0.8803697824478149,0.4698650538921356,0.2266547977924347,0.5625,0.03535407781600952,0.2620088756084442,0.585031270980835,0.3921114504337311,0.591796875,0.028840631246566772,0.42095208168029785,31.31632423400879
11,0.36496585607528687,0.00528599601238966,0.75537109375,0.052073278464376926,0.057359274476766586,0.47108203172683716,0.1746239960193634,0.80419921875,0.04163922369480133,0.21626321971416473,0.34912109375,0.07628090679645538,0.10363410008190732,0.3041269111455906,0.5922390644444538,0.5673828125,0.029062020359560847,0.84326171875,0.059477234026417136,0.4266912639141083,0.1254189908504486,0.61376953125,0.04463748633861542,0.17005647718906403,0.9986675534216198,0.9995628271250425,0.999245486906949,0.6303707957267761,0.4349191188812256,0.67138671875,0.027566969394683838,0.4624860882759094,0.6877620303100553,0.7545020567184205,0.7178485909433763,0.9999609092311339,0.9998565606876632,0.9998793720216191,0.30006664991378784,0.429476261138916,0.4454599618911743,0.8449990749359131,0.730717658996582,0.7470055222511292,0.47092804312705994,0.173786461353302,0.5673828125,0.04358646273612976,0.21737292408943176,0.643657386302948,0.4407270550727844,0.64208984375,0.029746711254119873,0.4704737663269043,20.94464874267578
12,0.609546959400177,0.009561091661453247,0.77197265625,0.09734884649515152,0.10690993815660477,0.7090747952461243,0.2521299421787262,0.849609375,0.0731445848941803,0.3252745270729065,0.3935546875,0.14827528595924377,0.10107915587835355,0.09090457359562834,0.808016217607543,0.7744140625,0.1696433548349887,0.859375,0.08473494800273329,0.42934539914131165,0.11298033595085144,0.5986328125,0.0474170446395874,0.16039738059043884,0.9985230064719244,0.9994918803651367,0.9991459115617877,0.6563431620597839,0.46649813652038574,0.67138671875,0.028753161430358887,0.49525129795074463,0.602179618021591,0.6586633269535698,0.6426432401001172,0.9999806221188018,0.9999524088867128,0.9999624787619201,0.108790822327137,0.10274551808834076,0.07511705160140991,0.9404550790786743,0.8168068528175354,0.9398451447486877,0.41511213779449463,0.1227966696023941,0.55126953125,0.03929640352725983,0.16209307312965393,0.6107780337333679,0.4187133312225342,0.62158203125,0.027105271816253662,0.44581860303878784,28.817840576171875
13,0.6441321969032288,0.012449294328689575,0.7529296875,0.10538548976182938,0.11783478409051895,0.7385128140449524,0.27294427156448364,0.82958984375,0.06822016835212708,0.3411644399166107,0.36474609375,0.17274869978427887,0.10230015137913202,0.10485006850053107,0.7928499234097577,0.69970703125,0.1506716008298099,0.84765625,0.09255987987853587,0.436895489692688,0.09956726431846619,0.60693359375,0.049698591232299805,0.149265855550766,0.9983426180638582,0.9993993895779253,0.999015604565366,0.669826090335846,0.47401857376098633,0.6669921875,0.02710634469985962,0.501124918460846,0.6347406197002295,0.6992173635678832,0.6757662752014887,0.9999739134892437,0.999935963722742,0.9999506913118495,0.12004516273736954,0.12074664980173111,0.08597037196159363,0.9322202801704407,0.808873176574707,0.9139432311058044,0.4199294447898865,0.11003033071756363,0.5576171875,0.04443395882844925,0.15446428954601288,0.621464192867279,0.4244062006473541,0.630859375,0.0269964337348938,0.4514026343822479,24.999332427978516
14,0.5397065877914429,0.010493566282093525,0.734375,0.06416357588022947,0.074657142162323,0.6217405200004578,0.1798345148563385,0.8095703125,0.05246230959892273,0.23229682445526123,0.3515625,0.09755205363035202,0.09701978798716476,0.0662490638433826,0.8367311840705348,0.7412109375,0.09989420068450272,0.83642578125,0.058119796216487885,0.4419686794281006,0.0925590842962265,0.587890625,0.04958413541316986,0.14214321970939636,0.9982171499430421,0.9993396139650551,0.9989312612705495,0.688001275062561,0.4899895489215851,0.6650390625,0.027370840311050415,0.5173603892326355,0.7375683053462845,0.7928205748132597,0.7711660024004741,0.9999534765485316,0.9999254840952079,0.9999409503648822,0.13775968551635742,0.10783032327890396,0.08532515913248062,0.8644461035728455,0.7894901037216187,0.8970009684562683,0.42114296555519104,0.09669625759124756,0.5712890625,0.0430908203125,0.13978707790374756,0.6484621167182922,0.4552932381629944,0.6337890625,0.024578839540481567,0.47987207770347595,22.759981155395508
15,0.6256787776947021,0.0024756097700446844,0.7978515625,0.08813701779581606,0.09061262756586075,0.7129033207893372,0.23112043738365173,0.8232421875,0.0709516704082489,0.30207210779190063,0.49462890625,0.19189193472266197,0.09558071644009344,0.15831907718835697,0.7461001281801987,0.7724609375,0.12356752203777432,0.85009765625,0.06748718360904604,0.4621351957321167,0.07655228674411774,0.63525390625,0.05581773817539215,0.1323700249195099,0.9977420139004548,0.9991212868192112,0.9986223470156708,0.699999988079071,0.48142486810684204,0.7021484375,0.032358527183532715,0.5137833952903748,0.46934200850137514,0.5777569894765685,0.5462894095871823,0.9999415503822007,0.999863197822839,0.9998875633964006,0.20220111310482025,0.1902482658624649,0.16924040019512177,0.853505551815033,0.7636279463768005,0.8632497191429138,0.4222138226032257,0.09230263531208038,0.576171875,0.043876856565475464,0.13617949187755585,0.6573916077613831,0.45859813690185547,0.64453125,0.026951313018798828,0.4855494499206543,19.147192001342773
16,0.6520507335662842,0.010462883859872818,0.767578125,0.10938834771513939,0.11985123157501221,0.7803381085395813,0.37354904413223267,0.828125,0.0670350193977356,0.44058406352996826,0.44873046875,0.2033352367579937,0.15099162073129715,0.14793999447499045,0.7010684905827644,0.80029296875,0.12270839954726398,0.84521484375,0.0883407830260694,0.4700402021408081,0.05819089338183403,0.65380859375,0.06099528446793556,0.11918617784976959,0.9971191118899181,0.9988432690311112,0.9982263120843947,0.708832323551178,0.4782083034515381,0.720703125,0.037658751010894775,0.5158670544624329,0.49262160043753644,0.624075394245951,0.5762824857163354,0.9999179212791928,0.9998278105266787,0.9998533759899277,0.23976096510887146,0.2110133171081543,0.1941094547510147,0.8284620046615601,0.7606896162033081,0.8604499101638794,0.44154223799705505,0.07253505289554596,0.62744140625,0.04973869025707245,0.12227374315261841,0.6547934412956238,0.4231296479701996,0.6826171875,0.03612333536148071,0.4592529833316803,15.719714164733887
17,0.7406034469604492,0.000987461069598794,0.81591796875,0.10688215657137334,0.10786961764097214,0.8296411037445068,0.3481188714504242,0.82958984375,0.06619459390640259,0.4143134653568268,0.48779296875,0.21529245004057884,0.12156628294872421,0.1768818774212572,0.7015519072413169,0.7626953125,0.12286503985524178,0.88916015625,0.08377142017707229,0.4427917003631592,0.03202185034751892,0.68212890625,0.055489398539066315,0.08751124888658524,0.9945615642955471,0.9980482103471245,0.9967840622485494,0.6641766428947449,0.4195424020290375,0.73779296875,0.032182782888412476,0.45172518491744995,0.527445342916432,0.6539976606888322,0.609169853803427,0.9998493151005283,0.999680533259193,0.9997235487093479,0.24888071417808533,0.19998319447040558,0.18313543498516083,0.76627117395401,0.7882691621780396,0.8716745972633362,0.3741185665130615,0.039034318178892136,0.6337890625,0.0440804623067379,0.08311478048563004,0.5751748085021973,0.35140979290008545,0.6787109375,0.029087603092193604,0.38049739599227905,11.816356658935547
18,0.7012746930122375,0.012346955016255379,0.90234375,0.1461265068501234,0.15847346186637878,0.8144036531448364,0.3894910216331482,0.90087890625,0.08569049835205078,0.475181519985199,0.60498046875,0.3173602297902107,0.1150821730592718,0.15249215173807082,0.7324255662362729,0.89404296875,0.17092700861394405,0.919921875,0.10872675757855177,0.45210179686546326,0.023754913359880447,0.73193359375,0.0622810535132885,0.08603596687316895,0.9921492980952669,0.9969920318261917,0.9952408714878606,0.6842536926269531,0.43566006422042847,0.77294921875,0.038188636302948,0.47384870052337646,0.40349972029952913,0.559410981960709,0.5084045640622507,0.9998280020419663,0.9996332376898619,0.9996850066091728,0.21694408357143402,0.19246351718902588,0.18448904156684875,0.8664242029190063,0.7800043821334839,0.8827050924301147,0.4016515910625458,0.026932936161756516,0.671875,0.047537121921777725,0.07447005808353424,0.621982753276825,0.3841978907585144,0.71484375,0.032234787940979004,0.4164326786994934,11.007719993591309
19,0.6141149997711182,0.0035745794884860516,0.80322265625,0.08211851911619306,0.08569309860467911,0.7016490697860718,0.23722442984580994,0.81640625,0.056844502687454224,0.29406893253326416,0.53759765625,0.22845422104001045,0.0633279279324528,0.13773072549946688,0.798941460718458,0.7314453125,0.09060187870636582,0.83251953125,0.0672471250873059,0.4369875192642212,0.014387892559170723,0.73583984375,0.06010051630437374,0.07448840886354446,0.9884855615430604,0.995361588726458,0.99281385117227,0.6721235513687134,0.42646974325180054,0.76416015625,0.03317186236381531,0.45964160561561584,0.24689640438256463,0.504986436964409,0.4158545987946214,0.9997721729163693,0.9993959149993029,0.9995319075883184,0.12692011892795563,0.17719750106334686,0.1364215463399887,0.8599884510040283,0.7619993090629578,0.8717565536499023,0.4006672501564026,0.016367563977837563,0.7197265625,0.054929619655013084,0.07129718363285065,0.6364662051200867,0.4042656421661377,0.74951171875,0.031391680240631104,0.4356573224067688,9.541618347167969
20,0.5109761357307434,0.007012535817921162,0.81298828125,0.10165624599903822,0.10866878181695938,0.6672071814537048,0.32094746828079224,0.84814453125,0.06596106290817261,0.38690853118896484,0.5419921875,0.24808679148554802,0.08026378764711956,0.16367274674402982,0.7560635153517339,0.72705078125,0.11814623977988958,0.8544921875,0.08063973975367844,0.4128607213497162,0.009446918964385986,0.75146484375,0.06367655098438263,0.07312346994876862,0.9819810928791867,0.9927261364135684,0.9888276650239284,0.6604372262954712,0.42508789896965027,0.7802734375,0.03707045316696167,0.46215835213661194,0.21559664003449255,0.6176307577801422,0.48150086373233186,0.9996312232979625,0.9991394579260462,0.9992686668114824,0.13672730326652527,0.177069753408432,0.15238913893699646,0.8771863579750061,0.7616153955459595,0.8746144771575928,0.3919205963611603,0.010272578336298466,0.7216796875,0.05402927007526159,0.06430184841156006,0.6225897669792175,0.3852159082889557,0.7490234375,0.03429752588272095,0.41951343417167664,8.036980628967285
21,0.48910731077194214,-0.00240061292424798,0.83984375,0.1068660975433886,0.10446548461914062,0.6628345251083374,0.3633687496185303,0.87255859375,0.060243695974349976,0.42361244559288025,0.56005859375,0.26753857731819153,0.04725653810052787,0.12152360490382656,0.8312199574603667,0.783203125,0.1473969416692853,0.86474609375,0.08850128995254636,0.38696080446243286,0.0031027570366859436,0.759765625,0.06725434213876724,0.07035709917545319,0.9733039997164987,0.9889872516029565,0.9831728883638277,0.6661226749420166,0.46223247051239014,0.79833984375,0.034700989723205566,0.4969334602355957,0.27379298703192767,0.5133990023331233,0.41711460325592276,0.9997546439939581,0.9992376585024126,0.999430481827561,0.11158335953950882,0.1560252606868744,0.1230044886469841,0.9393129944801331,0.7762734293937683,0.9053007364273071,0.37772443890571594,0.004378473851829767,0.73876953125,0.06099888077005744,0.06537735462188721,0.6447198987007141,0.43593451380729675,0.76513671875,0.03346344828605652,0.46939796209335327,8.738570213317871
22,0.503305196762085,0.0014252621913328767,0.83349609375,0.12050489743705839,0.12193015962839127,0.6602817177772522,0.3190334439277649,0.8720703125,0.0791061520576477,0.3981395959854126,0.57568359375,0.2595381997525692,0.07592168943360697,0.10287056976973506,0.8212079140111271,0.80419921875,0.16330957133322954,0.8876953125,0.09906772442627698,0.38120535016059875,0.007268987130373716,0.7431640625,0.06664162175729871,0.07391060888767242,0.9649485032398204,0.9856907436589426,0.9781331438798836,0.6959343552589417,0.5125767588615417,0.80859375,0.03450685739517212,0.5470836162567139,0.35215496431174154,0.5821744361518838,0.49136026220906925,0.9996833025721067,0.9991646694575336,0.9993495207437358,0.14339400827884674,0.13798052072525024,0.11360332369804382,0.945347785949707,0.7878307104110718,0.9237233400344849,0.3663954734802246,0.007075901608914137,0.73876953125,0.058035549242049456,0.06511145085096359,0.6729982495307922,0.48687413334846497,0.77880859375,0.032357603311538696,0.5192317366600037,9.306894302368164
23,0.46162161231040955,0.0010750681394711137,0.79150390625,0.07529798743780702,0.07637305557727814,0.612098753452301,0.2764509320259094,0.8203125,0.05261659622192383,0.32906752824783325,0.4736328125,0.17456435970962048,0.0766923064905636,0.14336193921674792,0.7799457270944413,0.6708984375,0.07363864174112678,0.85009765625,0.06581978173926473,0.3749436140060425,0.0062755621038377285,0.72119140625,0.06605777377262712,0.07233333587646484,0.9514552877418121,0.9799299451467637,0.969625385504577,0.7185747027397156,0.5547635555267334,0.79638671875,0.026143670082092285,0.5809072256088257,0.28025500622349553,0.5963098951899812,0.46349669673992216,0.9996009298725417,0.99899810863875,0.9991811343709877,0.1660662740468979,0.19825181365013123,0.1705663800239563,0.9421816468238831,0.7818893790245056,0.9215540289878845,0.3606051802635193,0.0067261336371302605,0.728515625,0.06392349768429995,0.0706496313214302,0.7086543440818787,0.5499832034111023,0.791015625,0.025670766830444336,0.5756539702415466,9.35834789276123
24,0.5184662938117981,0.009315676055848598,0.83642578125,0.14103854540735483,0.15035422146320343,0.7845391035079956,0.562669575214386,0.91845703125,0.06382614374160767,0.6264957189559937,0.58154296875,0.30110204219818115,0.1137460352643816,0.13682974093739325,0.749424298663628,0.857421875,0.16179160214960575,0.9091796875,0.11161508900113404,0.384609192609787,0.0029236578848212957,0.73779296875,0.08237558067776263,0.08529923856258392,0.9367611557388206,0.9738458884543251,0.9603618687582005,0.7599231600761414,0.614431619644165,0.8076171875,0.032287776470184326,0.6467193961143494,0.3026423166871743,0.4796810688850413,0.40790689776896477,0.9992791070103433,0.9984584459329832,0.9987111778358876,0.17432619631290436,0.17803342640399933,0.14563287794589996,0.9417328238487244,0.782012939453125,0.9073967337608337,0.3620525598526001,0.0025579214561730623,0.7177734375,0.0724744766484946,0.07503239810466766,0.7266932129859924,0.575365424156189,0.779296875,0.03143954277038574,0.6068049669265747,6.6090474128723145
25,0.5515793561935425,-0.0037878535222262144,0.86767578125,0.16541466931812465,0.16162681579589844,0.7787713408470154,0.5199444890022278,0.9169921875,0.07471984624862671,0.5946643352508545,0.65771484375,0.3412388116121292,0.12673516881917568,0.1704216862127779,0.7028431733907609,0.85986328125,0.18830461334437132,0.89013671875,0.12975271977484226,0.39369407296180725,0.004964983556419611,0.75048828125,0.09073820104822516,0.09570318460464478,0.9193387680856765,0.9668359692610922,0.9499564340888863,0.7995692491531372,0.6753250956535339,0.8203125,0.029477417469024658,0.7048025131225586,0.310686321055467,0.4913251408880852,0.427824893249038,0.9988292849479316,0.9975370134233953,0.9978041812007762,0.21183718740940094,0.22503899037837982,0.20619317889213562,0.9528913497924805,0.7779038548469543,0.8936101198196411,0.37047478556632996,0.005847884342074394,0.73046875,0.08026433922350407,0.08611222356557846,0.7783409953117371,0.6539123058319092,0.79638671875,0.027825593948364258,0.6817378997802734,6.595316410064697
